"ID","asset","scale","offsetX","offsetY","offsetZ","rotationX","rotationY","rotationZ"
818,"Art\Prop\Constructed\Walls\Defiance\PRP_lowbarrier_defiancemilitary_007.m3",1,0,0,0,0,0,0
819,"Art\Prop\Constructed\Fence\Ikthian\PRP_Fence_Ikthian_Fence_001.m3",1,0,-1,0,0,0,0
820,"Art\Prop\Constructed\Fence\Pell\PRP_Fence_RopePellWood_Brown_002.m3",1,0,0,0,0,0,0
821,"Art\Prop\Constructed\Walls\Generic\shiphand\Prp_walls_shiphand_divider_000.m3",1,0,0,0,0,0,0
822,"Art\Prop\Constructed\Gate\Falkrin\PRP_Falkrin_Gate_000.m3",0.4,0,0,0,0,0,0
823,"Art\Prop\Constructed\Fence\Marauder\PRP_Fence_MarauderElectroFence_000.m3",1,0,0,0,0,0,0
824,"Art\Prop\Constructed\Fence\Protostar\PRP_Fence_ProtostarSpaceGeneric_009.m3",1,0,0,0,0,0,0
825,"Art\Prop\Constructed\Walls\Generic\PRP_Brace_RetainingWall_001.m3",1,0,0,0,0,0,0
826,"Art\Prop\Constructed\Fence\Murkmire\PRP_Murkmire_BigRustedBent_GrayBlue_001.m3",1,0,0,0,0,0,0
827,"Art\Prop\Housing\Decor\Fence\PRP_WhitePicketFence_Arche_000.m3",1,0,0,0,0,0,0
828,"Art\Prop\Housing\Decor\Fence\PRP_WhitePicketFence_Fence_000.m3",1,0,0,0,0,0,0
829,"Art\Prop\Housing\Decor\Fence\PRP_WhitePicketFence_Gate_000.m3",1,0,0,0,0,0,0
830,"Art\Prop\Constructed\Fence\Murkmire\PRP_Murkmire_BigRustedBent_GrayBlue_001.m3",1,0,0,0,0,0,0
831,"Art\Prop\Housing\Decor\Fence\PRP_WhitePicketFence_Post_000.m3",1,0,0,0,0,0,0
832,"Art\Prop\Constructed\Fence\Imperium\PRP_Fence_ImperiumMilitary_000.m3",0.5,0,-1.5,0,0,0,0
833,"Art\Prop\Constructed\Fence\Defiance\PRP_Fence_DefianceMilitary_000.m3",1,0,0,0,0,0,0
834,"Art\Prop\Constructed\Fence\Chua\PRP_Chua_Fence_Electrical_003.m3",1,0,0,0,0,0,0
835,"Art\Prop\Constructed\Fence\AurinFence\PRP_Fence_Aurin_000.m3",1,0,0,0,0,0,0
836,"Art\Prop\Constructed\Light\PRP_LampPost_SanctuaryCommonTall_Grey_000.m3",1,0,0,0,0,0,0
837,"Art\Prop\Constructed\Light\Marauder\PRP_Light_HoverLamp_000.m3",1,0,0,0,0,0,0
838,"Art\Prop\Constructed\Light\PRP_Light_HangingStoneWire_Red_000.m3",1,0,0,0,0,0,0
839,"Art\Prop\Constructed\Chair\Marauders\PRP_Chair_Marauders_002.m3",1,0,0,0,0,0,0
840,"Art\Prop\Constructed\Chair\CaptainsChair\PRP_CaptainsChair_MetalWoodTall_BrownGray_000.m3",0.667,0,0,0,0,0,0
841,"Art\Prop\Constructed\Lootpile\SkullcanoGold\PRP_Skullcano_ShiphandBench_Gold_000.m3",1,0,0,0,0,0,0
842,"Art\Prop\Constructed\Chair\Drakken\PRP_Chair_Throne_Drakken_000.m3",0.667,0,0,0,0,0,0
843,"Art\Prop\Constructed\Table\Pell\PRP_Table_Pell_000.m3",1,0,0,0,0,0,0
844,"Art\Prop\Constructed\Desk\SanctuaryCommon\PRP_SanctuaryCommon_Desk_001.m3",1,0,0,0,0,0,0
845,"Art\Prop\Constructed\Table\Marauder\PRP_Table_MarauderMetalRectangle_001.m3",1,0,0,0,0,0,0
846,"Art\Prop\Constructed\Table\Marauder\PRP_Table_MarauderMetalRound_000.m3",1,0,0,0,0,0,0
847,"Art\Prop\Constructed\Table\Defiance\PRP_Table_Defiance_000.m3",1,0,0,0,0,0,0
848,"Art\Prop\Constructed\Table\Drakken\PRP_Table_DrakkenSpiked_001.m3",1,0,0,0,0,0,0
849,"Art\Prop\Constructed\Table\Imperium\PRP_Imperium_Table_000.m3",1,0,0,0,0,0,0
850,"Art\Prop\Constructed\Desk\Imperium\PRP_Desk_Imperium_000.m3",1,0,0,0,0,0,0
851,"Art\Prop\Constructed\Table\DefianceMilitary\PRP_DefianceMilitary_Table_000.m3",1,0,0,0,0,0,0
852,"Art\Prop\Constructed\ControlPanel\PRP_Accent_ControlPanel_002.m3",1,0,0,0,0,0,0
853,"Art\Prop\Constructed\WheelBarrow\SanctuaryCommon\PRP_WheelBarrow_SanctuaryCommonMedium_Grey_001.m3",1,0,0,0,0,0,0
854,"Art\Prop\Constructed\ControlPanel\Pell\PRP_Antenna_Pell_002.m3",1,0,0,0,0,0,0
855,"Art\Prop\Constructed\Fuel\SanctuaryCommon\PRP_FuelPump_SanctuaryCommon_Rust_000.m3",1,0,0,0,0,0,0
856,"Art\Prop\Constructed\Generator\Protostar\PRP_Generator_ProtostarSolar_000.m3",0.35,0,0,0,0,0,0
857,"Art\Prop\Constructed\Well\Dregg\PRP_Well_Dregg_000.m3",1,0,0,0,0,0,0
858,"Art\Prop\Constructed\Vent\Osun\PRP_Vent_Osun_HeatVent_000.m3",1,0,0,0,0,0,0
859,"Art\Prop\Constructed\Machinery\Freebot\PRP_Machinery_FreebotAnalyzerMetal_Brown_000.m3",1,0,0,0,0,0,0
860,"Art\Prop\Constructed\Vent\PRP_Vent_RedMoonCove_001.m3",1,0,-0.75,0,0,0,0
861,"Art\Prop\Constructed\FishTank\SanctuaryCommon\PRP_FishTank_SanctuaryCommonMedium_Grey_000.m3",1,0,0,0,0,0,0
862,"Art\Prop\Constructed\SmokeStack\Chua\PRP_Chua_SmokeStack_000.m3",1,0,0,0,0,0,0
863,"Art\Prop\Constructed\Machinery\Defiance\PRP_DefianceMilitary_LargeGenerator_000.m3",1,0,0,0,0,0,0
864,"Art\Prop\Constructed\Machinery\Imperium\PRP_ImperiumMilitary_LargeGenerator_000.m3",1,0,0,0,0,0,0
865,"Art\Prop\Constructed\Machinery\PRP_VindHarvester_Yellow_001.m3",1,0,0,0,0,0,0
866,"Art\Prop\Constructed\Machinery\PRP_ArkShip_MedBay_Treadmill_001.m3",1,0,0,0,0,0,0
867,"Art\Prop\Constructed\Tents\Marauder\PRP_Marauder_Tent_003.m3",1,0,0,0,0,0,0
868,"Art\Prop\Constructed\Tents\Marauder\PRP_Tent_MarauderShieldPod_Graffitti_000.m3",1,0,0,0,0,0,0
869,"Art\Prop\Constructed\Robot\Ikthian\PRP_HoldingTank_Ikthian_001.m3",0.5,0,0,0,0,0,0
870,"Art\Prop\Constructed\TargetDummy\PRP_TargetDummy_Generic_000.m3",1,0,0,0,0,0,0
871,"Art\Prop\Constructed\WeaponRack\Drakken\PRP_WeaponRack_Drakken_004.m3",1,0,0,0,0,0,0
872,"Art\Prop\Constructed\WeaponRack\Osun\WeaponRack\PRP_WeaponRack_Osun_001.m3",1,0,0,0,0,0,0
873,"Art\Prop\Constructed\TrainingDummy\Drakken\PRP_TrainingDummy_DrakkenCombatPillar_000.m3",0.4,0,0,0,0,0,0
874,"Art\Prop\Constructed\Bomb\PRP_Bomb_SCRocketBomb_000.m3",1,0,0,0,0,0,0
875,"Art\Prop\Constructed\Bomb\PRP_Bomb_C4Dynomite_000.m3",1,0,0,0,0,0,0
876,"Art\Prop\Constructed\Crypts\Wing_Crypt\PRP_Crypt_StoneStatueWing_Gray_000.m3",1,0,0,0,0,0,0
877,"Art\Prop\Constructed\MISC\Osun\PRP_Misc_Osun_AbyssalBasin_000.m3",1,0,0,0,0,0,0
878,"Art\Prop\Constructed\RezStone\PRP_RezStone_EldanRuin_000.m3",1,0,0,0,0,0,0
879,"Art\Prop\Constructed\Statue\ImperiumTech\PRP_Statue_ImperiumTech_000.m3",1,0,0,0,0,0,0
880,"Art\Prop\Constructed\Statue\Osiric\PRP_Statue_OsiricWingedCreature_000.m3",0.15,0,0,0,0,0,0
881,"Art\Prop\Constructed\Statue\Eldan\PRP_Statue_EldanSentinelMale_009.m3",0.1,0,0,0,0,0,0
882,"Art\Prop\Constructed\Statue\Eldan\PRP_Statue_EldanSentinelMale_010.m3",0.1,0,0,0,0,0,0
883,"Art\Prop\Constructed\GraveStones\MurkmireGraves\PRP_GraveStone_GenericCross_Grey_000.m3",1,0,0,0,0,0,0
884,"Art\Prop\Constructed\GraveStones\MurkmireGraves\PRP_GraveStone_GenericCross_Grey_001.m3",1,0,0,0,0,0,0
885,"Art\Prop\Natural\Tree\Large_umberla_Pine\PRP_Tree_LargeUmberla_LargePine_000.m3",1,0,0,0,0,0,0
886,"Art\Prop\Natural\Tree\Skinny_JunglePine\PRP_Tree_Skinny_JunglePine_Green_000.m3",1,0,0,0,0,0,0
887,"Art\Prop\Natural\Tree\Crooked_Willow_Barnicles\PRP_Tree_CrookedWillow_Barnicles_Olive_000.m3",0.4,0,0,0,0,0,0
888,"Art\Prop\Natural\Tree\PointyPine\Algeroc\PRP_Tree_AlgerocPointyPine_000.m3",1,0,0,0,0,0,0
889,"Art\Prop\Natural\Tree\TallStraight_Multiple\PRP_Tree_TallStraight_Multiple_Olive_001.m3",1,0,0,0,0,0,0
890,"Art\Prop\Natural\Tree\Deciduous_RootyMangrove\PRP_Tree_Deciduous_RootyMangrove_Blue_000.m3",0.4,0,0,0,0,0,0
891,"Art\Prop\Natural\Tree\Large_ThornyBaobab\PRP_Tree_Large_ThornyBaobab_Brown_000.m3",0.08,0,0,0,0,0,0
892,"Art\Prop\Natural\Log\PRP_AlgerocLogDry_Tan_01.m3",1,0,0,0,0,0,0
893,"Art\Prop\Natural\Tree\Bent_KnottedGreen\PRP_Tree_Bent_KnottedGreen_000.m3",1,0,0,0,0,0,0
894,"Art\Prop\Natural\Tree\PointyPine\Algeroc\AlgerocPointyPineParts\PRP_Tree_AlgerocPointyPineParts_000.m3",1,0,0,0,0,0,0
895,"Art\Prop\Natural\Tree\HangingPod_Canopy\PRP_Tree_HangingPod_Canopy_Green_000.m3",0.075,0,4,0,0,0,0
896,"Art\Prop\Natural\Tree\LargeWide_Deciduous_Umbrella\PRP_Tree_LargeWide_DecUmbrella_001.m3",1,0,0,0,0,0,0
897,"Art\Prop\Natural\Tree\InteriorBuildingKit\PRP_Tree_InteriorBentDeciduous_Orange_000.m3",1,0,0,0,0,0,0
898,"Art\Prop\Natural\Tree\LargeLeafyMoss\PRP_LargeLeafyMoss_Green_000.m3",0.08,0,0,0,0,0,0
899,"Art\Prop\Constructed\Sign\Defiance\PRP_Defiance_Sign_003.m3",1,0,0,0,90,0,0
900,"Art\Prop\Constructed\Sign\Defiance\PRP_Sign_GranokBeer_001.m3",1,0,0,0,90,0,0
901,"Art\Prop\Constructed\Sign\Imperium\PRP_Sign_ImperiumShop_001.m3",1,0,0,0,90,0,0
902,"Art\Prop\Constructed\Sign\Drakken\PRP_Sign_MagicShopFemale_Red_001.m3",1,0,0,0,90,0,0
903,"Art\Prop\Constructed\Sign\Marauder\PRP_Sign_MarauderDrakkenBar_000.m3",1,-3,0,0,90,90,0
904,"Art\Prop\Constructed\Light\imperium\PRP_Light_Imperium_Hanging_001.m3",1,0,0,0,90,0,0
905,"Art\Prop\Constructed\Light\Defiance\PRP_SpotLight_DefianceTower_002.m3",0.6,0,0,0,90,0,0
906,"Art\Prop\Constructed\Light\Chua\PRP_Chua_Light_Hanging_002.m3",0.5,0,0,0,90,0,0
907,"Art\Prop\Constructed\Light\Aurin\PRP_Light_Aurin_WallLamp_004_Owl.m3",1,0,0,0,90,0,0
908,"Art\Prop\Constructed\Light\Aurin\PRP_Light_Aurin_WallLamp_002.m3",1,0,0,0,90,0,0
909,"Art\Prop\Constructed\JujuStick\PRP_Mask_Moodie_000.m3",1,0,0,0,0,0,0
910,"Art\Prop\Constructed\MedicalStation\PRP_MedicalStation_MedPackCase_White_000.m3",1,0,0,0,0,0,0
911,"Art\Prop\Constructed\Bottles\Marauder\PRP_Bottles_MarauderNoteBottle_000.m3",1,0,0,0,0,0,0
912,"Art\Prop\Constructed\Pillar\Earthrender\PRP_Earthrender_StonePillarDungeon_Brown_000.m3",0.15,0,0,0,0,0,0
913,"Art\Prop\Constructed\Ship\Marauder\PRP_LifePreserver_RMC_000.m3",1,0,0,0,90,0,0
914,"Art\Prop\Constructed\Staves\PRP_Staff_SmugglerHorn_BrownWhite_000.m3",1,0,0,0,0,0,0
915,"Art\Prop\Constructed\MedicalStation\PRP_MedicalCurtain_000.m3",1,0,0,0,0,0,0
916,"Art\Prop\Constructed\PellTech\PostTechMedium\PRP_PellTech_PostTechMedium_Aqua_000.m3",1,0,0,0,0,0,0
917,"Art\Prop\Constructed\Totems\Drakken\PRP_Totem_Drakken_000.m3",1,0,0,0,0,0,0
918,"Art\Prop\Constructed\Vase\Falkrin\PRP_Falkrin_Vase_000.m3",1,0,0,0,0,0,0
919,"Art\Prop\Constructed\ControlPanel\Marauder\PRP_NauticalWheel_RMC_000.m3",1,0,0,0,90,0,0
920,"Art\Prop\Constructed\MedicalStation\PRP_MedicalStation_IVDrip_000.m3",1,0,0,0,0,0,0
921,"Art\Prop\Constructed\Hookah\Lopp\PRP_Hookah_LoppCarrot_000.m3",1,0,0,0,0,0,0
922,"Art\Prop\Constructed\Cage\PRP_Cage_BirdMineCanary_Gray_000.m3",1,0,0,0,0,0,0
923,"Art\Prop\Constructed\World_Ruins\Large_Stone_Head\PRP_WorldRuin_StoneLargeHead_Viney_000.m3",1,0,0,0,0,0,0
924,"Art\Prop\Constructed\ControlPanel\Eldan\PRP_Floating_EldanPowerCrystal_000.m3",1,0,0,0,0,0,0
925,"Art\Prop\Constructed\PellTech\HangingFlagTrack\PRP_PellTech_HangingFlagTrack_Aqua_000.m3",0.3,0,0,0,180,0,0
926,"Art\Prop\Constructed\FishTank\SanctuaryCommon\PRP_FishTank_SanctuaryCommonMedium_Grey_000.m3",1,0,0,0,0,0,0
927,"Art\Prop\Constructed\ControlPanel\Pell\PRP_Antenna_Pell_002.m3",1,0,0,0,0,0,0
928,"Art\Prop\Constructed\JujuStick\Lopp\PRP_JujuStick_Lopp_000.m3",1,0,0,0,0,0,0
929,"Art\Prop\Constructed\Pillar\Earthrender\PRP_Earthrender_StonePillarDungeon_Brown_001.m3",0.2,0,0,0,0,0,0
930,"Art\Prop\Constructed\Ship\Marauder\PRP_Anchor_RMC_000.m3",0.1,0,0,0,0,0,0
931,"Art\Prop\Constructed\Pillar\Drakken\PRP_Pillar_DrakkenTriHorn_000.m3",1,0,0,0,0,0,0
932,"Art\Prop\Constructed\MedicalStation\PRP_MedicalStation_ImperiumMilitary_White_000.m3",1,0,0,0,0,0,0
933,"Art\Prop\Constructed\MedicalStation\PRP_MedicalStation_ImperiumMilitary_White_000.m3",1,0,0,0,0,0,0
934,"Art\Prop\Constructed\MedicalStation\PRP_MedicalStation_DefianceMilitary_White_000.m3",1,0,0,0,0,0,0
935,"Art\Prop\Constructed\Banner\Ikthian\PRP_Banner_Ikthian_000.m3",1,0,0,0,0,0,0
936,"Art\Prop\Constructed\Banner\Ikthian\PRP_Banner_Ikthian_000.m3",1,0,0,0,0,0,0
937,"Art\Prop\Constructed\Banner\Skeetch\PRP_Banner_SkeetchWoodPost_Brown_001.m3",1,0,0,0,0,0,0
938,"Art\Prop\Constructed\Banner\Murgh\PRP_Banner_MurgBigHut_001.m3",0.3,0,0,0,180,0,0
939,"Art\Prop\Constructed\Banner\Marauder\PRP_Marauder_Banner_000.m3",1,0,0,0,0,0,0
940,"Art\Prop\Housing\Decor\Door\Granok\PRP_Door_Granok_C.m3",0.8,0,5,0,90,0,0
941,"Art\Prop\Housing\Decor\Entry\Exile\PRP_Entry_ExileSmall_C.m3",1,3.8147e-06,6.03307,8.4455,90,1.70755e-06,0
942,"Art\Prop\Housing\Decor\Entry\Aurin\PRP_Entry_Aurin_Medium_D.m3",1,0.2,9.1125,0.9,90,9.83942,0
943,"Art\Prop\Housing\Decor\Entry\Aurin\PRP_Entry_Aurin_C.m3",1,0,5.3125,4.80938,90,0,0
944,"Art\Prop\Housing\Decor\Entry\Aurin\PRP_Entry_Aurin_D.m3",1,0,5.3125,4.80937,90,0,0
945,"Art\Prop\Housing\Decor\Entry\Aurin\PRP_Entry_Aurin_Medium_C.m3",1,0,9.1125,1,90,9.83942,0
946,"Art\Prop\Housing\Decor\Entry\Cassian\PRP_Entry_CassianMedium_C.m3",1,-2.57396,6.10049,10.0513,-90,-180,0
947,"Art\Prop\Constructed\Machinery\Generic\PRP_Machinery_Generic_HoloStation_000.m3",1,0,0,0,0,0,0
948,"Art\Prop\Housing\Decor\Entry\Exile\PRP_Entry_Exile_C.m3",1,-5.10312,5.0125,6.7875,90,-1.06722e-06,0
949,"Art\Prop\Housing\Decor\Entry\Cassian\PRP_Entry_CassianSmall_C.m3",1,0,5.94063,13.9875,-90,-180,0
950,"Art\Prop\Housing\Decor\Boarding\PRP_Boarding_Spaceship_B.m3",1,-3.8743e-07,10.375,1.09219,90,-1.06722e-07,0
951,"Art\Prop\Constructed\Weapon\Turret\Imperium\PRP_ImperiumTowerTurret_000.m3",0.5,0,0,0,0,0,0
952,"Art\Prop\Constructed\Weapon\Turret\Defiance\PRP_Defiance_LargeTurret_000.m3",0.5,0,0,0,0,0,0
953,"Art\Prop\Constructed\Quest\Eldan\Turret\PRP_Quest_Turret_Technophage_000.m3",1,0,0,0,0,0,0
954,"Art\Prop\Constructed\Flags\Generic\PRP_Accent_Flag_002.m3",1,0,0,0,90,0,0
955,"Art\Prop\Constructed\Cannon\Imperium\PRP_Turret_ImperiumMilitary_000.m3",1,0,0,0,0,0,0
956,"Art\Prop\Constructed\Cannon\Defiance\PRP_Rocketlauncher_Defiance_001.m3",0.5,0,0,0,0,0,0
957,"Art\Prop\Constructed\Catapult\Chua\PRP_Catapult_Flingotron_Chua_001.m3",0.5,0,0,0,0,0,0
960,"Art\Prop\Constructed\Cannon\PRP_Cannon_DefianceLarge_OrangeSilver_000.m3",0.3,0,0,0,0,0,0
961,"Art\Prop\Constructed\Banner\Defiance\PRP_Defiance_Banner_001.m3",1,0,0,0,0,0,0
962,"Art\Prop\Constructed\Window\Aurin\PRP_Window_AurinLeavesWoodFrame_000.m3",0.35,0,0,-0.7,90,0,10
963,"Art\Prop\Constructed\Banner\Falkrin\PRP_Banner_Falkrin_Whitetalon_Blue_000.m3",1,0,0,0,0,0,0
964,"Art\Prop\Constructed\Banner\Imperium\PRP_Banner_ImperiumMilitary_000.m3",1,0,0,0,0,0,0
965,"Art\Prop\Constructed\Banner\Torine\PRP_Banner_Torine_000.m3",0.3,0,0,0,0,0,0
966,"Art\Prop\Constructed\Banner\Pell\PRP_Banner_PellTech_Earth_000.m3",1,0,0,0,0,0,0
967,"Art\Prop\Constructed\Banner\Pell\PRP_Banner_PellTech_Fire_000.m3",1,0,0,0,0,0,0
968,"Art\Prop\Constructed\Lootpile\SkullcanoGold\PRP_Skullcano_Dynamite_Gold_000.m3",1,0,0,0,0,0,0
969,"Art\Prop\Constructed\Trap\Imperium\PRP_ImperiumMilitary_SpikyTrap_000.m3",0.5,0,0,0,0,0,0
970,"Art\Prop\Constructed\Weapon\Marauder\PRP_Weapon_Cutlass_RMC_000.m3",1,0,0,0,0,0,0
971,"Art\Prop\Constructed\Weapon\PRP_Weapon_Locker_Extinguisher_000.m3",1,0,0,0,0,0,0
972,"Art\Prop\Constructed\Banner\Pell\PRP_Banner_PellTech_Life_000.m3",1,0,0,0,0,0,0
973,"Art\Prop\Constructed\Banner\Pell\PRP_Banner_PellTech_Logic_000.m3",1,0,0,0,0,0,0
974,"Art\Prop\Constructed\Banner\Pell\PRP_Banner_PellTech_Water_000.m3",1,0,0,0,0,0,0
975,"Art\Prop\Constructed\Banner\Pell\PRP_Banner_PellTech_Wind_000.m3",1,0,0,0,0,0,0
976,"Art\Prop\Constructed\Bed\Defiance\PRP_Bed_Defiance_001.m3",1,0,0,0,0,0,0
977,"Art\Prop\Constructed\Bed\Imperium\PRP_Bed_Imperium_000.m3",1,0,0,0,0,0,0
978,"Art\Prop\Constructed\Lootpile\PRP_LootPile_Generic_Gold_001.m3",1,0,0,0,0,0,0
979,"Art\Prop\Constructed\Lootpile\SkullcanoGold\PRP_Skullcano_RMCPistol_Gold_000.m3",1,-0.15,-0.05,-0.075,0,0,0
980,"Art\Prop\Constructed\Trophy\Generic\PRP_Trophy_Generic_Green_000.m3",1,0,0,0,0,0,0
981,"Art\Prop\Constructed\MISC\PRP_DartMissile_000.m3",1,0,-0.25,0,0,0,0
982,"Art\Prop\Constructed\Chest\Marauder\PRP_Coins_RMC_001.m3",1,0,0,0,0,0,0
983,"Art\Prop\Constructed\Bed\Granok\PRP_Bed_Stone_Granok_000.m3",1,0,0,0,0,0,0
984,"Art\Prop\Constructed\Light\Marauder\PRP_AlarmLight_RMC_Red_000.m3",0.5,0,0,0,0,0,0
985,"Art\Prop\Constructed\Bomb\Bandit\PRP_Bomb_Bandit_000.m3",0.8,0,0,0,0,0,0
986,"Art\Prop\Constructed\RoboticArm\Chua\PRP_RoboticArm_Chua_Grabber_001.m3",1,0,0,0,0,0,0
987,"Art\Prop\Constructed\MISC\PRP_MISC_BearTrap_000.m3",1,0,0,0,0,0,0
988,"Art\Prop\Constructed\Statue\Eldan\PRP_Statue_EldanRobedLady_000.m3",0.3,0,0,0,0,0,0
989,"Art\Prop\Constructed\Statue\Eldan\PRP_Statue_EldanWingedCreature_000.m3",0.25,0,0,0,0,0,0
990,"Art\Prop\Constructed\Bar\Dominion\PRP_Bar_Dominion_000.m3",1,0,0,0,0,0,0
991,"Art\Prop\Constructed\Statue\Owl_Round\PRP_Statue_OwlRound_Large_GrayDark_000.m3",0.35,0,0,0,0,0,0
992,"Art\Prop\Constructed\Table\Aurin\PRP_Aurin_Table_000.m3",1,0,0,0,0,0,0
993,"Art\Prop\Constructed\Statue\ImperiumTech\PRP_Statue_ImperiumTech_Base_000.m3",1,0,0,0,0,0,0
994,"Art\Prop\Constructed\Table\Ikthian\PRP_Table_Ikthian_CrabCrawler_000.m3",1,0,0,0,0,0,0
995,"Art\Prop\Constructed\Machinery\Generic\PRP_Machinery_GenericFishCollector_000.m3",1,0,0,0,0,0,0
996,"Art\Prop\Constructed\Generator\Defiance\PRP_Defiance_Generator_000.m3",1,0,0,0,0,0,0
997,"Art\Prop\Constructed\Statue\Osun\PRP_Statue_Osun_Statue_Hammer_000.m3",1,0,0,0,0,0,0
998,"Art\Prop\Constructed\EyeBall\Chua\PRP_Eyeball_Chua_MechanicalEye_001.m3",1,0,0,0,180,0,0
999,"Art\Prop\Constructed\MISC\PRP_misc_gascan_000.m3",1,0,0,0,0,0,0
1000,"Art\Prop\Constructed\Statue\Earthrender\PRP_Statue_Earthrender_000.m3",0.15,0,0,0,0,0,0
1001,"Art\Prop\Constructed\Tools\PRP_Tools_BoltBox.m3",1,0,0,0,0,0,0
1002,"Art\Prop\Constructed\Generator\Protostar\PRP_Generator_ProtostarSmall_000.m3",1,0,0,0,0,0,0
1003,"Art\Prop\Constructed\ScienceInstruments\General\PRP_General_BodyScanner_000.m3",1,0,0,0,0,0,0
1004,"Art\Prop\Constructed\MISC\Osun\PRP_Misc_Osun_Anvil_001.m3",0.3,0,0,0,0,0,0
1005,"Art\Prop\Constructed\ScienceInstruments\Ikthian\PRP_Ikthian_LargeMicroscope_000.m3",1,0,0,0,0,0,0
1006,"Art\Prop\Constructed\BookShelf\PRP_Bookshelf_TallTrophyCabinet_Wood_000.m3",1,0,0,0,0,0,0
1007,"Art\Prop\Constructed\BookShelf\PRP_Bookshelf_TallTrophyCabinet_Wood_001.m3",1,0,0,0,0,0,0
1008,"Art\Prop\Constructed\Shelf\Imperium\PRP_Shelf_Imperium_000.m3",1,0,0,0,0,0,0
1009,"Art\Prop\Constructed\MISC\PRP_MISC_BearTrap_000.m3",0.5,0,0,0,0,0,0
1010,"Art\Prop\Constructed\Fence\Imperium\PRP_Fence_ImperiumMilitary_ShortOn_000.m3",0.125,0,0,0,0,0,0
1011,"Art\Prop\Constructed\Player_Paths\Scientist\PRP_PlayerPaths_Scientist_EldanData_Hologram.m3",0.33,0,0,0,0,0,0
1012,"Art\Prop\Constructed\Book\PRP_Books_Generic_007.m3",1,0,0,0,0,0,0
1013,"Art\Prop\Constructed\Book\PRP_Book_OpenBook_000.m3",1,0,0,0,0,0,0
1014,"Art\Prop\Constructed\MISC\Papers\PRP_Constructed_Misc_Papers_000.m3",1,0,0,0,90,0,0
1015,"Art\Prop\Constructed\Book\Aurin\PRP_Aurin_Books_000.m3",1,0,0,0,0,0,0
1016,"Art\Prop\Constructed\Cabinet\PRP_Cabinet_SanctuaryCommon_Brown_000.m3",1,0,0,0,0,0,0
1017,"Art\Prop\Constructed\Dresser\Aurin\PRP_Aurin_Dresser_000.m3",1,0,0,0,0,0,0
1018,"Art\Prop\Constructed\Cabinet\Aurin\PRP_Aurin_Cabinet_000.m3",1,0,0,0,0,0,0
1019,"Art\Prop\Constructed\Dresser\Imperium\PRP_Dresser_Imperium_000.m3",1,0,0,0,0,0,0
1020,"Art\Prop\Constructed\Dresser\Imperium\PRP_Dresser_Imperium_001.m3",1,0,0,0,0,0,0
1021,"Art\Prop\Constructed\DisplayCase\Drakken\PRP_DisplayCase_Drakken_003.m3",1,0,0,0,0,0,0
1022,"Art\Prop\Natural\Crystals\PRP_Crystals_AlgorocMineCrystalInHand_Blue_000.m3",1.5,0,0,0,-90,0,0
1023,"Art\Prop\Constructed\Wire\PRP_Wire_HangingChain_000.m3",1,0,0,0,180,0,0
1024,"Art\Prop\Constructed\Ship\ShipWreckage\Ship_Large_Broken_Brown\PRP_Ship_HangingWires_Brown_002.m3",0.2,0,0,0,180,0,0
1025,"Art\Prop\Constructed\Rope\Noose\PRP_Rope_MurkmireHangingNoose_Tan_004.m3",1,0,0,0,0,0,180
1026,"Art\Prop\Natural\Cobwebs\Tech\PRP_Cobweb_MidHangLarge_Tech_000.m3",1,0,0,0,0,0,0
1027,"Art\Prop\Constructed\Lighter\PRP_Lighter_000.m3",1,0,0,0,0,0,0
1028,"Art\Prop\Constructed\Balloon\PRP_Balloon_Generic_000.m3",1,0,0,0,0,0,0
1029,"Art\Prop\Constructed\Sandbags\PRP_Sandbag_TanBrown_000.m3",1,0,0,0,0,0,0
1030,"Art\Prop\Constructed\FlowerPot\PRP_FlowerPot_FlowerBox_000.m3",1,0,0,0,0,0,0
1031,"Art\Prop\Constructed\Light\Aurin\PRP_Aurin_Chandelier_000.m3",1,0,0,0,180,0,0
1032,"Art\Prop\Constructed\Light\imperium\PRP_Light_Imperium_Hanging_000.m3",1,0,0,0,180,0,0
1033,"Art\Prop\Constructed\Totems\Skeetch\PRP_Totem_EyeballClawBark_GreenYellow_000.m3",1,0,0,0,0,0,0
1034,"Art\Prop\Constructed\Torch\Drakken\PRP_Torch_Drakken_FloorLight_BrownTan_000.m3",1,0,0,0,0,0,0
1035,"Art\Prop\Constructed\FlowerPot\PRP_FlowerPot_WallPlanter_000.m3",1,0,0,0,90,0,0
1036,"Art\Prop\Constructed\LampPost\Aurin\PRP_Lamp_AurinLeaf_000.m3",1,0,0,0,0,0,0
1037,"Art\Prop\Constructed\Generator\Ikthian\PRP_Generator_Ikthian_Incubator_FloatingBalls_000.m3",1,0,0,0,0,0,0
1038,"Art\Prop\Constructed\Flare\PRP_Flare_GroundFlare_Blue_000.m3",1,0,0,0,0,0,0
1039,"Art\Prop\Constructed\Torch\Drakken\PRP_Torch_Drakken_TallHornLamps_Green_000.m3",0.4,0,0,0,0,0,0
1040,"Art\Prop\Constructed\MeatStorage\Murgh\PRP_MeatStorage_Murgh_000.m3",1,0,0,0,0,0,0
1041,"Art\Prop\Constructed\MeatPile\PRP_MeatPile_PigPlatter_Pink_000.m3",1,0,0,0,0,0,0
