"ID","assetPath","flags","type","screenPath","screenModelPath","chunkBounds00","chunkBounds01","chunkBounds02","chunkBounds03","plugAverageHeight","localizedTextIdName","minItemLevel","maxItemLevel","primeLevelOffset","primeLevelMax","veteranTierScalingType","heroismMenaceLevel","rewardRotationContentId"
1126,"Map\AshRunnerCavern",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1127,"Map\MurkmireCrashedShip",0,0,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Isigrol_000.m3",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1129,"Map\Serrasar",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1130,"Map\Eastern51Plugs",0,4,"","",39,199,40,200,8191,0,0,0,0,0,0,0,0
1133,"Map\Eastern51Plugs",0,4,"","",7,231,8,232,8187,0,0,0,0,0,0,0,0
1134,"Map\Eastern51Plugs",0,4,"","",39,231,40,232,8191,0,0,0,0,0,0,0,0
1137,"Map\KevinCannonSpaceport",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1138,"Map\GalerasBanditBeachShip",1,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_OffWorld_000.m3",1013,1012,1039,1040,0,0,0,0,0,0,0,0,0
1142,"Map\iamamap",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1143,"Map\InitiateIsland",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1144,"Map\MechaForge03",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1145,"Map\awesometown",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1148,"Map\ItemTestZone01",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1149,"Map\AdventureHycrest",20,6,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",933,950,972,991,0,0,0,0,0,0,0,0,0
1150,"Map\HycrestAdventurePlugMap",0,4,"","",6,6,10,10,8965,0,0,0,0,0,0,0,0
1151,"Map\HycrestAdventurePlugMap",0,4,"","",38,6,42,10,8191,0,0,0,0,0,0,0,0
1152,"Map\HycrestAdventurePlugMap",2,4,"","",7,39,8,40,8199,0,0,0,0,0,0,0,0
1155,"Map\HycrestAdventurePlugMap",0,4,"","",39,39,40,40,8191,0,0,0,0,0,0,0,0
1156,"Map\HycrestAdventurePlugMap",0,4,"","",71,7,72,8,8191,0,0,0,0,0,0,0,0
1157,"Map\HycrestAdventurePlugMap",0,4,"","",103,7,104,8,8191,0,0,0,0,0,0,0,0
1158,"Map\HycrestAdventurePlugMap",0,4,"","",71,39,72,40,8191,0,0,0,0,0,0,0,0
1159,"Map\HycrestAdventurePlugMap",0,4,"","",102,38,105,42,8195,0,0,0,0,0,0,0,0
1160,"Map\PrimusTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1161,"Map\JMattsonTestMap",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1162,"Map\PathTestIsland",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1163,"Map\CombatSandbox",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1164,"Map\CombatZoo",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1165,"Map\DungeonPlacementTestLimbo",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1166,"Map\Maxabillion",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1167,"Map\Excavation",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1168,"Map\DanWorld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1169,"Map\Asteroid",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1170,"Map\JeffTsesWorld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1171,"Map\DungeonPlacementTestLimbo2",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1172,"Map\JeffTseTest01",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1173,"Map\PvPKevinTemplate4",0,3,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1174,"Map\Marshland",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1175,"Map\Asteroid2",0,3,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1176,"Map\JeffTseEasternTest",0,0,"UI\Screens\UI_CRB_GenericLoadScreen.tex","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1177,"Map\asdf",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1179,"Map\PrimusPlug",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1180,"Map\DiscoveriesTestVault",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1181,"Map\AdventureMalgrave",20,6,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",1008,1072,1136,1199,0,0,0,0,0,0,0,0,0
1182,"Map\AdventureMalgravePlugMap",0,4,"","",6,6,10,10,8191,0,0,0,0,0,0,0,0
1186,"Map\AdventureMalgravePlugMap",0,4,"","",2,4,13,12,8191,0,0,0,0,0,0,0,0
1187,"Map\AdventureMalgravePlugMap",0,4,"","",35,2,45,14,8191,0,0,0,0,0,0,0,0
1188,"Map\AdventureMalgravePlugMap",0,4,"","",4,35,11,44,8191,0,0,0,0,0,0,0,0
1189,"Map\AdventureMalgravePlugMap",0,4,"","",34,34,45,46,8191,0,0,0,0,0,0,0,0
1191,"Map\AdventureMalgravePlugMap",0,4,"","",99,1,109,15,8191,0,0,0,0,0,0,0,0
1193,"Map\AdventureMalgravePlugMap",0,4,"","",67,1,77,15,8191,0,0,0,0,0,0,0,0
1194,"Map\TestIce",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1195,"Map\AdventureMalgravePlugMap",0,4,"","",66,35,77,44,8191,0,0,0,0,0,0,0,0
1196,"Map\LimboRegionEditorTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1197,"Map\Eastern51Plugs",0,4,"","",71,199,72,200,8191,0,0,0,0,0,0,0,0
1199,"Map\Eastern51Plugs",0,4,"","",71,231,72,232,8191,0,0,0,0,0,0,0,0
1201,"Map\Eastern51Plugs",0,4,"","",103,231,104,232,8191,0,0,0,0,0,0,0,0
1202,"Map\AdventureMalgravePlugMap",0,4,"","",103,39,105,41,8191,0,0,0,0,0,0,0,0
1204,"Map\KevinControlArena",0,3,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1205,"Map\AdventureMalgravePlugMap",0,4,"","",3,70,12,74,8184,0,0,0,0,0,0,0,0
1209,"Map\AdventureMalgravePlugMap",0,4,"","",36,68,44,75,8191,0,0,0,0,0,0,0,0
1210,"Map\AdventureMalgravePlugMap",0,4,"","",1,98,14,110,8180,0,0,0,0,0,0,0,0
1211,"Map\AdventureMalgravePlugMap",0,4,"","",36,97,44,110,8191,0,0,0,0,0,0,0,0
1212,"Map\AdventureMalgravePlugMap",0,4,"","",67,67,76,76,8191,0,0,0,0,0,0,0,0
1213,"Map\AdventureMalgravePlugMap",0,4,"","",99,66,110,82,8191,0,0,0,0,0,0,0,0
1214,"Map\WesternBackup1112011",0,0,"UI\Screens\UI_CRB_GenericLoadScreen.tex","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1216,"Map\AdventureMalgravePlugMap",0,4,"","",65,96,78,111,8191,0,0,0,0,0,0,0,0
1217,"Map\AdventureMalgravePlugMap",0,4,"","",99,99,108,108,8191,0,0,0,0,0,0,0,0
1218,"Map\HousingAlgorocPlot",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1219,"Map\AdventureMalgravePlugMap",0,4,"","",135,7,136,8,8191,0,0,0,0,0,0,0,0
1220,"Map\HousingAlgorocSolo",0,5,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Housing_000.m3",16,16,32,32,0,0,0,0,0,0,0,0,0
1221,"Map\HousingAlgorocNeighborhood",0,2,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Housing_000.m3",16,16,144,272,0,0,0,0,0,0,0,0,0
1223,"Map\AdventureMalgravePlugMap",0,4,"","",161,2,175,14,8191,0,0,0,0,0,0,0,0
1226,"Map\JeffPlugTest",0,4,"","",7,7,8,8,9192,0,0,0,0,0,0,0,0
1227,"Map\TestBreweryPlug",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1228,"Map\ShawnLand",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1229,"Map\HousingAlgorocSky",1,5,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Housing_000.m3",1024,1024,1100,1100,0,0,0,0,0,0,0,0,0
1231,"Map\DiscoveryJRMCollapsedMine",0,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Alizar_000.m3",60,60,66,66,0,0,0,0,0,0,0,0,0
1232,"Map\ShiphandInfestation",449,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_OffWorld_000.m3",1008,1008,1039,1039,0,766942,0,0,0,15,2,0,18
1233,"Map\AdventureGaleras",20,6,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",1170,930,1214,960,0,0,0,0,0,0,0,0,0
1235,"Map\AdvGalerasPlugMap",0,4,"","",3,6,8,13,8191,0,0,0,0,0,0,0,0
1236,"Map\AdvGalerasPlugMap",0,4,"","",35,5,45,11,8191,0,0,0,0,0,0,0,0
1237,"Map\AdvGalerasPlugMap",0,4,"","",5,36,9,41,8191,0,0,0,0,0,0,0,0
1238,"Map\AdvGalerasPlugMap",0,4,"","",38,39,41,44,8190,0,0,0,0,0,0,0,0
1239,"Map\AdvGalerasPlugMap",0,4,"","",71,5,75,11,8191,0,0,0,0,0,0,0,0
1240,"Map\AdvGalerasPlugMap",0,4,"","",103,5,107,11,8191,0,0,0,0,0,0,0,0
1241,"Map\AdvGalerasPlugMap",0,4,"","",70,37,74,43,8193,0,0,0,0,0,0,0,0
1242,"Map\AdvGalerasPlugMap",0,4,"","",101,37,107,48,8182,0,0,0,0,0,0,0,0
1244,"Map\DougsPlugs",0,4,"","",4,6,11,10,8191,0,0,0,0,0,0,0,0
1245,"Map\ArkshipDungeon",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1247,"Map\WindPreview",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1248,"Map\AdvGalerasPlugMap",0,4,"","",5,69,11,80,8185,0,0,0,0,0,0,0,0
1249,"Map\EasternBackup01052012",0,0,"UI\Screens\UI_CRB_GenericLoadScreen.tex","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1250,"Map\AdvGalerasPlugMap",0,4,"","",38,69,42,75,8193,0,0,0,0,0,0,0,0
1251,"Map\AdvGalerasPlugMap",0,4,"","",4,102,9,109,8191,0,0,0,0,0,0,0,0
1252,"Map\AdvGalerasPlugMap",0,4,"","",37,100,41,105,8191,0,0,0,0,0,0,0,0
1253,"Map\AdvGalerasPlugMap",0,4,"","",70,71,73,76,8191,0,0,0,0,0,0,0,0
1254,"Map\AdvGalerasPlugMap",0,4,"","",103,69,107,75,8191,0,0,0,0,0,0,0,0
1255,"Map\AdvGalerasPlugMap",0,4,"","",70,101,74,107,8191,0,0,0,0,0,0,0,0
1256,"Map\PvPTestIsland",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1257,"Map\AdvGalerasPlugMap",0,4,"","",103,103,105,105,8191,0,0,0,0,0,0,0,0
1258,"Map\AdvGalerasPlugMap",0,4,"","",135,7,137,9,8191,0,0,0,0,0,0,0,0
1259,"Map\AlgorocPublicEventMiningCampPlug000",0,4,"","",6,7,9,9,8191,0,0,0,0,0,0,0,0
1260,"Map\PvPElderGame",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1261,"Map\AdamWorld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1262,"Map\AlgorocPublicEventMiningCampPlug001",0,4,"","",6,7,9,9,8191,0,0,0,0,0,0,0,0
1263,"Map\Skullcano",320,11,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",900,900,1100,1100,0,766937,0,0,0,15,1,0,13
1265,"Map\Eastern",0,6,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",1114,880,1200,930,0,0,0,0,0,0,0,0,0
1266,"Map\HousingPlugs00",0,4,"","",231,39,233,41,8191,0,0,0,0,0,0,0,0
1267,"Map\AdvAlgorocPlugMap",0,4,"","",1,4,15,11,8191,0,0,0,0,0,0,0,0
1268,"Map\AdvAlgorocPlugMap",0,4,"","",33,5,47,11,8152,0,0,0,0,0,0,0,0
1269,"Map\AdvAlgorocPlugMap",0,4,"","",4,36,11,42,8191,0,0,0,0,0,0,0,0
1270,"Map\AdvAlgorocPlugMap",0,4,"","",33,33,46,46,8189,0,0,0,0,0,0,0,0
1271,"Map\TorineDungeon",320,11,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",1100,850,1200,950,0,766938,0,0,0,15,1,0,14
1272,"Map\ouguadougou",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1273,"Map\HousingPlugs00",0,4,"","",247,39,249,41,8191,0,0,0,0,0,0,0,0
1274,"Map\HousingPlugs00",0,4,"","",231,55,233,57,8191,0,0,0,0,0,0,0,0
1275,"Map\HousingPlugs00",0,4,"","",247,55,249,57,8191,0,0,0,0,0,0,0,0
1276,"Map\HousingPlugs00",0,4,"","",135,71,137,73,8191,0,0,0,0,0,0,0,0
1277,"Map\HousingPlugs00",0,4,"","",151,71,153,73,8191,0,0,0,0,0,0,0,0
1279,"Map\HousingPlugs00",0,4,"","",151,87,153,89,8191,0,0,0,0,0,0,0,0
1281,"Map\HousingPlugs00",0,4,"","",167,71,169,73,8191,0,0,0,0,0,0,0,0
1282,"Map\HousingPlugs00",0,4,"","",183,71,185,73,8191,0,0,0,0,0,0,0,0
1283,"Map\HousingPlugs00",0,4,"","",167,87,169,89,8191,0,0,0,0,0,0,0,0
1284,"Map\HousingPlugs00",0,4,"","",183,87,185,89,8191,0,0,0,0,0,0,0,0
1285,"Map\HousingPlugs00",0,4,"","",135,103,137,104,8244,0,0,0,0,0,0,0,0
1286,"Map\HousingPlugs00",0,4,"","",151,103,153,104,8228,0,0,0,0,0,0,0,0
1287,"Map\Eastern",0,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Alizar_000.m3",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1288,"Map\HousingPlugs00",0,4,"","",135,119,136,121,8248,0,0,0,0,0,0,0,0
1289,"Map\AdvAlgorocPlugMap",0,4,"","",67,3,77,12,8182,0,0,0,0,0,0,0,0
1290,"Map\RyanPlugMapTest01",0,4,"","",7,7,9,9,8191,0,0,0,0,0,0,0,0
1291,"Map\RyanPlugMapTest01",0,4,"","",39,7,41,9,8191,0,0,0,0,0,0,0,0
1292,"Map\WarplotPlugKnockbackTurret1x1",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1293,"Map\RyanEastern2",0,0,"UI\Screens\UI_CRB_GenericLoadScreen.tex","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1294,"Map\HousingPlugs00",0,4,"","",151,119,153,121,8191,0,0,0,0,0,0,0,0
1295,"Map\AdamPlugMap",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1296,"Map\Marshlandtest1",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1297,"Map\HousingPlugs00",0,4,"","",167,103,168,105,8187,0,0,0,0,0,0,0,0
1298,"Map\WarplotPlugLaserGrid1x1",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1299,"Map\WarplotPlugDamageTurret1x1",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1300,"Map\WarplotPlugStasisField1x1",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1301,"Map\WarplotPlugWarbotFactory2x2",0,4,"","",7,7,9,9,8191,0,0,0,0,0,0,0,0
1302,"Map\WarplotPlugOrbitalLaser4x4",0,4,"","",7,7,9,9,8191,0,0,0,0,0,0,0,0
1303,"Map\WarplotPlugMinefield1x1",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1304,"Map\WarplotPlugSnareTurret1x1",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
1305,"Map\HousingPlugs00",0,4,"","",183,103,185,104,8189,0,0,0,0,0,0,0,0
1306,"Map\HousingPlugs00",0,4,"","",167,119,169,120,8189,0,0,0,0,0,0,0,0
1308,"Map\HousingPlugs00",0,4,"","",183,119,184,121,8192,0,0,0,0,0,0,0,0
1309,"Map\HousingPlugs00",0,4,"","",199,71,201,72,8193,0,0,0,0,0,0,0,0
1310,"Map\HousingPlugs00",0,4,"","",215,71,217,72,8192,0,0,0,0,0,0,0,0
1311,"Map\AdvAlgorocPlugMap",0,4,"","",104,3,114,12,8191,0,0,0,0,0,0,0,0
1312,"Map\PvPElderGameAlt",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1313,"Map\AdvAlgorocPlugMap",0,4,"","",69,35,75,44,8148,0,0,0,0,0,0,0,0
1314,"Map\HousingPlugs00",0,4,"","",199,87,200,89,8191,0,0,0,0,0,0,0,0
1315,"Map\HousingPlugs00",0,4,"","",215,87,217,88,8191,0,0,0,0,0,0,0,0
1316,"Map\HousingPlugs00",0,4,"","",231,71,233,72,8191,0,0,0,0,0,0,0,0
1317,"Map\DiscoveryJRMCollapsedMine2",0,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Alizar_000.m3",1010,1010,1040,1040,0,0,0,0,0,0,0,0,0
1318,"Map\TruthboundAscendancy",0,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Alizar_000.m3",1010,1016,1032,1041,0,0,0,0,0,0,0,0,0
1319,"Map\ShiphandAsteroidMining",449,1,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_OffWorld_000.m3",976,978,1343,1199,0,766943,0,0,0,15,2,0,19
1320,"Map\AdvAlgorocPlugMap",0,4,"","",101,37,112,44,8187,0,0,0,0,0,0,0,0
1321,"Map\JenTestZone",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1322,"Map\JReillyTestMap",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1323,"Map\AdventureWhitevale",20,6,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",1140,975,1210,1040,0,0,0,0,0,0,0,0,0
1324,"Map\Western22Plugs",0,4,"","",71,103,72,104,8191,0,0,0,0,0,0,0,0
1325,"Map\Western22Plugs",0,4,"","",103,103,104,104,8191,0,0,0,0,0,0,0,0
1326,"Map\AdventureWhitevalePlugMap",0,4,"","",1,1,15,14,8184,0,0,0,0,0,0,0,0
1327,"Map\AdventureWhitevalePlugMap",0,4,"","",33,2,47,12,8127,0,0,0,0,0,0,0,0
1328,"Map\AdventureWhitevalePlugMap",0,4,"","",1,34,15,44,8143,0,0,0,0,0,0,0,0
1329,"Map\AdventureWhitevalePlugMap",0,4,"","",34,34,45,44,8191,0,0,0,0,0,0,0,0
1330,"Map\WarplotPlugSecurityStation2x2",0,4,"","",7,7,9,9,8191,0,0,0,0,0,0,0,0
1331,"Map\WarplotPlugMedicalStation2x2",0,4,"","",7,7,9,9,8191,0,0,0,0,0,0,0,0
1333,"Map\Datascape",1,9,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",0,0,2048,2048,0,439159,0,0,0,0,4,0,0
1336,"Map\OsunDungeon",320,11,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",1010,1010,1070,1070,0,766936,0,0,0,15,1,0,15
1337,"Map\AdvAlgorocPlugMap",0,4,"","",7,69,8,75,8191,0,0,0,0,0,0,0,0
1338,"Map\AdventureWhitevalePlugMap",0,4,"","",68,4,76,11,8182,0,0,0,0,0,0,0,0
1339,"Map\AdventureWhitevalePlugMap",0,4,"","",100,4,107,10,8191,0,0,0,0,0,0,0,0
1340,"Map\PvPWarRaidEastern",0,0,"UI\Screens\UI_CRB_GenericLoadScreen.tex","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1342,"Map\WarplotPlugLandingZone9x9",0,4,"","",3,3,12,12,8191,0,0,0,0,0,0,0,0
1343,"Map\DungeonSettingsTest",0,6,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1344,"Map\AdventureWhitevalePlugMap",0,4,"","",65,33,78,46,8191,0,0,0,0,0,0,0,0
1345,"Map\RgongTestMap",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1346,"Map\LonelyIslandTest",0,0,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_OffWorld_000.m3",895,815,928,848,0,0,0,0,0,0,0,0,0
1351,"Map\AdventureWhitevalePlugMap",0,4,"","",103,37,104,43,8191,0,0,0,0,0,0,0,0
1355,"Map\WarplotPlugOsunBase316x16",0,4,"","",1,1,15,15,8191,0,0,0,0,0,0,0,0
1356,"Map\WarplotSocketOsunBase314x14",0,4,"","",1,1,15,15,8191,0,0,0,0,0,0,0,0
1357,"Map\WarplotPlugOsunBase114x14",0,4,"","",1,1,15,15,8191,0,0,0,0,0,0,0,0
1358,"Map\WarplotPlugOsunBase214x14",0,4,"","",1,1,15,15,8191,0,0,0,0,0,0,0,0
1359,"Map\HousingPlugs00",0,4,"","",199,103,200,104,8192,0,0,0,0,0,0,0,0
1360,"Map\Western22Plugs",0,4,"","",135,7,136,8,8191,0,0,0,0,0,0,0,0
1361,"Map\Western22Plugs",0,4,"","",167,7,168,8,8190,0,0,0,0,0,0,0,0
1362,"Map\Western22Plugs",0,4,"","",135,39,136,40,8191,0,0,0,0,0,0,0,0
1363,"Map\WorldArtistTestmapTemplate",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1364,"Map\HousingPlugs00",0,4,"","",247,71,248,73,8191,0,0,0,0,0,0,0,0
1365,"Map\HousingPlugs00",0,4,"","",231,87,232,88,8192,0,0,0,0,0,0,0,0
1366,"Map\HousingPlugs00",0,4,"","",247,87,248,88,8192,0,0,0,0,0,0,0,0
1367,"Map\HousingDeraduneNeighborhood",0,2,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Housing_000.m3",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1368,"Map\HousingPlugs00",0,4,"","",214,102,217,106,8209,0,0,0,0,0,0,0,0
1369,"Map\HousingPlugs00",0,4,"","",198,118,201,121,8191,0,0,0,0,0,0,0,0
1370,"Map\HousingPlugs00",0,4,"","",212,116,220,124,8191,0,0,0,0,0,0,0,0
1371,"Map\HousingPlugs00",0,4,"","",231,103,233,105,8191,0,0,0,0,0,0,0,0
1372,"Map\HousingPlugs00",0,4,"","",247,103,249,105,8191,0,0,0,0,0,0,0,0
1373,"Map\HousingPlugs00",0,4,"","",230,118,233,121,8191,0,0,0,0,0,0,0,0
1374,"Map\HousingPlugs00",0,4,"","",246,118,249,121,8191,0,0,0,0,0,0,0,0
1375,"Map\HousingPlugs00",0,4,"","",6,135,9,137,8188,0,0,0,0,0,0,0,0
1376,"Map\HousingPlugs00",0,4,"","",22,135,25,137,8191,0,0,0,0,0,0,0,0
1377,"Map\HousingPlugs00",0,4,"","",7,151,8,152,8192,0,0,0,0,0,0,0,0
1378,"Map\HousingPlugs00",0,4,"","",23,150,25,153,8191,0,0,0,0,0,0,0,0
1379,"Map\HousingPlugs00",0,4,"","",39,135,41,136,8191,0,0,0,0,0,0,0,0
1380,"Map\HousingPlugs00",0,4,"","",55,135,56,137,8191,0,0,0,0,0,0,0,0
1381,"Map\HousingPlugs00",0,4,"","",39,151,41,152,8191,0,0,0,0,0,0,0,0
1382,"Map\HousingPlugs00",0,4,"","",55,151,57,152,8191,0,0,0,0,0,0,0,0
1383,"Map\ClynchWorld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1384,"Map\QuestTestIslandPlugs",0,4,"","",23,7,24,8,8191,0,0,0,0,0,0,0,0
1385,"Map\ThunderstrikeFortress",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1386,"Map\Ryancopythingy01",0,1,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1387,"Map\Western",0,0,"UI\Screens\UI_CRB_GenericLoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_StarterPack_000.m3",890,815,977,883,0,0,0,0,0,0,0,0,0
1388,"Map\Western22Plugs",0,4,"","",23,7,25,9,8191,0,0,0,0,0,0,0,0
1389,"Map\Western22Plugs",0,4,"","",7,23,8,24,8191,0,0,0,0,0,0,0,0
1390,"Map\CorruptedExolab",0,0,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1391,"Map\IkthianDungeon",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1392,"Map\TravisCopything",0,1,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1393,"Map\AdventureNorthernWilds",20,6,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",1088,784,1215,895,0,0,0,0,0,0,0,0,0
1394,"Map\AdvNorthernWildsPlugMap",0,4,"","",1,2,15,14,8418,0,0,0,0,0,0,0,0
1395,"Map\AdvNorthernWildsPlugMap",0,4,"","",18,2,30,13,8189,0,0,0,0,0,0,0,0
1396,"Map\AdvNorthernWildsPlugMap",0,4,"","",1,18,15,32,8166,0,0,0,0,0,0,0,0
1397,"Map\AdvNorthernWildsPlugMap",0,4,"","",17,17,30,30,8198,0,0,0,0,0,0,0,0
1398,"Map\Farside",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1399,"Map\MikeAworld",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
1400,"Map\ExileArkshipCity",0,0,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_OffWorld_000.m3",0,0,2048,2048,0,0,0,0,0,0,0,0,0
