"ID","quest2Id","quest2RewardTypeId","objectId","objectAmount","flags"
8943,10305,3,4,125,0
8944,10335,3,4,125,0
8945,10336,3,4,125,0
8946,10337,3,4,125,0
8947,10365,3,4,125,0
8948,10366,3,4,125,0
8949,10367,3,4,125,0
8950,10395,3,4,125,0
8951,10396,3,4,125,0
8952,10397,3,4,125,0
8953,10147,3,4,150,0
8954,10153,3,4,150,0
8955,10163,3,4,150,0
8956,10164,3,4,150,0
8957,10217,3,4,150,0
8958,10220,3,4,150,0
8959,10227,3,4,150,0
8960,10230,3,4,150,0
8961,10282,3,4,150,0
8962,10283,3,4,150,0
8963,10316,3,4,150,0
8964,10317,3,4,150,0
8965,10348,3,4,150,0
8966,10349,3,4,150,0
8967,10378,3,4,150,0
8968,10379,3,4,150,0
8969,10169,3,4,200,0
8970,10172,3,4,200,0
8971,10179,3,4,200,0
8972,10182,3,4,200,0
8973,10237,3,4,200,0
8974,10240,3,4,200,0
8975,10247,3,4,200,0
8976,10250,3,4,200,0
8977,10294,3,4,200,0
8978,10295,3,4,200,0
8979,10326,3,4,200,0
8980,10327,3,4,200,0
8981,10358,3,4,200,0
8982,10359,3,4,200,0
8983,10388,3,4,200,0
8984,10389,3,4,200,0
8985,10189,3,4,250,0
8986,10192,3,4,250,0
8987,10199,3,4,250,0
8988,10202,3,4,250,0
8989,10257,3,4,250,0
8990,10260,3,4,250,0
8991,10267,3,4,250,0
8992,10270,3,4,250,0
8993,10306,3,4,250,0
8994,10307,3,4,250,0
8995,10338,3,4,250,0
8996,10339,3,4,250,0
8997,10368,3,4,250,0
8998,10369,3,4,250,0
8999,10398,3,4,250,0
9000,10399,3,4,250,0
9001,10148,3,4,300,0
9002,10154,3,4,300,0
9003,10165,3,4,300,0
9004,10166,3,4,300,0
9005,10221,3,4,300,0
9006,10222,3,4,300,0
9007,10231,3,4,300,0
9008,10232,3,4,300,0
9009,10284,3,4,300,0
9010,10285,3,4,300,0
9011,10318,3,4,300,0
9012,10319,3,4,300,0
9013,10350,3,4,300,0
9014,10351,3,4,300,0
9015,10380,3,4,300,0
9016,10381,3,4,300,0
9017,10173,3,4,400,0
9018,10174,3,4,400,0
9019,10183,3,4,400,0
9020,10184,3,4,400,0
9021,10241,3,4,400,0
9022,10242,3,4,400,0
9023,10251,3,4,400,0
9024,10252,3,4,400,0
9025,10298,3,4,400,0
9026,10299,3,4,400,0
9027,10328,3,4,400,0
9028,10329,3,4,400,0
9029,10360,3,4,400,0
9030,10361,3,4,400,0
9031,10390,3,4,400,0
9032,10391,3,4,400,0
9033,10193,3,4,500,0
9034,10194,3,4,500,0
9035,10203,3,4,500,0
9036,10204,3,4,500,0
9037,10261,3,4,500,0
9038,10262,3,4,500,0
9039,10271,3,4,500,0
9040,10272,3,4,500,0
9041,10308,3,4,500,0
9042,10309,3,4,500,0
9043,10340,3,4,500,0
9044,10341,3,4,500,0
9045,10370,3,4,500,0
9046,10371,3,4,500,0
9047,10400,3,4,500,0
9048,10401,3,4,500,0
9049,10149,3,4,600,0
9050,10155,3,4,600,0
9051,10223,3,4,600,0
9052,10233,3,4,600,0
9053,10286,3,4,600,0
9054,10320,3,4,600,0
9055,10352,3,4,600,0
9056,10382,3,4,600,0
9057,10175,3,4,800,0
9058,10185,3,4,800,0
9059,10243,3,4,800,0
9060,10253,3,4,800,0
9061,10300,3,4,800,0
9062,10330,3,4,800,0
9063,10362,3,4,800,0
9064,10392,3,4,800,0
9065,10402,3,4,1000,0
9066,10195,3,4,1000,0
9067,10205,3,4,1000,0
9068,10263,3,4,1000,0
9069,10273,3,4,1000,0
9070,10310,3,4,1000,0
9071,10342,3,4,1000,0
9072,10372,3,4,1000,0
9073,10353,3,4,1200,0
9074,10150,3,4,1200,0
9075,10156,3,4,1200,0
9076,10224,3,4,1200,0
9077,10234,3,4,1200,0
9078,10288,3,4,1200,0
9079,10321,3,4,1200,0
9080,10383,3,4,1200,0
9081,10363,3,4,1600,0
9082,10176,3,4,1600,0
9083,10186,3,4,1600,0
9084,10244,3,4,1600,0
9085,10254,3,4,1600,0
9086,10301,3,4,1600,0
9087,10331,3,4,1600,0
9088,10393,3,4,1600,0
9089,10373,3,4,2000,0
9090,10196,3,4,2000,0
9091,10206,3,4,2000,0
9092,10264,3,4,2000,0
9093,10274,3,4,2000,0
9094,10311,3,4,2000,0
9095,10343,3,4,2000,0
9096,10403,3,4,2000,0
9097,10151,3,4,2400,0
9098,10157,3,4,2400,0
9099,10177,3,4,3200,0
9100,10187,3,4,3200,0
9101,10197,3,4,4000,0
9102,10207,3,4,4000,0
9103,10225,3,4,2400,0
9104,10235,3,4,2400,0
9105,10245,3,4,3200,0
9106,10255,3,4,3200,0
9107,10265,3,4,4000,0
9108,10275,3,4,4000,0
9109,10289,3,4,2400,0
9110,10302,3,4,3200,0
9111,10312,3,4,4000,0
9112,10322,3,4,2400,0
9113,10332,3,4,3200,0
9114,10344,3,4,4000,0
9115,10354,3,4,2400,0
9116,10364,3,4,3200,0
9117,10374,3,4,4000,0
9118,10384,3,4,2400,0
9119,10394,3,4,3200,0
9120,10404,3,4,4000,0
9121,10146,4,9,75,0
9122,10152,4,9,75,0
9123,10158,4,9,75,0
9124,10159,4,9,75,0
9125,10160,4,9,75,0
9126,10161,4,9,75,0
9127,10216,4,15,75,0
9128,10218,4,15,75,0
9129,10219,4,15,75,0
9130,10226,4,15,75,0
9131,10228,4,15,75,0
9132,10229,4,15,75,0
9133,10279,4,66,75,0
9134,10280,4,66,75,0
9135,10281,4,66,75,0
9136,10313,4,66,75,0
9137,10314,4,66,75,0
9138,10315,4,66,75,0
9139,10345,4,1,75,0
9140,10346,4,1,75,0
9141,10347,4,1,75,0
9142,10375,4,1,75,0
9143,10376,4,1,75,0
9144,10377,4,1,75,0
9145,10168,4,9,100,0
9146,10170,4,9,100,0
9147,10171,4,9,100,0
9148,10178,4,9,100,0
9149,10180,4,9,100,0
9150,10181,4,9,100,0
9151,10236,4,15,100,0
9152,10238,4,15,100,0
9153,10239,4,15,100,0
9154,10246,4,15,100,0
9155,10248,4,15,100,0
9156,10249,4,15,100,0
9157,10290,4,66,100,0
9158,10292,4,66,100,0
9159,10293,4,66,100,0
9160,10323,4,66,100,0
9161,10324,4,66,100,0
9162,10325,4,66,100,0
9163,10355,4,1,100,0
9164,10356,4,1,100,0
9165,10357,4,1,100,0
9166,10385,4,1,100,0
9167,10386,4,1,100,0
9168,10387,4,1,100,0
9169,10188,4,9,125,0
9170,10190,4,9,125,0
9171,10191,4,9,125,0
9172,10198,4,9,125,0
9173,10200,4,9,125,0
9174,10201,4,9,125,0
9175,10256,4,15,125,0
9176,10258,4,15,125,0
9177,10259,4,15,125,0
9178,10266,4,15,125,0
9179,10268,4,15,125,0
9180,10269,4,15,125,0
9181,10303,4,66,125,0
9182,10304,4,66,125,0
9183,10305,4,66,125,0
9184,10335,4,66,125,0
9185,10336,4,66,125,0
9186,10337,4,66,125,0
9187,10365,4,1,125,0
9188,10366,4,1,125,0
9189,10367,4,1,125,0
9190,10395,4,1,125,0
9191,10396,4,1,125,0
9192,10397,4,1,125,0
9193,10147,4,10,75,0
9194,10153,4,10,75,0
9195,10163,4,10,75,0
9196,10164,4,10,75,0
9197,10217,4,16,75,0
9198,10220,4,16,75,0
9199,10227,4,16,75,0
9200,10230,4,16,75,0
9201,10282,4,67,75,0
9202,10283,4,67,75,0
9203,10316,4,67,75,0
9204,10317,4,67,75,0
9205,10348,4,2,75,0
9206,10349,4,2,75,0
9207,10378,4,2,75,0
9208,10379,4,2,75,0
9209,10169,4,10,100,0
9210,10172,4,10,100,0
9211,10179,4,10,100,0
9212,10182,4,10,100,0
9213,10237,4,16,100,0
9214,10240,4,16,100,0
9215,10247,4,16,100,0
9216,10250,4,16,100,0
9217,10294,4,67,100,0
9218,10295,4,67,100,0
9219,10326,4,67,100,0
9220,10327,4,67,100,0
9221,10358,4,2,100,0
9222,10359,4,2,100,0
9223,10388,4,2,100,0
9224,10389,4,2,100,0
9225,10189,4,10,125,0
9226,10192,4,10,125,0
9227,10199,4,10,125,0
9228,10202,4,10,125,0
9229,10257,4,16,125,0
9230,10260,4,16,125,0
9231,10267,4,16,125,0
9232,10270,4,16,125,0
9233,10306,4,67,125,0
9234,10307,4,67,125,0
9235,10338,4,67,125,0
9236,10339,4,67,125,0
9237,10368,4,2,125,0
9238,10369,4,2,125,0
9239,10398,4,2,125,0
9240,10399,4,2,125,0
9241,10148,4,11,75,0
9242,10154,4,11,75,0
9243,10165,4,11,75,0
9244,10166,4,11,75,0
9245,10221,4,17,75,0
9246,10222,4,17,75,0
9247,10231,4,17,75,0
9248,10232,4,17,75,0
9249,10284,4,68,75,0
9250,10285,4,68,75,0
9251,10318,4,68,75,0
9252,10319,4,68,75,0
9253,10350,4,3,75,0
9254,10351,4,3,75,0
9255,10380,4,3,75,0
9256,10381,4,3,75,0
9257,10173,4,11,100,0
9258,10174,4,11,100,0
9259,10183,4,11,100,0
9260,10184,4,11,100,0
9261,10241,4,17,100,0
9262,10242,4,17,100,0
9263,10251,4,17,100,0
9264,10252,4,17,100,0
9265,10298,4,68,100,0
9266,10299,4,68,100,0
9267,10328,4,68,100,0
9268,10329,4,68,100,0
9269,10360,4,3,100,0
9270,10361,4,3,100,0
9271,10390,4,3,100,0
9272,10391,4,3,100,0
9273,10193,4,11,125,0
9274,10194,4,11,125,0
9275,10203,4,11,125,0
9276,10204,4,11,125,0
9277,10261,4,17,125,0
9278,10262,4,17,125,0
9279,10271,4,17,125,0
9280,10272,4,17,125,0
9281,10308,4,68,125,0
9282,10309,4,68,125,0
9283,10340,4,68,125,0
9284,10341,4,68,125,0
9285,10370,4,3,125,0
9286,10371,4,3,125,0
9287,10400,4,3,125,0
9288,10401,4,3,125,0
9289,10149,4,12,75,0
9290,10155,4,12,75,0
9291,10223,4,18,75,0
9292,10233,4,18,75,0
9293,10286,4,69,75,0
9294,10320,4,69,75,0
9295,10352,4,4,75,0
9296,10382,4,4,75,0
9297,10175,4,12,100,0
9298,10185,4,12,100,0
9299,10243,4,18,100,0
9300,10253,4,18,100,0
9301,10300,4,69,100,0
9302,10330,4,69,100,0
9303,10362,4,4,100,0
9304,10392,4,4,100,0
9305,10402,4,4,125,0
9306,10195,4,12,125,0
9307,10205,4,12,125,0
9308,10263,4,18,125,0
9309,10273,4,18,125,0
9310,10310,4,69,125,0
9311,10342,4,69,125,0
9312,10372,4,4,125,0
9313,10353,4,5,75,0
9314,10150,4,13,75,0
9315,10156,4,13,75,0
9316,10224,4,19,75,0
9317,10234,4,19,75,0
9318,10288,4,70,75,0
9319,10321,4,70,75,0
9320,10383,4,5,75,0
9321,10363,4,5,100,0
9322,10176,4,13,100,0
9323,10186,4,13,100,0
9324,10244,4,19,100,0
9325,10254,4,19,100,0
9326,10301,4,70,100,0
9327,10331,4,70,100,0
9328,10393,4,5,100,0
9329,10373,4,5,125,0
9330,10196,4,13,125,0
9331,10206,4,13,125,0
9332,10264,4,19,125,0
9333,10274,4,19,125,0
9334,10311,4,70,125,0
9335,10343,4,70,125,0
9336,10403,4,5,125,0
9337,10151,4,73,50,0
9338,10157,4,73,50,0
9339,10177,4,73,50,0
9340,10187,4,73,50,0
9341,10197,4,73,50,0
9342,10207,4,73,50,0
9343,10225,4,75,50,0
9344,10235,4,75,50,0
9345,10245,4,75,50,0
9346,10255,4,75,50,0
9347,10265,4,75,50,0
9348,10275,4,75,50,0
9349,10289,4,74,50,0
9350,10302,4,74,50,0
9351,10312,4,74,50,0
9352,10322,4,74,50,0
9353,10332,4,74,50,0
9354,10344,4,74,50,0
9355,10354,4,77,50,0
9356,10364,4,77,50,0
9357,10374,4,77,50,0
9358,10384,4,77,50,0
9359,10394,4,77,50,0
9360,10404,4,77,50,0
9361,4520,1,28042,1,1
9362,9581,1,85043,1,1
9363,9581,1,85044,1,1
9364,9581,1,85045,1,1
9365,9581,1,85046,1,1
9366,9581,1,85047,1,1
9367,9581,1,85048,1,1
9368,9582,1,85043,1,1
9369,9582,1,85044,1,1
9370,9582,1,85045,1,1
9371,9582,1,85046,1,1
9372,9582,1,85047,1,1
9373,9582,1,85048,1,1
9374,9758,3,9,10,0
9375,9759,3,9,10,0
9376,9829,3,9,50,0
9377,9830,3,9,50,0
9378,10034,3,9,10,0
9379,10035,3,9,10,0
9380,10414,3,9,10,0
9381,10415,3,9,10,0
9382,10416,3,9,10,0
9383,10417,3,9,10,0
9384,10418,3,9,10,0
9385,10432,3,9,10,0
9386,10447,3,9,10,0
9387,10448,3,9,10,0
9388,10459,3,9,25,0
9389,10460,3,9,25,0
9390,9404,1,77565,1,1
9391,9404,1,77566,1,1
9392,4988,1,76473,1,1
9393,4988,1,76472,1,1
9394,4988,1,76471,1,1
9395,4988,1,76470,1,1
9396,4988,1,76469,1,1
9397,4988,1,76468,1,1
9398,10125,1,77657,1,1
9399,10125,1,77658,1,1
9400,10125,1,77660,1,1
9401,10125,1,77659,1,1
9402,10132,1,14028,1,1
9403,10132,1,14057,1,1
9404,10132,1,14131,1,1
9405,10132,1,14366,1,1
9406,10132,1,14393,1,1
9407,10132,1,14456,1,1
9408,10132,1,14466,1,1
9409,10132,1,15557,1,1
9410,10132,1,16146,1,1
9411,10132,1,16287,1,1
9412,10132,1,16293,1,1
9413,10132,1,17936,1,1
9414,10439,1,85715,1,1
9415,10439,1,85716,1,1
9416,10439,1,85717,1,1
9417,10445,1,85715,1,1
9418,10445,1,85716,1,1
9419,10445,1,85717,1,1
9424,10134,1,92283,1,0
9426,10135,1,92283,1,0
9428,10496,1,87940,1,0
9429,10484,1,85942,1,0
9431,10491,1,90020,1,0
9433,10492,1,90020,1,0
9435,10493,1,90021,1,0
9437,10494,1,90021,1,0
9439,10495,1,90023,1,0
9441,10497,1,90023,1,0
9443,10500,1,83760,1,0
9445,10501,1,83760,1,0
9448,10508,1,83765,1,0
9449,10507,1,83766,1,0
9450,10499,1,83765,1,0
9451,10498,1,83766,1,0
9452,10446,1,83668,15,0
9453,10449,1,83668,15,0
9454,10450,1,83668,15,0
9455,10451,1,83668,15,0
9456,10452,1,83668,15,0
9457,10453,1,83668,15,0
9458,10454,1,83668,15,0
9459,10456,1,83668,15,0
9460,10029,1,83668,5,0
9461,10421,1,83668,5,0
9462,10031,1,83668,5,0
9463,10422,1,83668,5,0
9464,10412,1,83668,5,0
9465,10423,1,83668,5,0
9466,10413,1,83668,10,0
9467,10424,1,83668,10,0
9468,10431,1,83668,5,0
9469,10425,1,83668,5,0
9470,10512,1,86552,1,0
9471,9203,1,84258,5,0
9472,9203,1,84268,5,0
9473,10514,1,53684,1,0
9474,10514,1,73723,1,0
9475,10515,1,53685,1,0
9476,10515,1,73723,2,0
9477,10516,1,53685,1,0
9478,10516,1,73723,2,0
9479,10517,1,53686,1,0
9480,10517,1,73723,3,0
9482,10502,1,87941,1,0
9483,10503,1,87940,1,0
9484,10504,1,87940,1,0
9485,10505,1,87940,1,0
9486,10506,1,87940,1,0
9487,10534,1,87940,1,0
9488,10535,1,87941,1,0
9489,10536,1,87940,1,0
9490,10537,1,87940,1,0
9491,10538,1,87940,1,0
9492,10539,1,87940,1,0
9494,10525,7,6,1,0
9503,10528,1,80875,1,0
9504,10530,1,80875,1,0
9506,10544,3,5,150,0
9507,10556,3,5,400,0
9508,10557,3,5,400,0
9509,10547,3,5,150,0
9510,10558,3,5,400,0
9511,10559,3,5,400,0
9512,10550,3,5,150,0
9513,10551,3,5,250,0
9514,10552,3,5,400,0
9515,10553,3,5,150,0
9516,10554,3,5,250,0
9517,10555,3,5,400,0
9518,10545,3,5,250,0
9519,10546,3,5,400,0
9520,10548,3,5,250,0
9521,10549,3,5,400,0
9522,10563,1,92285,1,0
9528,10500,1,78113,1,0
9529,10501,1,78113,1,0
9530,10526,7,6,1,0
9534,10574,1,85789,1,1
9535,10574,1,49678,1,1
9536,10574,1,85790,1,1
9537,10574,1,85791,1,1
9538,10574,1,49680,1,1
9539,10574,1,85792,1,1
9540,10574,1,49682,1,1
9541,10575,1,85789,1,1
9542,10575,1,49678,1,1
9543,10575,1,85790,1,1
9544,10575,1,85791,1,1
9545,10575,1,49680,1,1
9546,10575,1,85792,1,1
9547,10575,1,49682,1,1
9548,10576,1,55179,2,0
9549,10577,1,55179,2,0
9550,10578,1,55179,2,0
9551,10579,1,55179,1,0
9553,10566,1,14158,1,1
9554,10591,1,14158,1,1
9555,10566,1,14162,1,1
9556,10591,1,14162,1,1
9557,10566,2,927,100,0
9558,10591,2,927,100,0
9559,10566,1,77132,1,1
9560,10591,1,77132,1,1
9561,10594,1,91179,1,0
9562,10589,1,91179,1,0
9563,10590,1,91222,1,0
9564,10599,1,91222,1,0
9586,10114,1,92151,1,1
9587,10114,1,92152,1,1
9588,10114,1,92153,1,1
9589,10114,1,92154,1,1
9590,10114,1,92155,1,1
9591,10114,1,92156,1,1
9592,10114,1,92157,1,1
9593,10114,1,71833,4,0
9594,10110,1,55179,2,0
9595,10111,1,55179,2,0
9761,7068,10,0,24,0
9762,7069,10,0,24,0
9763,7070,10,0,24,0
9764,7071,10,0,24,0
9765,7072,10,0,24,0
9766,7074,10,0,24,0
9767,7075,10,0,24,0
9768,7076,10,0,24,0
9769,7077,10,0,24,0
9770,7078,10,0,24,0
9771,7079,10,0,24,0
9772,7080,10,0,24,0
9773,7081,10,0,24,0
9774,7082,10,0,24,0
9775,7083,10,0,24,0
9776,7084,10,0,24,0
9777,7085,10,0,24,0
9778,7086,10,0,24,0
9779,7087,10,0,24,0
9780,7088,10,0,24,0
9781,7089,10,0,24,0
9782,7090,10,0,24,0
9783,7091,10,0,24,0
9784,7092,10,0,24,0
9785,7093,10,0,24,0
9786,7094,10,0,24,0
9787,7095,10,0,24,0
9788,7102,10,0,24,0
9789,7103,10,0,24,0
9790,7104,10,0,24,0
9791,7105,10,0,24,0
9792,7107,10,0,24,0
9793,7113,10,0,24,0
9794,7114,10,0,24,0
9795,7442,10,0,24,0
9796,7443,10,0,24,0
9797,7444,10,0,24,0
9798,7445,10,0,24,0
9799,7446,10,0,24,0
9800,7447,10,0,24,0
9801,7448,10,0,24,0
9802,7449,10,0,24,0
9803,7453,10,0,24,0
9804,7454,10,0,24,0
9805,7455,10,0,24,0
9806,7456,10,0,24,0
9807,7457,10,0,24,0
9808,7458,10,0,24,0
9809,7462,10,0,24,0
9810,7463,10,0,24,0
9811,7464,10,0,24,0
9812,7465,10,0,24,0
9813,7466,10,0,24,0
9814,7467,10,0,24,0
9815,7468,10,0,24,0
9816,7469,10,0,24,0
9817,7481,10,0,24,0
9818,7484,10,0,24,0
9819,7486,10,0,24,0
9820,7488,10,0,24,0
9821,7496,10,0,24,0
9822,7498,10,0,24,0
9823,7509,10,0,24,0
9824,7510,10,0,24,0
9825,7572,10,0,24,0
9826,7573,10,0,24,0
9827,7591,10,0,24,0
9828,7592,10,0,24,0
9829,8859,10,0,240,0
9830,8871,10,0,240,0
9831,9373,10,0,40,0
9832,9374,10,0,40,0
9833,9375,10,0,40,0
9834,9376,10,0,40,0
9835,9377,10,0,40,0
9836,9378,10,0,40,0
9837,9387,10,0,40,0
9838,9390,10,0,40,0
9839,9393,10,0,40,0
9840,9394,10,0,40,0
9841,9396,10,0,40,0
9842,9397,10,0,40,0
9843,9420,10,0,40,0
9844,9616,10,0,40,0
9845,9617,10,0,40,0
9846,9619,10,0,40,0
9847,10602,3,7,100,0
9848,10603,3,7,100,0
9849,10600,7,15,100,0
9850,10600,7,16,100,0
9851,10600,7,17,100,0
9852,10601,7,15,100,0
9853,10601,7,16,100,0
9854,10601,7,17,100,0
9857,10604,7,18,5000,0
9858,10605,7,18,5000,0
9859,10611,1,92464,1,0
9860,10613,1,92464,1,0
9861,10633,1,92654,25,0
9862,10632,1,92654,25,0
9863,10634,1,92654,20,0
9864,10635,1,92654,20,0
9865,10636,1,92654,15,0
9866,10637,1,92654,15,0
9867,10638,1,92654,10,0
9868,10639,1,92654,10,0
9869,10640,1,92654,5,0
9870,10641,1,92654,5,0
9871,10614,1,92654,1,0
9872,10615,1,92654,1,0
9873,10614,1,92776,1,0
9874,10615,1,92776,1,0
9875,10642,1,92654,25,0
9876,10643,1,92654,25,0
