"ID","filter","userTextFilterClassEnum","deploymentRegionEnum","languageId","wordFilterTypeEnum"
4764,"kuntbot",0,0,3,0
4765,"titbot",0,0,1,0
4766,"titbot",0,0,2,0
4767,"titbot",0,0,3,0
4768,"pussybot",0,0,3,0
4769,"pussybot",0,0,1,0
4770,"pussybot",0,0,2,0
4771,"douche",2,0,1,0
4772,"douchebag",2,0,1,0
4773,"butt",1,0,1,0
4774,"wimp",1,0,1,0
4775,"wussy",2,0,1,0
4776,"wuss",2,0,1,0
4777,"turd",2,0,1,0
4778,"pansy",2,0,1,0
4779,"oinker",1,0,1,0
4780,"fatso",1,0,1,0
4781,"kike",2,0,1,0
4782,"wog",2,0,1,0
4783,"wop",2,0,1,0
4784,"spick",2,0,1,0
4785,"yid",2,0,1,0
4786,"tussy",1,0,1,0
4787,"mosshead",2,0,1,0
4788,"negro",2,0,1,0
4789,"hussie",1,0,1,0
4790,"cumming",2,0,1,0
4791,"spic",2,0,1,0
4792,"hymie",2,0,1,0
4793,"niglet",2,0,1,0
4794,"nig",2,0,1,0
4795,"nigguh",2,0,1,0
4796,"rastus",2,0,1,0
4797,"ncsoft",0,0,1,0
4798,"gm",0,0,1,0
4799,"admin",0,0,1,0
4800,"game",0,0,1,0
4801,"master",0,0,1,0
4802,"carbine",0,0,1,0
4803,"nc",0,0,1,0
