"ID","Description","HeightScale","HeightOffset","ParallaxScale","ParallaxOffset","MetersPerTextureTile","ColorMapPath","NormalMapPath","AverageColor","Projection","materialType","worldClutterId00","worldClutterId01","worldClutterId02","worldClutterId03","specularPower","emissiveGlow","scrollSpeed00","scrollSpeed01"
457,"New Layer",1,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",10339262,0,0,0,0,0,0,0,0,0,0
458,"NorthernWilds_Snow_Rough",1,0,-1,0,16,"Art\Terrain\_NorthernWilds\Terrain_Nwilds_Snow_Rough_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Nwilds_Snow_Rough_000_Normal.tex",2139063720,0,6,0,0,0,0,0,0,0,0
459,"OBSOLETE_ NorthernWilds_Snow_Rough",1,0,0.5,0,16,"Art\Terrain\_NorthernWilds\Terrain_Nwilds_Snow_Rough_000_Color.tex","Art\Terrain\_NorthernWilds\Terrain_Nwilds_Snow_Rough_000_Normal.tex",1518110373,0,0,0,0,0,0,0,0,0,0
460,"Auroria_Obsidian_Geode_XY",2,0,1,0,16,"Art\Terrain\_Auroria\Terrain_Rock_Obsidian_Geode_Color.tex","Art\Terrain\_Auroria\Terrain_Rock_Obsidian_Geode_Normal.tex",2234461757,1,15,0,0,0,0,0,0,0,0
461,"Auroria_Obsidian_Geode_ZY",2,0,1,0,32,"Art\Terrain\_Auroria\Terrain_Rock_Obsidian_Geode_Color.tex","Art\Terrain\_Auroria\Terrain_Rock_Obsidian_Geode_Normal.tex",2234461757,2,15,0,0,0,0,0,0,0,0
462,"CrimsonIsle_Rock_Striated_ZY",4,1,1,1,32,"Art\Terrain\_CrimsonIsle\Terrain_Rock_StriatedDeep_CrimsonIsle_Color.tex","Art\Terrain\_Malgrave\Terrain_Rock_StriatedDeep_Malgrave_000_Normal.tex",3731047713,2,11,0,0,0,0,0,0,0,0
463,"Auroria_Obsidian_Flat_ZY",2,0,0,0,32,"Art\Terrain\_Auroria\Terrain_BaseRock_Obsidian_Color.tex","Art\Terrain\_Auroria\Terrain_BaseRock_Obsidian_Normal.tex",2199855407,2,11,0,0,0,0,0,0,0,0
464,"Algoroc_Loftite_Geode",2,0,1,0,16,"Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Color.tex","Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Normal.tex",2151708047,0,9,28,145,146,0,0,16769790,0,0
465,"Algoroc_Loftite_Geode_XY",2,0,1,0,16,"Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Color.tex","Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Normal.tex",2151708047,1,9,0,0,0,0,0,0,0,0
467,"Algoroc_Loftite_Geode_ZY",2,0,1,0,16,"Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Color.tex","Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Normal.tex",2151708047,2,9,0,0,0,0,0,0,0,0
469,"Auroria_HoneyComb",1,0,-2,1,32,"Art\Terrain\_Auroria\Terrain_TerminiteHive_HoneyComb_000_Color.tex","Art\Terrain\_Auroria\Terrain_TerminiteHive_HoneyComb_000_Normal.tex",2123120384,0,1,0,287,288,447,0,0,0,0
470,"Auroria_BuzzbingGround",1,0,0,0,32,"Art\Terrain\_Auroria\Terrain_BuzzbingHive_HiveExteriorHoles_Color.tex","Art\Terrain\_Auroria\Terrain_BuzzbingHive_HiveExteriorHoles_Normal.tex",2151696189,0,5,0,0,0,0,0,0,0,0
471,"Auroria_Honeycomb_Flattenner",1,0,0,0,16,"Art\Terrain\_Auroria\Terrain_TerminiteHive_HoneyComb_Flattener_000_Color.tex","Art\Terrain\_Auroria\Terrain_TerminiteHive_HoneyComb_Flattener_000_Normal.tex",2157271588,0,1,0,0,0,0,0,0,0,0
472,"Auroria_Honeycomb_Flattenner_Bulbs",3,1,0,0,32,"Art\Terrain\_Auroria\Terrain_TerminiteHive_HoneyComb_Flattener_001_Color.tex","Art\Terrain\_Auroria\Terrain_TerminiteHive_HoneyComb_Flattener_001_Normal.tex",2175288064,0,1,0,287,288,447,0,0,0,0
473,"Algoroc_Gravel_Large",5,0,-1,0.5,16,"Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SandstoneCut_Rust_000_Normal.tex",2171156519,0,15,15,0,0,0,48,0,0,0
474,"Auroria_Hive_Flattenner",1,0,0,0,16,"Art\Terrain\_Auroria\Terrain_TerminiteHive_Flattener_Color.tex","Art\Terrain\_Auroria\Terrain_TerminiteHive_Flattener_Normal.tex",2153999454,0,11,0,0,0,0,0,0,0,0
475,"Algoroc_Rock_Smooth_large_ZY",2,0,0,0,32,"Art\Terrain\Rock\Terrain_Rock_MicroTilingSandstoneSmooth_Rust_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_MicroTilingSandstoneSmooth_Rust_000_Normal.tex",2271950122,2,11,0,0,0,0,0,0,0,0
476,"Auroria_Obsidian_CrystalVein",1,0,0,0,32,"Art\Terrain\_Auroria\Terrain_Obsidian_CrystalVein_Diffuse.tex","Art\Terrain\_Auroria\Terrain_Obsidian_CrystalVein_Normal.tex",2117744203,2,11,0,0,0,0,0,0,0,0
477,"Auroria_Dirt_Canyon",0,1,-0.5,0,8,"Art\Terrain\Dirt\Terrain_Dirt_DryClumpy_Tan_000_Color.tex","Art\Terrain\Dirt\Terrain_Dirt_DryClumpy_Tan_000_Normal.tex",2258465355,0,7,0,0,0,0,0,0,0,0
478,"Auroria_Road_Dominion",5,0,-0.003,0.015,8,"Art\Terrain\Road\Terrain_Road_ImperiumAngular_GreyDark_Color.tex","Art\Terrain\Road\Terrain_Road_ImperiumAngular_GreyDark_Normal.tex",2537703755,0,13,0,0,0,0,0,0,0,0
479,"Generic_TechPlates_Base",3,0,0,0,32,"Art\Terrain\Tech\TechPlates_000_Color.tex","Art\Terrain\Tech\TechPlates_000_Normal.tex",2134325292,0,2,0,0,0,0,0,0,0,0
480,"Generic_TechPlates_Details",3,0,0,0,16,"Art\Terrain\Tech\TechPlates_001_Color.tex","Art\Terrain\Tech\TechPlates_001_Normal.tex",2135246135,0,16,0,0,0,0,0,0,0,0
481,"New Layer",1,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",10339262,0,0,0,0,0,0,0,0,0,0
482,"Terrain_Gravel_SmoothSmall",1,0,0,0,16,"Art\Terrain\Gravel\Terrain_Gravel_SmoothSmall_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothSmall_000_Normal.tex",2158136961,0,15,0,0,0,0,0,0,0,0
483,"Generic_TechPlates_Large",1,0,0,0,32,"Art\Terrain\Tech\Terrain_TechPlates_LargePlate_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_LargePlate_000_Normal.tex",2168471607,0,2,0,0,0,0,0,0,0,0
484,"Generic_TechPlates_Wires",2,0,0,0,16,"Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Normal.tex",2150773295,0,16,0,0,0,0,0,0,0,0
485,"Auroria_Obsidian_Geode_SM",2,0,1,0,16,"Art\Terrain\_Auroria\Terrain_Rock_Obsidian_Geode_Color.tex","Art\Terrain\_Auroria\Terrain_Rock_Obsidian_Geode_Normal.tex",2234461757,0,15,0,277,278,0,0,0,0,0
486,"Terrain_Road_Hex",2,0,0,0,16,"Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Color.tex","Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Normal.tex",2137415243,0,13,28,196,0,0,0,0,0,0
487,"Osun_TechPlates_Flattener",3,0,0,0,8,"Art\Terrain\Tech\Tech_OsunTechPlate_Flattener_Color.tex","Art\Terrain\Tech\Tech_OsunTechPlate_Flattener_Normal.tex",2168600114,0,2,0,205,203,204,0,0,0,0
488,"Osun_TechPlates_Detail",2,0,0,0,32,"Art\Terrain\Tech\Tech_OsunTechPlate_Details_Color.tex","Art\Terrain\Tech\Tech_OsunTechPlate_Details_Normal.tex",2133468193,0,16,0,205,203,204,0,0,0,0
489,"Osun_TechPlates_Large",1,0,0,0,32,"Art\Terrain\Tech\Tech_OsunTechPlate_Base_Color.tex","Art\Terrain\Tech\Tech_OsunTechPlate_Base_Normal.tex",1664954668,0,2,28,205,203,204,0,0,0,0
490,"UNUSED",2,0,0,0,16,"Art\Terrain\TestReference\Terrain_TestRef_Checker512_MidGrey_Color.tex","Art\Terrain\Dev\Terrain_Dev_6_Normal.tex",2156167812,0,0,0,0,0,0,0,0,0,0
491,"Dominion_TechPlates_Base",3,0,0,0,8,"Art\Terrain\Tech\Tech_Dominion_Flattener_000_Color.tex","Art\Terrain\Tech\Tech_Dominion_Flattener_000_Normal.tex",2151102781,0,2,0,205,203,204,0,0,0,0
492,"Dominion_TechPlates_Detail",3,0,0,0,16,"Art\Terrain\Tech\Tech_Dominion_Details_000_Color.tex","Art\Terrain\Tech\tech_dominion_details_000_dxtnormal.tex",2167551029,0,16,0,0,0,0,0,0,0,0
493,"Dominion_TechPlates_Large",1,0,0,0,32,"Art\Terrain\Tech\Tech_Dominion_Plating_000_Color.tex","Art\Terrain\Tech\Tech_Dominion_Plating_000_Normal.tex",2134325565,0,2,0,205,203,204,0,0,0,0
494,"Dominion_TechPlates_Wires",2,0,0,0,16,"Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Normal.tex",2150773295,0,16,0,0,0,0,0,0,0,0
495,"Falkrin_TechPlates_base",3,0,0,0,32,"Art\Terrain\Tech\TechPlates_000_Color.tex","Art\Terrain\Tech\TechPlates_000_Normal.tex",2134325292,0,2,0,0,0,0,0,0,0,0
496,"Falkrin_TechPlates_001",3,0,0,0,16,"Art\Terrain\Tech\TechPlates_001_Color.tex","Art\Terrain\Tech\TechPlates_001_Normal.tex",2135246135,0,16,0,0,0,0,0,0,0,0
497,"Falkrin_TechPlates_Large",1,0,0,0,32,"Art\Terrain\Tech\Terrain_TechPlates_LargePlate_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_LargePlate_000_Normal.tex",2168471607,0,2,0,0,0,0,0,0,0,0
498,"Falkrin_TechPlates_Wires",2,0,0,0,16,"Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Normal.tex",2150773295,0,16,0,0,0,0,0,0,0,0
499,"Protostar_TechPlates_base",3,0,0,0,32,"Art\Terrain\Tech\TechPlates_000_Color.tex","Art\Terrain\Tech\TechPlates_000_Normal.tex",2134325292,0,2,0,203,204,205,0,0,0,0
500,"Protostar_TechPlates_001",3,0,0,0,16,"Art\Terrain\Tech\TechPlates_001_Color.tex","Art\Terrain\Tech\TechPlates_001_Normal.tex",2135246135,0,16,0,0,0,0,0,0,0,0
501,"Protostar_TechPlates_Large",1,0,0,0,32,"Art\Terrain\Tech\Terrain_TechPlates_LargePlate_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_LargePlate_000_Normal.tex",2168471607,0,2,0,0,0,0,0,0,0,0
502,"Protostar_TechPlates_Wires",2,0,0,0,16,"Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Normal.tex",2150773295,0,16,0,0,0,0,0,0,0,0
504,"Road_Hex_Flattener",1,0,0,0,16,"Art\Terrain\Road\Terrain_Road_Dominion_HexFlattener_Color.tex","Art\Terrain\Road\Terrain_Road_Dominion_HexFlattener_Normal.tex",2156362595,0,11,0,0,0,0,0,0,0,0
505,"Road_Hex_Ornate",1,0,0,1,16,"Art\Terrain\Road\Terrain_Road_Dominion_Hex_Ornate_Color.tex","Art\Terrain\Road\Terrain_Road_Dominion_Hex_Ornate_Normal.tex",2156165470,0,13,0,0,0,0,0,0,0,0
507,"WGK_Protostar_Tech_Base",3,0,0,0,32,"Art\Terrain\Tech\TechPlates_000_Color.tex","Art\Terrain\Tech\TechPlates_000_Normal.tex",876230954,0,2,0,0,0,0,0,0,0,0
508,"WGK_Protostar_Tech_Detail",3,0,0,0,16,"Art\Terrain\Tech\TechPlates_001_Color.tex","Art\Terrain\Tech\TechPlates_001_Normal.tex",2135246135,0,16,0,0,0,0,0,0,0,0
509,"WGK_Protostar_Tech_Flattener",1,0,0,0,32,"Art\Terrain\Tech\Terrain_TechPlates_LargePlate_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_LargePlate_000_Normal.tex",3661775154,0,2,0,0,0,0,0,0,0,0
510,"WGK_Protostar_Tech_Grate",2,0,0,0,16,"Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Color.tex","Art\Terrain\Tech\Terrain_TechPlates_Wires_000_Normal.tex",2150773295,0,16,0,0,0,0,0,0,0,0
512,"SteveTest1",5,0,-0.003,0.015,8,"Art\Terrain\Road\Terrain_Road_ImperiumAngular_GreyDark_Color.tex","Art\Terrain\Road\Terrain_Road_ImperiumAngular_GreyDark_Normal.tex",2537703755,0,13,0,0,0,0,0,0,0,0
513,"SteveTest2",5,0,-0.003,0.015,8,"Art\Terrain\Road\Terrain_Road_ImperiumAngular_GreyDark_Color.tex","Art\Terrain\Road\Terrain_Road_ImperiumAngular_GreyDark_Normal.tex",2537703755,0,13,0,0,0,0,0,0,0,0
514,"Algoroc_Pine_Needles",5,0,0,0,8,"Art\Terrain\_Algoroc\Terrain_PineNeedles_Color.tex","Art\Terrain\_Algoroc\Terrain_PineNeedles_Normal.tex",2132358433,0,8,150,0,0,0,0,0,0,0
515,"Terrain_Road_Hex_Ruin",1,0,0,0,16,"Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Ruin_Color.tex","Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Ruin_Normal.tex",2154521683,0,15,135,138,0,0,0,0,0,0
516,"Algoroc_Dead_Grass",1,0,0,0,4,"Art\Terrain\_Algoroc\Terrain_Grass_Dead_Color.tex","Art\Terrain\_Algoroc\Terrain_Grass_Dead_Normal.tex",2172608011,0,8,139,140,141,142,0,0,0,0
517,"Murkmire_Flora_Alien_Slime",3,0,-0.5,0,8,"Art\Terrain\_HalonRing\Terrain_Rock_MoonSlime_YellowGreen_000_Color.tex","Art\Terrain\_HalonRing\Terrain_Rock_MoonSlime_YellowGreen_000_Normal.tex",2134927481,0,17,0,0,0,0,0,4291676874,0.2,0.1
520,"EricF Test_Lava",0.75,0.25,-0.2,0.1,16,"Art\Terrain\Dev\Terrain_Dev_Obsolete_Color_001.tex","Art\Terrain\Mud\Terrain_Mud_NastyBonesNBits_BrownDark_000_Normal.tex",1621473205,0,6,29,21,16,0,0,4289829668,0,0
521,"Auroria_Obsidian_CrystalVein_XZ",1,0,0,0,32,"Art\Terrain\_Auroria\Terrain_Obsidian_CrystalVein_Diffuse.tex","Art\Terrain\_Auroria\Terrain_Obsidian_CrystalVein_Normal.tex",2117744203,0,11,0,0,0,0,0,0,0,0
525,"Copy of EricF Test_Lava",0.75,0.25,-0.2,0.1,16,"Art\Terrain\Dirt\Terrain_Dirt_CrackedParched_Tan_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_NastyBonesNBits_BrownDark_000_Normal.tex",1621453378,0,6,29,21,16,0,0,4289829668,0,0
526,"Murkmire_Bones",5,0,0,0,8,"Art\Terrain\_Dreadmoor\Terrain_Bones_Pile_000_Color.tex","Art\Terrain\_Dreadmoor\Terrain_Bones_Pile_000_Normal.tex",976893217,0,15,0,0,0,0,0,0,0,0
527,"Whitevale_Ice_Cracked_XY_128",1,0,0,0,64,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Cracked_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Cracked_Large_000_Normal.tex",2168090269,1,9,0,0,0,0,0,16777215,0,0
528,"Whitevale_Ice_Cracked_ZY_128",1,0,0,0,64,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Cracked_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Cracked_Large_000_Normal.tex",2168090269,2,9,0,0,0,0,0,0,0,0
529,"Whitevale_Ice_Cracked_ZY_32",1,0,4,-2,16,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Cracked_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Cracked_000_Normal.tex",2117758621,2,9,0,0,0,0,0,0,0,0
530,"Whitevale_Ice_Cracked_XY_32",1,0,4,-2,16,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Cracked_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Cracked_000_Normal.tex",2117758621,1,9,0,0,0,0,0,14869494,0,0
531,"Whitevale_Ice_Flat_ZY_32",1,0,0,0,32,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Normal.tex",2169006231,2,9,0,0,0,0,0,0,0,0
532,"Whitevale_Ice_Flat_XY_32",1,0,0,0,16,"Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Ice_Whitevale_Flat_000_Normal.tex",2169006231,1,9,0,0,0,0,0,15329524,0,0
533,"Algoroc_Ice_Wall_XY",3,0,1,2,128,"Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Normal.tex",2070645413,1,9,0,0,0,0,0,0,0,0
534,"Algoroc_Ice_Wall_ZY",3,0,-4,-2,128,"Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Normal.tex",2070645413,2,9,0,0,0,0,0,0,0,0
535,"New Layer",1,0,0,0,8,"Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Color.tex","Art\Water\Temp\Water_BaseTEMP_BlueGreen_000_Normal.tex",10339262,0,0,0,0,0,0,0,0,0,0
536,"Copy of Algoroc_Rock_Smooth",2,0,0,0,4,"Art\Terrain\Rock\Terrain_Rock_MicroTilingSandstoneSmooth_Rust_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_MicroTilingSandstoneSmooth_Rust_000_Normal.tex",2271950122,0,11,0,0,0,0,0,0,0,0
538,"Whitevale_Grass_Tundra",3,0,0,0,4,"Art\Terrain\_Whitevale\Terrain_Grass_Tundra_Whitevale_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Grass_Tundra_Whitevale_000_Normal.tex",2151301409,0,8,228,229,0,231,0,0,0,0
539,"test_tile",2,0,0,0,32,"Art\Terrain\Tech\Tech_Dominion_Plating_000_Color.tex","Art\Terrain\Tech\Tech_Dominion_Plating_000_Normal.tex",2134522162,0,8,203,28,28,28,0,0,0,0
540,"Celestian_DirtCompact",1,0,0,0,8,"Art\Terrain\_Celestian\Celestian_DirtPath_000_Color.tex","Art\Terrain\_Celestian\Celestian_DirtPath_000_Normal.tex",2155833149,0,7,461,323,324,325,0,0,0,0
541,"Galeras_Vines",3,0,-2,1,8,"Art\Terrain\_Galeras\Terrain_Galeras_GroundVines_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_GroundVines_000_Normal.tex",2167556146,0,5,0,0,0,0,0,0,0,0
542,"Unused",3,0,0,0,2,"Art\Terrain\_Galeras\Terrain_Galeras_Grass_WavyThin_Crazy_000_Color.tex","Art\Terrain\Grass\Terrain_Grass_WavyThin_GreenYellow_000_Normal.tex",2136696337,0,8,152,153,154,155,0,0,0,0
543,"Galeras_WindyDirt_000",1,0,0,0,16,"Art\Terrain\_Galeras\Terrain_Galeras_DryDirt_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_DryDirt_000_Normal.tex",2169718826,0,7,0,0,0,0,0,0,0,0
544,"Galeras_Crazy_Grass",1,0,0,0,2,"Art\Terrain\_Galeras\Terrain_Galeras_Grass_WavyThin_Crazy_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_Grass_WavyThin_Crazy_000_Normal.tex",2136696337,0,8,152,153,154,155,0,0,0,0
545,"Galeras_Rock_StriatedCracked_ZY",4,1,1,1,128,"Art\Terrain\Rock\Terrain_Rock_StriatedCracked_GreyDark_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_StriatedCracked_GreyDark_000_Normal.tex",2151300410,2,11,0,0,0,0,0,0,0,0
546,"Galeras_Rock_StriatedCracked_XY",4,1,1,1,128,"Art\Terrain\Rock\Terrain_Rock_StriatedCracked_GreyDark_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_StriatedCracked_GreyDark_000_Normal.tex",2151300410,1,11,0,0,0,0,0,0,0,0
547,"Galeras_Muck",1,0,0,0,8,"Art\Terrain\_Galeras\Terrain_Galeras_WetMud_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_WetMud_000_Normal.tex",2150969375,0,17,0,161,162,163,0,0,0,0
548,"Malgrave_Spiderweb_Base",2,0,0,0,16,"Art\Terrain\Organic\Terrain_Organic_Spiderweb_Malgrave_000_Color.tex","Art\Terrain\Organic\Terrain_Organic_Spiderweb_Malgrave_000_Normal.tex",2071755091,0,4,0,0,0,0,0,0,0,0
549,"Malgrave_SpiderPods_Base",1,0,0,0,8,"Art\Terrain\Organic\Terrain_Organic_SpiderPods_Malgrave_000_Color.tex","Art\Terrain\Organic\Terrain_Organic_SpiderPods_Malgrave_000_Normal.tex",2143007114,0,1,0,0,0,0,0,0,0,0
550,"UNUSED",1,0,0,0,16,"Art\Terrain\Dev\Terrain_Dev_Obsolete_Color.tex","Art\Terrain\Dev\Terrain_Dev_6_Normal.tex",2156166780,0,0,0,0,0,0,0,0,0,0
551,"UNUSED",1,0,0,0,16,"Art\Terrain\Dev\Terrain_Dev_Obsolete_Color.tex","Art\Terrain\Dev\Terrain_Dev_6_Normal.tex",2156166780,0,0,0,0,0,0,0,0,0,0
552,"Tech_Eldan_Plasma",1,0,0,0,8,"Art\Terrain\Tech\Terrain_Tech_Eldan_Plasma_000_Color.tex","Art\Terrain\Tech\Terrain_Tech_Eldan_Plasma_000_Normal.tex",2156585816,0,19,0,0,0,0,0,4281657125,0,1
553,"Eldan_Plate_Base",5,0,0,0,32,"Art\Terrain\Tech\Tech_Eldan_TechBase_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_TechBase_000_Normal.tex",2150577202,0,2,28,203,204,205,0,0,0,0
554,"Galeras_Withered_Grass",1,0,0,0,2,"Art\Terrain\_Galeras\Terrain_Galeras_Grass_Withered_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_Grass_WavyThin_GreenYellow_000_Normal.tex",2137742102,0,8,194,193,192,191,0,0,0,0
555,"UNUSED",2,0,0,0,8,"Art\Terrain\Dev\Terrain_Dev_Obsolete_Color.tex","Art\Terrain\Dev\Terrain_Dev_6_Normal.tex",2156166780,0,0,0,0,0,0,0,0,0,0
556,"Eldan_Plate_001",7,0,0,0,32,"Art\Terrain\Tech\Tech_Eldan_BorderTech_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_BorderTech_000_Normal.tex",2133799218,0,16,28,204,203,205,0,0,0,0
557,"Eldan_Plate_002",4,0,0,0,32,"Art\Terrain\Tech\Tech_Eldan_TechBase_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_TechBase_000_Normal.tex",2150577202,0,2,28,204,203,205,0,0,0,0
558,"Eldan_Circuits_000",2,0,0,0,16,"Art\Terrain\Tech\Tech_Eldan_Circuits_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_Circuits_000_Normal.tex",2151300154,0,0,0,0,0,0,0,0,0,0
559,"Eldan_Motherboard_000",4,0,0,0,16,"Art\Terrain\Tech\Tech_Eldan_Motherboard_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_Motherboard_000_Normal.tex",2100244012,0,16,0,203,204,205,0,0,0,0
560,"Serrasar_Dirt_Rough",1,0,-3,0,16,"Art\Terrain\_HalonRing\Terrain_Rock_CrumbledPeebles_BlueGrey_000.tex","Art\Terrain\_HalonRing\Terrain_Rock_CrumbledPeebles_BlueGrey_000_normal.tex",2102090347,0,15,0,0,0,0,0,5373922,0,0
561,"Serrasar_Biome2_SandFlat",5,-0.7,0,0,32,"Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Normal.tex",2108526171,0,10,46,90,99,92,0,0,0,0
562,"Serrasar_Biome1_Moss_Flatterner",1,0,0,0,8,"Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_000_Normal.tex",2137236075,0,8,121,120,125,0,0,0,0,0
563,"Everstar_Moss_Flat",1,0.3,0,0,8,"Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_SpottySoft_Green_000_Normal.tex",1950514738,0,8,295,296,297,298,0,0,0,0
564,"Everstar_MossyStone",1,0,0,0,32,"Art\Terrain\Rock\Terrain_Rock_RoundPittedMossy_GreyGreen_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_RoundPittedMossy_GreyGreen_000_Normal.tex",2154526307,0,11,0,0,0,0,0,0,0,0
565,"Everstar_Road",3,0,0,0,8,"Art\Terrain\_Celestian\Celestian_DirtPath_000_Color.tex","Art\Terrain\_Celestian\Celestian_DirtPath_000_Normal.tex",2155833149,0,12,0,323,324,325,0,0,0,0
566,"Everstar_TermiteCraters",4,0,0,0,16,"Art\Terrain\_Deradune\Terrain_TerminiteHive_PotMarks_000_Color.tex","Art\Terrain\_Deradune\Terrain_TerminiteHive_PotMarks_000_Normal.tex",2153988936,0,1,0,0,0,0,0,0,0,0
567,"Whitevale_Tundra_Mud",3,1,-0.7,0.025,8,"Art\Terrain\_Whitevale\Terrain_Dirt_TundraMud_Whitevale_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Dirt_TundraMud_Whitevale_000_Normal.tex",2169189415,0,17,467,468,469,470,0,0,0,0
569,"Eldan_Plate_001_XY",7,0,0,0,32,"Art\Terrain\Tech\Tech_Eldan_BorderTech_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_BorderTech_000_Normal.tex",2133799218,1,2,0,0,0,0,0,0,0,0
570,"Eldan_Motherboard_000_XY",6,0,0,0,16,"Art\Terrain\Tech\Tech_Eldan_Motherboard_000_Color.tex","Art\Terrain\Tech\Tech_Eldan_Motherboard_000_Normal.tex",2100244012,1,2,28,180,0,0,0,0,0,0
571,"Eldan_Goo_Raw_Green",1,0.0523599,-2,-1,8,"Art\Terrain\Corruption\Terrain_Corruption_OozeSwirly_PurpleLight_000_Color.tex","Art\Terrain\Corruption\Terrain_Corruption_OozeSwirly_PurpleLight_000_Normal.tex",2155815085,0,19,0,0,0,0,0,4286084983,0,0
572,"test_tile_02",1,0,0,0,32,"Art\Terrain\Tech\Tech_Dominion_Details_000_Color.tex","Art\Terrain\Tech\Tech_Dominion_Details_000_Normal.tex",2151300410,0,0,0,0,0,0,0,0,0,0
573,"test_tile_03",1,0,0,0,32,"Art\Terrain\Tech\Tech_Dominion_Flattener_000_Color.tex","Art\Terrain\Tech\Tech_Dominion_Flattener_000_Normal.tex",2168075578,0,0,0,0,0,0,0,0,0,0
