"ID","creature2Id","unitPropertyIndex","unitPropertyValue"
13738,54032,100,1.25
13739,54031,100,1.25
13740,54096,7,1200
13741,54096,8,0
13742,54097,7,1200
13743,54097,8,0
13744,54107,7,1200
13745,54107,8,0
13746,54108,7,1200
13747,54108,8,0
13748,53324,8,0
13749,54125,7,1200
13750,54125,8,0
13751,54141,8,0
13752,54142,8,0
13753,54143,2,10000
13754,54143,3,10000
13755,54143,4,1000
13756,54179,2,10000
13757,54179,3,10000
13758,54179,4,1000
13759,52640,8,0
13760,54056,44,-1
13761,54192,2,10000
13762,54192,3,10000
13763,54192,4,1000
13764,54193,2,10000
13765,54193,3,10000
13766,54193,4,1000
13779,54055,100,0.75
13780,54037,44,0
13781,53536,100,0.7
13782,53764,8,0
13783,54055,8,0
13795,25967,0,700
13796,25967,1,700
13797,25967,2,700
13798,25967,3,700
13799,25967,4,700
13800,25967,35,2800
13801,25967,36,2800
13802,25970,0,720
13803,25970,1,720
13804,25970,2,720
13805,25970,3,720
13806,25970,4,720
13807,25970,35,2880
13808,25970,36,2880
13816,25968,0,644
13817,25968,1,644
13818,25968,2,644
13819,25968,3,644
13820,25968,4,644
13821,25968,35,2576
13829,54249,8,0
13830,54251,2,10000
13831,54251,3,10000
13832,54251,4,1000
13833,54252,2,10000
13834,54252,3,10000
13835,54252,4,1000
13836,54254,2,10000
13837,54254,3,10000
13838,54254,4,1000
13839,49051,100,1.4
13840,54256,8,0
13841,54258,32,0
13842,54258,33,0
13843,54258,42,0
13844,54259,32,0
13845,54259,33,0
13846,54259,42,0
13847,54260,32,0
13848,54260,33,0
13849,54260,42,0
13850,54261,129,3.4
13851,54261,130,0.85
13852,54277,35,0
13853,54277,36,0
13854,54277,100,3
13855,54278,35,0
13856,54278,36,0
13857,54278,100,3
13858,54279,35,0
13859,54279,36,0
13860,54279,100,3
13861,54280,35,0
13862,54280,36,0
13863,54280,100,3
13864,54281,35,0
13865,54281,36,0
13866,54281,100,3
13867,54282,35,0
13868,54282,36,0
13869,54282,100,3
13870,54283,35,0
13871,54283,36,0
13872,54283,100,3
13873,54285,35,0
13874,54285,36,0
13875,54285,100,3
13876,54289,8,0
13877,54289,44,-1
13878,54294,40,0
13879,54294,44,-1
13884,17954,1,274
13885,17954,2,274
13886,17954,35,1000
13887,54305,2,50
13888,54305,7,50
13889,54305,35,200
13890,54305,42,100
13891,54305,142,5
13892,28950,8,0
13893,54319,7,150
13896,17932,42,1250
13897,17928,7,40000
13898,17928,40,1350
13899,17928,42,1800
13900,17928,0,350
13901,17928,1,350
13902,17928,2,350
13903,17928,3,350
13904,17928,4,350
13905,17928,35,1500
13906,17928,36,1500
13907,48373,0,450
13908,48373,1,450
13909,48373,2,450
13910,48373,3,450
13911,48373,4,450
13912,48373,7,40000
13913,48373,35,1800
13914,48373,36,1800
13915,48373,40,1350
13916,48373,42,1800
13917,17928,41,14000
13918,48373,41,14000
13919,54391,100,2
13922,54402,100,0
13923,54055,7,140000
13926,39096,0,1700
13927,39096,1,1700
13928,39096,2,1700
13929,39096,3,1700
13930,39096,4,1700
13931,39096,35,6800
13932,39096,36,6800
13933,52974,7,18350000
13934,54491,100,0.9
13935,54492,100,0.9
13936,54494,100,0.9
13937,54495,100,0.9
13938,54497,100,0.9
13939,54537,100,3
13941,54576,8,0
13942,54609,7,7000
13943,54609,8,0
13944,54609,40,4
13945,54609,44,0
13946,54606,100,0.75
13947,54612,33,-10000
13948,54613,33,-10000
13949,54579,100,0.8
13950,54589,100,0.8
13951,54668,100,1.5
13952,54668,133,0.1
13953,54668,138,0.4
13954,54677,7,7400
13955,54677,35,1320
13956,54680,7,7400
13957,54680,35,1320
13958,54691,7,7400
13959,54691,35,1320
13960,52969,7,29000000
13961,54700,0,0
13962,54700,1,0
13963,54700,2,0
13964,54700,3,0
13965,54700,4,0
13966,54700,7,0
13967,54700,40,1
13968,54700,42,0
13969,54701,0,0
13970,54701,1,0
13971,54701,2,0
13972,54701,3,0
13973,54701,4,0
13974,54701,7,0
13975,54701,40,1
13976,54701,42,0
13977,54701,100,1.4
13978,48321,100,0.75
13979,54722,8,0
13981,29479,100,3
13982,54748,44,0
13983,54748,46,0
13984,54748,100,1.5
13985,54750,8,0
13986,54751,2,10000
13987,54751,3,10000
13988,54751,4,1000
13990,42495,7,30000
13991,42497,7,30000
13992,54748,7,393360
13993,54748,41,3310000
13995,31677,44,-1
13997,54789,100,0
13998,54789,8,0
13999,54789,44,-1
14000,54793,8,0
14001,36416,44,3
14002,36416,45,5000
14003,36416,46,3
14004,36474,44,3
14005,36474,45,5000
14006,36474,46,3
14007,51492,44,3
14008,51492,45,5000
14009,51492,46,3
14010,51493,44,3
14011,51493,45,5000
14012,51493,46,3
14013,54819,8,0
14014,54820,8,0
14027,51493,128,1.5
14031,54965,100,2
14032,54957,44,-1
14033,54959,44,-1
14034,50658,44,2
14035,50658,45,5000
14036,50658,46,2
14037,50660,44,2
14038,50660,45,5000
14039,50660,46,2
14040,50661,44,2
14041,50661,45,5000
14042,50661,46,2
14043,50662,44,2
14044,50662,45,5000
14045,50662,46,2
14049,54970,7,2
14050,54970,40,0
14051,54785,44,-1
14052,54785,46,0
14053,54787,44,-1
14054,54787,46,0
14055,54972,7,1
14056,54972,40,0
14057,54973,7,1
14058,54973,40,0
14059,48364,44,-1
14073,31673,44,8
14093,55040,44,-1
14094,55041,44,2
14095,55042,44,5
14096,55043,44,-1
14097,55044,100,0
14098,55044,44,-1
14099,55044,8,0
14104,55050,44,-1
14105,54803,8,0
14106,54804,8,0
14107,54805,8,0
14108,54802,8,0
14109,54801,8,0
14110,54800,8,0
14111,54799,8,0
14112,54798,8,0
14113,54797,8,0
14114,54795,8,0
14115,54806,8,0
14116,54807,8,0
14118,55052,7,2600000
14120,55054,40,0
14121,55056,8,0
14122,54894,7,6750
14123,54894,40,1
14124,55047,7,123750
14125,55047,40,1
14126,55047,8,0
14127,54894,8,0
14128,55064,8,0
14129,49004,8,0
14130,55065,44,10
14131,55054,7,100
14132,55076,100,1.75
14133,56089,100,1.75
14136,56091,100,1.75
14137,56092,100,1.75
14140,56096,100,1.75
14141,56097,100,1.75
14142,48428,44,2
14143,48428,45,5000
14144,48428,46,2
14145,48429,44,2
14146,48429,45,5000
14147,48429,46,2
14148,36474,8,0.0025
14149,36416,8,0.0025
14150,51492,8,0.0025
14151,51493,8,0.0025
14152,50658,8,0.0025
14153,50660,8,0.0025
14154,50661,8,0.0025
14155,50662,8,0.0025
14156,54967,8,0
14158,31674,44,-1
14159,56124,8,0
14160,56124,44,-1
14161,56125,44,-1
14164,52976,44,3
14165,52976,45,5000
14166,52976,46,3
14167,53359,44,3
14168,53359,45,5000
14169,53359,46,3
14170,52976,8,0.0025
14171,53359,8,0.0025
14172,55064,7,0
14173,56113,8,0
14174,19330,8,0
14175,19759,8,0
14176,19760,8,0
14177,19761,8,0
14178,19762,8,0
14187,21553,42,2610
14188,21554,0,1540
14189,21554,1,1540
14190,21554,2,1540
14191,21554,3,1540
14192,21554,4,1540
14193,21554,35,6160
14194,21554,36,6160
14195,21554,42,7000
14203,21555,42,1890
14211,21556,42,2370
14215,50673,8,0.0025
14216,50673,44,3
14217,50673,45,5000
14218,50673,46,3
14219,50674,8,0.0025
14220,50674,44,3
14221,50674,45,5000
14222,50674,46,3
14223,56165,7,100000
14224,56165,26,50
14225,56165,27,25
14226,56165,28,500
14227,56168,8,0
14229,56169,44,-1
14231,56170,44,4
14232,56176,8,0
14233,56178,44,-1
14235,54893,7,100500
14236,54893,40,1
14237,54893,41,18760
14240,37286,44,2
14241,37286,45,5000
14242,37286,46,2
14243,37796,44,2
14244,37796,45,5000
14245,37796,46,2
14246,56200,44,-1
14249,56215,2,10000
14250,56215,3,10000
14251,56215,4,1000
14252,56232,2,10000
14253,56232,3,10000
14254,56232,4,1000
14255,56233,2,10000
14256,56233,3,10000
14257,56233,4,1000
14258,56234,2,10000
14259,56234,3,10000
14260,56234,4,1000
14261,56239,2,10000
14262,56239,3,10000
14263,56239,4,1000
14264,56240,2,10000
14265,56240,3,10000
14266,56240,4,1000
14267,56241,2,10000
14268,56241,3,10000
14269,56241,4,1000
14272,56185,44,-1
14273,56185,46,-1
14274,56252,8,0
14275,56192,8,0
14276,56193,8,0
14277,56194,8,0
14279,50671,8,0.0025
14280,50671,44,2
14281,50671,45,5000
14282,50671,46,2
14283,50672,8,0.0025
14284,50672,44,2
14285,50672,45,5000
14286,50672,46,2
14287,54766,44,10
14288,54771,44,10
14289,54792,44,10
14290,54881,44,5
14291,54968,44,-1
14293,56124,33,0
14294,54935,100,1.4
14295,55066,44,4
14296,56184,44,-1
14297,56278,100,2
14298,56279,100,2
14299,56280,100,2
14300,56281,100,2
14301,56282,100,2
14302,56283,100,2
14303,54935,44,10
14304,50343,8,0.0025
14305,50343,44,2
14306,50343,45,5000
14307,50343,46,2
14308,50344,8,0.0025
14309,50344,44,2
14310,50344,45,5000
14311,50344,46,2
14312,56285,44,0
14313,56285,45,0
14314,56285,46,0
14315,54806,100,0.35
14316,54807,100,0.35
14317,54797,100,0.8
14318,54798,100,0.8
14319,54799,100,0.6
14320,54800,100,0.7
14321,54801,100,0.7
14322,54802,100,0.8
14323,54803,100,0.6
14324,54804,100,0.8
14325,54805,100,0.5
14326,54795,100,0.95
14327,55066,45,10000
14328,56317,44,0
14329,56317,46,0
14330,56322,8,0
14331,56106,44,0
14332,50341,8,0.0025
14333,50341,44,2
14334,50341,45,5000
14335,50341,46,2
14336,54881,45,5000
14337,54881,46,5
14338,50342,8,0.0025
14339,50342,44,2
14340,50342,45,5000
14341,50342,46,2
14342,55022,44,3
14343,55022,45,6000
14344,55022,46,3
14345,55036,44,1
14346,55036,45,5000
14347,55036,46,1
14348,56113,44,-1
14349,55052,44,-1
14350,56354,0,200
14351,56354,35,800
14352,56354,44,2
14353,56354,45,4000
14354,56354,46,1
14355,56174,44,-1
14356,55053,44,-1
14368,53010,44,2
14380,50673,7,300000
14381,50674,7,300000
14382,56369,8,0
14383,56370,8,0
14384,56185,7,1370000
14385,56185,42,3000
14386,52985,7,175000
14392,56377,44,-1
14394,56377,46,0
14395,51492,7,180000
14399,51493,7,180000
14403,53359,7,230000
14407,52976,7,230000
14411,56381,0,750
14412,56381,1,750
14413,56381,2,750
14414,56381,3,750
14415,56381,4,750
14416,56381,7,39750
14417,56381,35,3000
14418,56381,36,3000
14419,56383,7,8510
14420,48428,7,120000
14421,48428,141,1.45
14422,48428,142,1.45
14423,48428,143,1.45
14424,48428,41,50000
14425,48429,141,1.45
14426,48429,142,1.45
14427,48429,143,1.45
14428,48429,7,120000
14429,48429,41,50000
14430,50671,7,160000
14431,50671,141,1.45
14432,50671,142,1.45
14433,50671,143,1.45
14434,50672,7,160000
14435,50672,141,0.9
14436,50672,142,0.9
14437,50672,143,0.9
14438,50343,7,220000
14439,50343,141,1.35
14440,50343,142,1.35
14441,50343,143,1.35
14442,50344,7,220000
14443,50344,141,1.35
14444,50344,142,1.35
14445,50344,143,1.35
14446,56425,8,0
14447,50341,7,240000
14448,50341,141,1.12
14449,50341,142,1.12
14450,50341,143,1.12
14451,50342,7,240000
14452,50342,141,1.12
14453,50342,142,1.12
14454,50342,143,1.12
14458,37286,7,200000
14459,37286,141,1.15
14460,37286,142,1.15
14461,37286,143,1.15
14462,37796,7,200000
14463,37796,41,40000
14464,37796,141,1.15
14465,37796,142,1.15
14466,37796,143,1.15
14467,37286,41,40000
14468,54690,100,1.1
14469,56434,128,1.3
14470,55065,45,15000
14471,50658,141,1.4
14472,50658,142,1.4
14473,50658,143,1.4
14477,50661,141,1.4
14478,50661,142,1.4
14479,50661,143,1.4
14486,50658,7,180000
14487,50660,7,150000
14488,50661,7,180000
14489,50662,7,150000
14490,56106,7,14000000
14491,54785,7,11110000
14492,54787,7,11110000
14494,55066,7,14000000
14495,56174,7,14000000
14497,56178,7,10250000
14499,53418,7,160000
14500,53418,141,1.35
14501,53418,142,1.35
14502,53418,143,1.35
14503,53422,7,240000
14504,53422,141,1.35
14505,53422,142,1.35
14506,53422,143,1.35
14507,53443,7,160000
14508,53443,141,1.35
14509,53443,142,1.35
14510,53443,143,1.35
14511,53444,7,240000
14512,53444,141,1.35
14513,53444,142,1.35
14514,53444,143,1.35
14515,53483,7,180000
14516,53483,141,1.35
14517,53483,142,1.35
14518,53483,143,1.35
14519,53485,7,180000
14520,53485,141,1.35
14521,53485,142,1.35
14522,53485,143,1.35
14523,53486,7,160000
14524,53486,141,1.35
14525,53486,142,1.35
14526,53486,143,1.35
14527,53487,7,160000
14528,53487,141,1.35
14529,53487,142,1.35
14530,53487,143,1.35
14531,53500,7,200000
14532,53500,141,1.35
14533,53500,142,1.35
14534,53500,143,1.35
14535,53501,7,200000
14536,53501,141,1.35
14537,53501,142,1.35
14538,53501,143,1.35
14539,53502,7,240000
14540,53502,141,1.35
14541,53502,142,1.35
14542,53502,143,1.35
14543,53503,7,240000
14544,53503,141,1.35
14545,53503,142,1.35
14546,53503,143,1.35
14547,53523,7,200000
14548,53523,141,1.35
14549,53523,142,1.35
14550,53523,143,1.35
14551,53524,7,200000
14552,53524,141,1.35
14553,53524,142,1.35
14554,53524,143,1.35
14555,53526,7,160000
14556,53526,141,1.35
14557,53526,142,1.35
14558,53526,143,1.35
14559,53527,7,160000
14560,53527,141,1.35
14561,53527,142,1.35
14562,53527,143,1.35
14563,53418,8,0.0025
14564,53422,8,0.0025
14565,53443,8,0.0025
14566,53444,8,0.0025
14567,53483,8,0.0025
14568,53485,8,0.0025
14569,53486,8,0.0025
14570,53487,8,0.0025
14571,53500,8,0.0025
14572,53501,8,0.0025
14573,53502,8,0.0025
14574,53503,8,0.0025
14575,53523,8,0.0025
14576,53524,8,0.0025
14577,53526,8,0.0025
14578,53527,8,0.0025
14579,56483,100,0
14581,56485,8,0
14583,56485,100,0.75
14584,17499,100,1.8
14587,56496,8,0
14588,56496,40,1
14590,56497,8,0
14591,56497,40,1
14592,56497,44,-1
14593,32533,7,1100000
14595,56573,100,0
14596,56574,100,1.7
14597,37200,7,7130
14598,37200,40,1
14599,34707,44,-1
14600,52239,44,-1
14601,52238,44,-1
14602,52237,44,-1
14603,52236,44,-1
14604,52235,44,-1
14605,56612,100,0
14606,56614,7,100
14607,56614,40,0
14608,51926,44,-1
14609,33406,7,1000000
14610,56628,100,0
14611,32535,44,4
14612,32535,45,6500
14613,56633,100,0
14614,32539,7,1150000
14615,22288,3,280
14616,22289,3,280
14617,56682,8,0
14618,56575,100,0.75
14619,37200,100,0.75
14620,56497,7,127650
14622,56709,100,2
14624,34707,7,100000
14625,32535,7,903000
14627,51935,159,0.65
14628,51935,160,0.65
14629,51935,161,0.65
14630,51939,159,0.65
14631,51939,160,0.65
14632,51939,161,0.65
14633,17166,46,0
14634,23801,2,2000
14635,23801,35,8000
14638,50463,41,9000
14639,32703,7,1000000
14641,32703,45,15000
14642,32703,46,3
14643,56764,100,1.1
14644,56813,7,34500
14645,56813,8,0
14646,56813,44,-1
14647,56814,7,34500
14648,56814,8,0
14649,56814,44,-1
14650,56815,7,34500
14651,56815,8,0
14652,56815,44,-1
14653,56827,129,3.4
14654,56827,130,0.85
14655,56826,100,1.75
14656,38592,7,6900
14657,38592,40,3000
14658,27257,0,252
14659,27257,1,252
14660,27257,2,252
14661,27257,3,252
14662,27257,4,252
14663,27258,0,252
14664,27258,1,252
14665,27258,2,252
14666,27445,7,75000
14667,27445,40,1920
14668,27445,41,0
14670,27446,0,570
14671,27446,1,570
14672,27446,2,570
14673,27446,3,570
14674,27446,4,570
14675,27446,35,2280
14676,27446,40,1870
14677,27446,41,0
14684,48570,7,14000
14685,48570,41,4000
14692,48715,7,14000
14694,48715,41,3800
14696,49691,163,0
14697,49719,163,0
14698,48940,0,150
14699,48940,1,150
14700,48940,2,150
14701,48940,3,150
14702,48940,4,150
14704,48940,35,600
14705,48941,0,150
14706,48941,1,150
14707,48941,2,150
14708,48941,3,150
14709,48941,4,150
14710,48941,35,600
14712,48942,0,150
14713,48942,1,150
14714,48942,2,150
14715,48942,3,150
14716,48942,4,150
14717,48942,35,600
14719,48943,0,150
14720,48943,1,150
14721,48943,2,150
14722,48943,3,150
14723,48943,4,150
14724,48943,35,600
14726,48946,0,130
14727,48946,1,130
14728,48946,2,130
14729,48946,3,130
14730,48946,4,130
14731,48946,35,520
14733,48947,0,130
14734,48947,1,130
14735,48947,2,130
14736,48947,3,130
14737,48947,4,130
14743,50184,7,14000
14744,50184,41,4500
14746,50752,0,570
14747,50752,1,570
14748,50752,2,570
14749,50752,3,570
14750,50752,4,570
14751,50752,40,2000
14752,50752,41,0
14759,52426,7,14000
14760,52426,35,700
14761,52426,41,3600
14765,32664,44,0
14766,38592,44,0
14767,56890,100,1.25
14768,56743,100,10
14769,28720,7,2530000
14770,56920,7,882450
14771,56920,44,-1
14772,56921,7,30000
14773,56921,8,0
14774,56921,42,5000
14775,56921,44,0
14776,56921,45,0
14777,56921,46,0
14778,56922,7,30000
14779,56922,8,0
14780,56922,42,5000
14781,56922,44,0
14782,56922,45,0
14783,56922,46,0
14784,56923,7,72000
14785,56923,33,0
14786,56923,40,730
14787,56923,42,3500
14788,56923,44,0
14789,56923,45,0
14790,56923,46,0
14791,56924,7,72000
14792,56924,33,0
14793,56924,40,730
14794,56924,42,3500
14795,56924,44,0
14796,56924,45,0
14797,56924,46,0
14798,56924,100,0.25
14799,29199,44,3
14800,29199,46,3
14807,56944,7,60670
14808,56946,7,323290
14809,56947,7,323290
14810,56949,7,323290
14815,28599,44,3
14816,28599,46,3
14817,56951,7,14000
14818,56951,8,0
14819,56951,40,0
14820,28732,7,1270000
14821,56952,7,11500
14822,41334,100,0.45
14868,56948,44,-1
14869,57004,100,1.25
14870,56978,8,0
14871,56979,8,0
14872,56980,8,0
14873,56981,8,0
14874,56977,8,0
14875,56976,8,0
14876,56975,8,0
14877,56974,8,0
14878,56973,8,0
14879,56972,8,0
14880,56971,8,0
14881,56969,8,0
14882,28728,7,1590000
14883,56485,44,0
14884,56575,44,0
14885,33050,44,-1
14889,26238,8,0
14890,26236,8,0
14891,20416,131,1.65
14892,34711,44,4
14893,34711,46,4
14894,57013,8,0
14896,54402,35,600
14897,54402,36,600
14898,24893,7,1530000
14899,57053,44,-1
14900,57067,100,0
14901,57067,7,57500
14902,57091,100,2
14906,24896,44,-1
14907,24896,46,-1
14908,28986,44,-1
14909,57098,100,1.5
14910,57098,133,0.1
14911,57098,138,0.3
14912,23503,2,1100
14913,17823,44,1
14916,57104,100,1.5
14917,57104,133,0.1
14918,57104,138,0.3
14940,57125,8,0
14941,57125,44,-1
14942,57126,8,0
14943,57126,44,-1
14946,21544,2,1310
14947,21544,35,5240
14948,34711,7,505220
14950,28736,7,753250
14951,41238,8,0
14952,56936,8,0
14953,56948,8,1
14954,33362,7,656000
14955,56936,7,86000
14956,29255,44,-1
14957,57171,7,1
14958,57188,7,6000
14959,57188,8,0
14960,57188,100,1.75
14961,56948,100,2
14962,57182,100,2
14963,58245,100,15
14964,58273,100,4
14972,58355,100,2
14973,58360,100,2
14974,58367,8,0
14975,58367,40,230
14977,35757,100,0.5
14978,58401,7,108600
14979,58401,40,1880
14980,58401,41,38000
14981,58424,130,0.85
14982,31669,44,3
14983,31669,46,3
14984,31673,46,8
14986,29717,100,2
14987,22105,44,0
14988,58500,8,0
14989,58502,8,0
14990,58502,100,5
14991,58500,100,0.2
14992,58500,7,222000
14993,58500,44,-1
14994,58500,40,0
14995,28572,8,0
14998,43504,7,725000
14999,33096,8,0
15004,58621,100,1.5
15005,39151,124,0
15006,39362,124,0
15007,52166,124,0
15008,58634,100,1.5
15009,58649,100,1.5
15012,58574,100,3
15013,58650,138,0.2
15014,58650,139,0.2
15015,58650,140,0.2
15016,58650,141,0.2
15017,58650,142,0.2
15018,58650,143,0.2
15019,36816,100,3
15020,39102,100,0.5
15021,58674,8,0
15022,29689,44,-1
15023,26190,44,-1
15024,58695,8,0
15025,58702,7,1200
15026,58702,8,0
15027,58703,7,1200
15028,58703,8,0
15029,58704,7,1200
15030,58704,8,0
15031,58705,7,1200
15032,58705,8,0
15034,58695,100,0.0001
15035,30057,7,500
15036,30057,8,0
15037,58740,33,-10000
15038,58746,8,0
15039,58752,8,0
15040,58753,7,1200
15041,58753,8,0
15042,49428,8,0
15047,58782,8,0
15050,58797,7,1200
15051,58797,8,0
15052,58807,100,3
15053,58808,100,3
15054,58810,7,1200
15055,58810,8,0
15058,58813,33,-10000
15059,58814,33,-10000
15060,58815,33,-10000
15061,58816,33,-10000
15062,58817,33,-10000
15063,58820,7,1200
15064,58820,8,0
15065,58825,7,3000
15066,48494,44,-1
15067,58835,7,1200
15068,58835,8,0
15069,58375,8,0
15070,58854,8,0
15071,43178,100,0.25
15072,47444,8,0
15073,58919,7,1200
15074,58919,8,0
15075,58926,7,1200
15076,58926,8,0
15077,58930,100,1.11
15078,58943,7,1
15083,58978,130,0.85
15084,58981,7,125960
15085,58981,40,1000
15086,58981,44,-1
15087,58982,7,125960
15088,58982,40,1000
15089,58982,44,-1
15101,59006,7,1200
15102,59006,8,0
15103,59020,7,1200
15104,59020,8,0
15105,59021,7,1200
15106,59021,8,0
15107,53418,100,0
15108,53443,100,0
15109,54017,8,0
15110,59079,7,1200
15111,59079,8,0
15112,59087,7,0
15113,59087,41,446900
15114,59090,7,1200
15115,59090,8,0
15116,59093,7,1200
15117,59093,8,0
15118,59097,100,2
15119,59104,7,1200
15120,59104,8,0
15121,59105,7,1200
15122,59105,8,0
15123,59117,7,1200
15124,59117,8,0
15125,59120,44,-1
15126,59121,7,1200
15127,59121,8,0
15128,59124,7,1200
15129,59124,8,0
15130,59125,7,1200
15131,59125,8,0
15132,59152,100,1.33
15134,59167,8,1
15135,59167,44,-1
15136,59167,100,2
15137,59176,7,1200
15138,59176,8,0
15139,59177,7,1200
15140,59177,8,0
15141,59214,7,1
15142,59214,40,0
15143,59272,44,1
15144,59272,45,5000
15145,59272,46,1
15146,59274,44,2
15147,59274,46,2
15148,44743,7,72000
15149,48771,7,47200
15150,59279,129,4.5
15151,59279,130,1
15152,59281,129,4.5
15153,59281,130,1
15154,59282,129,4.5
15155,59282,130,1
15156,36416,174,1
15157,36416,175,1
15158,36474,174,1
15159,36474,175,1
15160,24895,7,972000
15161,52987,7,3120000
15162,59312,7,100000
15163,59312,26,50
15164,59312,27,25
15165,59312,28,500
15168,59322,129,4.5
15169,59322,130,1
15170,59323,129,4.5
15171,59323,130,1
15172,59325,7,1200
15173,59325,8,0
15174,59326,129,4.5
15175,59326,130,1
15176,59327,129,4.5
15177,59327,130,1
15188,59402,7,1200
15189,59402,8,0
15192,59411,7,1200
15193,59411,8,0
15194,59412,7,1200
15195,59412,8,0
15196,59413,7,1200
15197,59413,8,0
15198,59414,7,1200
15199,59414,8,0
15200,59416,7,1200
15201,59416,8,0
15202,59418,7,1200
15203,59418,8,0
15204,59419,7,1200
15205,59419,8,0
15206,45434,7,5230000
15207,59424,7,1200
15208,59424,8,0
15209,59425,7,1200
