"ID","quest2Id","questVOTextType","randomTextLineId"
33947,8447,4,21527
33948,8447,5,21538
33952,8449,4,21525
33953,8449,5,21533
33954,8449,6,21542
33955,7109,4,21629
33956,7109,5,21646
33967,8453,0,13559
33968,8453,1,13597
33969,8453,4,13625
33970,8453,5,13658
33971,8453,6,14261
33972,8528,0,14816
33973,8528,1,14855
33974,8528,3,14894
33975,8528,4,14891
33976,8528,5,14918
33977,8448,0,21499
33978,8448,1,21504
33979,8448,3,21529
33980,8448,4,21524
33981,8448,5,21538
33982,8448,6,21539
33983,7167,1,21621
33984,7167,3,21635
33985,7167,4,21629
33986,7167,5,21644
33987,7167,6,21680
33988,7168,4,21630
33989,7168,5,21646
33990,7168,6,21677
33991,7152,0,21065
33992,7152,1,21084
33993,7152,3,21110
33994,7152,4,21104
33995,7152,5,21113
33996,7153,0,21065
33997,7153,1,21100
33998,7153,3,21112
33999,7153,4,21103
34000,7153,5,21120
34001,7153,6,21151
34002,7155,4,21105
34003,7155,5,21121
34004,7156,0,21069
34005,7156,1,21092
34006,7156,3,21109
34007,7156,4,21106
34008,7156,5,21122
34009,7156,6,21149
34010,7157,0,21078
34011,7157,1,21098
34012,7157,3,21108
34013,7157,4,21105
34014,7157,5,21118
34015,7189,0,21292
34016,7189,1,21312
34017,7189,3,21320
34018,7189,4,21316
34019,7189,5,21331
34020,7205,0,21277
34021,7205,1,21297
34022,7205,3,21321
34023,7205,4,21294
34024,7205,5,21329
34025,7205,6,21364
34026,7206,0,21274
34027,7206,1,21312
34028,7206,3,21319
34029,7206,4,21302
34030,7206,5,21328
34031,7206,6,21361
34032,7207,0,21072
34033,7207,1,21092
34034,7207,3,21110
34035,7207,4,21105
34036,7207,5,21119
34037,7207,6,21150
34038,7210,0,21063
34039,7210,1,21085
34040,7210,3,21108
34041,7210,4,21103
34042,7210,5,21086
34043,7210,6,21155
34044,7230,0,21066
34045,7230,1,21085
34046,7230,3,21105
34047,7230,4,21087
34048,7230,5,21084
34051,8460,0,8383
34052,8460,1,8506
34053,8460,4,8647
34054,8460,5,8732
34055,8460,6,8847
34056,7421,0,21603
34057,7421,1,21611
34058,7421,3,21635
34059,7421,2,21632
34060,7421,5,21641
34061,7421,6,21644
34062,8532,0,14806
34063,8532,1,14844
34064,8532,4,14880
34065,8532,3,14898
34066,8532,5,14917
34067,8403,0,4057
34071,8404,0,4072
34072,7369,0,17531
34073,7369,1,17566
34074,7369,2,17585
34075,7369,3,17597
34076,7369,5,23409
34077,7369,6,23412
34078,8235,0,21494
34079,8235,1,21514
34080,8235,2,21526
34081,8235,3,21532
34082,8405,0,3342
34083,8405,5,3629
34084,8408,5,3593
34085,8406,0,3286
34086,8406,5,3268
34087,8239,6,6259
34089,8408,0,3277
34091,8240,5,6313
34092,8240,6,6638
34093,8410,0,3635
34094,8410,5,3572
34102,7423,0,21592
34103,7423,1,21612
34104,7423,3,21636
34105,7423,4,21631
34106,7423,5,21647
34107,8364,4,4246
34108,8364,5,4321
34109,8371,0,3965
34110,8371,5,4204
34111,8372,0,4011
34112,8372,5,4202
34113,8373,0,4554
34114,8372,6,4349
34116,8374,0,4027
34117,8373,5,4267
34118,8374,1,4125
34119,8374,5,4329
34120,8375,0,4009
34121,8375,5,4326
34122,8377,5,4347
34123,8378,5,4341
34124,8412,0,3271
34125,8412,1,3387
34126,8412,5,3596
34127,8407,0,4030
34128,8407,5,4323
34129,8414,5,7038
34132,8208,0,5897
34133,8208,1,6769
34134,8208,3,6941
34135,8208,4,6928
34136,8208,5,6989
34137,8208,6,6713
34142,8548,0,19951
34143,8548,1,19988
34144,8548,2,20005
34145,8548,3,20013
34146,8548,5,23409
34147,8548,6,23412
34151,8411,5,5510
34152,8411,0,5295
34153,7370,0,23361
34154,7370,1,23382
34155,7370,3,23403
34156,7370,4,23402
34157,7370,5,23413
34158,7426,0,21605
34159,7426,1,21624
34160,7426,2,21630
34161,7426,3,21634
34163,8210,0,5915
34164,8210,1,6788
34165,8210,3,6949
34167,8210,5,6989
34168,8210,6,6955
34169,8267,4,23823
34170,8267,5,23835
34171,7427,0,21604
34172,7427,1,21626
34173,7427,3,21636
34174,7427,4,21631
34175,7427,5,21646
34176,7427,6,21597
34177,8211,0,5918
34178,8211,1,6806
34181,8211,3,6935
34182,8211,4,6902
34183,8210,4,6897
34184,8211,5,7031
34185,8211,6,6832
34186,8213,0,6734
34187,8213,1,6851
34188,8213,3,6941
34189,8213,4,6909
34190,8379,0,9238
34191,8379,1,9355
34192,8379,3,9421
34193,8213,5,7016
34194,8379,4,9394
34195,8379,5,9493
34196,8213,6,6964
34197,8221,0,5905
34198,8221,1,6808
34199,8221,3,6947
34200,8221,4,6900
34201,8221,5,6980
34202,8221,6,7028
34203,7428,0,21594
34204,7428,3,21638
34205,7428,4,21632
34206,7428,5,21647
34207,7428,6,21648
34214,8381,0,9181
34215,8381,1,9301
34216,8381,3,9409
34217,8381,4,9403
34218,8381,5,9436
34219,8232,0,7502
34220,8232,1,7630
34221,8232,3,7777
34222,8232,4,7734
34223,8232,5,7865
34224,8232,6,8135
34225,8382,0,9148
34226,8382,1,9271
34227,8382,3,9418
34228,8382,4,9397
34229,8382,5,9424
34230,8563,0,4171
34231,8563,3,4261
34233,8189,5,24294
34234,8384,0,9166
34235,8384,1,9277
34236,8384,3,9421
34237,8384,4,9376
34238,8384,5,9511
34239,8563,5,4294
34240,8383,0,9214
34241,8383,1,9340
34242,8383,3,9415
34243,8383,4,9400
34244,8383,5,9499
34245,8183,0,24183
34246,8183,1,24217
34247,8183,5,24271
34248,7372,0,23362
34249,7372,1,23386
34250,7372,3,23403
34251,7372,4,23400
34252,7372,5,23414
34253,7372,6,23489
34254,8567,0,23361
34255,8567,1,23382
34256,8567,3,23403
34257,8567,4,23402
34258,8567,5,23413
34259,8568,0,23362
34260,8568,1,23386
34261,8568,3,23403
34262,8568,4,23400
34263,8568,5,23414
34264,8568,6,23489
34265,7430,0,21596
34266,7430,1,21618
34267,7430,3,21635
34268,7430,4,21632
34269,7430,5,21645
34270,8222,0,7083
34271,8222,1,6886
34272,8222,3,6936
34273,8222,4,6889
34274,8222,5,7023
34275,8222,6,7298
34284,7431,0,21598
34285,7431,1,21617
34286,7431,3,21633
34287,7431,4,21628
34288,7431,5,21647
34301,7431,6,21615
34302,7432,3,21637
34303,7432,4,21616
34304,7371,0,23365
34305,7371,1,23385
34306,7371,3,23405
34307,7371,4,23401
34308,7371,5,23415
34309,7371,6,23487
34310,8569,0,23365
34311,8569,1,23385
34312,8569,3,23405
34313,8569,4,23401
34314,8569,5,23415
34315,8569,6,23487
34316,8572,3,6937
34317,8572,0,6706
34318,8572,1,6829
34319,8572,2,6932
34320,8572,5,6979
34321,8572,6,5888
34322,7432,0,21594
34323,7432,1,21617
34324,7432,5,21647
34325,7432,6,21677
34334,7373,0,17488
34335,7373,1,17541
34336,7373,3,17595
34337,7373,4,17591
34338,7373,5,17619
34339,7373,6,17521
34340,7395,0,21607
34341,7395,1,21685
34342,7395,3,21636
34343,7395,4,21627
34344,7395,5,21646
34345,7395,6,21682
34346,8549,0,19949
34347,8549,1,19975
34348,8549,3,20014
34349,8549,4,20092
34350,8549,5,20040
34351,8549,6,20020
34352,8184,0,24167
34353,8184,1,24212
34354,8184,4,24265
34355,8184,5,24275
34356,8185,0,24173
34357,8185,1,24221
34358,8185,3,24266
34359,8185,4,24252
34360,8185,5,24272
34361,8186,0,24188
34362,8186,2,24262
34363,8186,3,24270
34364,8186,5,7009
34365,7374,0,23366
34366,7374,1,23384
34367,7374,3,23407
34368,7374,4,23402
34369,7374,5,23417
34370,7374,6,23446
34371,8570,0,23366
34372,8570,1,23384
34373,8570,3,23407
34374,8570,4,23402
34375,8570,5,23417
34376,8570,6,23446
34377,8550,0,19939
34378,8550,1,19960
34379,8550,3,20015
34380,8550,4,20010
34381,8550,5,20042
34382,8550,6,19993
34383,8164,0,24201
34384,8164,1,24229
34385,8164,3,24268
34386,8164,4,24263
34387,8164,5,24272
34388,8525,0,16714
34389,8525,1,16753
34390,8525,3,16804
34391,8525,4,16787
34392,8525,5,16822
34393,8525,6,16934
34394,8556,3,16802
34395,8556,0,16712
34396,8556,4,16799
34397,8556,5,16811
34398,8556,6,16825
34399,7383,0,17515
34400,7383,1,17539
34401,7383,3,17593
34402,7383,4,17590
34403,7383,5,17609
34404,7383,6,17576
34405,8155,1,24246
34406,8155,3,24266
34407,8155,5,24289
34408,8156,3,24270
34409,8551,0,23375
34410,8551,1,23395
34411,8551,2,23398
34412,8551,3,23406
34413,8551,4,20008
34414,8551,5,20034
34416,8551,6,19941
34417,7375,0,23375
34418,7375,1,23395
34419,7375,2,23398
34420,7375,3,23406
34421,7375,4,17579
34422,7375,5,17615
34423,7375,6,17562
34424,8455,4,14239
34425,8457,0,9152
34426,8457,1,9293
34427,8156,5,24288
34428,8160,5,24291
34429,8161,0,24174
34430,8161,1,24217
34431,8161,5,24298
34433,8155,4,24262
34435,8156,4,24252
34436,8157,5,24271
34438,8158,5,24274
34439,8159,0,24201
34440,8158,0,24205
34441,8159,5,24290
34442,8159,6,24325
34443,8580,0,11006
34444,8580,1,11019
34445,8580,4,11070
34446,8580,5,11122
34447,8580,6,11094
34450,7376,3,17596
34451,7376,4,17592
34453,7376,6,17535
34454,7378,0,17533
34455,7378,1,17558
34456,7378,3,17595
34457,7378,4,17579
34458,7378,5,17604
34459,7378,6,17651
34460,7376,0,17568
34461,7376,1,17529
34462,7377,0,19940
34463,7377,1,20046
34464,7377,3,20014
34465,7377,4,20011
34466,7377,5,19956
34468,7377,6,20021
34469,7379,0,19938
34470,7379,1,19986
34471,7379,3,20017
34472,7379,4,20010
34473,7379,5,20045
34475,7379,6,20066
34476,8174,3,20583
34477,8175,0,20542
34478,8175,1,20559
34479,8175,3,20587
34480,8175,4,20579
34481,8175,5,20590
34482,8176,0,20556
34483,8176,3,20586
34484,8176,4,20578
34485,8176,5,20594
34486,8177,5,23274
34487,8254,0,5887
34488,8254,3,6947
34489,8254,5,6958
34490,8255,0,5905
34491,8255,3,6943
34492,8255,4,6932
34493,8255,5,6842
34494,8256,0,7591
34495,8258,0,6749
34496,8257,0,7535
34497,8257,3,7775
34498,8257,4,7769
34499,8257,5,7867
34500,8256,3,7780
34501,8256,4,7769
34502,8256,5,7867
34503,8258,3,6947
34504,8258,4,6925
34505,8258,5,7027
34506,8259,0,6878
34507,8259,3,6943
34508,8259,4,6925
34509,8259,5,7009
34510,8260,0,7535
34511,8260,3,7775
34512,8260,4,7768
34513,8260,5,7837
34516,8261,4,7762
34517,8261,5,7844
34520,8262,4,6931
34521,8262,5,7003
34522,7380,4,23398
34523,7380,5,23415
34524,7380,6,23465
34525,7382,0,23376
34526,7382,1,23394
34527,7382,3,23404
34528,7382,4,23398
34529,7382,5,23417
34530,7384,4,23400
34531,7384,5,23414
34539,8573,1,24226
34540,8573,3,24267
34541,8573,4,24265
34542,8573,5,24287
34543,8573,6,24233
34544,8574,0,24166
34545,8574,1,24244
34546,8574,3,24266
34547,8574,4,24261
34548,8574,5,24286
34549,8574,6,24231
34550,8581,0,24173
34551,8573,0,24180
34552,8598,0,24179
34553,8598,1,24235
34554,8598,3,24270
34555,8598,4,24263
34556,8598,5,24210
34557,8598,6,24193
34558,8600,0,24181
34560,8600,3,24268
34561,8600,4,24253
34562,8600,5,24286
34564,7433,0,21592
34565,7433,1,21669
34566,7433,3,21637
34567,7433,5,21644
34592,7434,5,21646
34593,8157,1,24229
34594,8157,3,24267
34596,8157,4,24265
34597,7399,0,21590
34598,7399,1,21613
34599,7399,2,21629
34600,7399,3,21635
34603,8158,1,24233
34604,8158,3,24269
34605,8158,2,24263
34606,8158,4,24263
34612,8159,1,24220
34613,8159,3,24268
34615,8161,2,24251
34616,8161,4,24251
34628,8582,0,24172
34629,8582,1,24217
34630,8582,3,24270
34631,8582,4,24252
34632,8582,5,24282
34634,8599,0,24163
34635,8599,1,24212
34636,8599,3,24270
34637,8599,4,24264
34638,8599,5,24290
34639,8599,6,24275
34640,8585,5,4330
34641,8585,6,4318
34644,7409,0,21169
34645,7409,1,21203
34646,7409,2,21210
34647,7409,3,21213
34648,7409,4,20603
34649,7409,5,20590
34650,7409,6,20556
34651,7408,0,20542
34652,7408,1,20560
34653,7408,3,20586
34654,7408,4,20579
34655,7408,5,20597
34656,7399,5,21173
34657,7399,6,21195
34658,7400,0,21177
34659,7400,1,21197
34660,7400,3,21214
34661,7400,4,21196
34662,7400,5,21227
34663,7403,0,21171
34664,7403,1,21195
34665,7403,3,21213
34666,7403,4,21208
34667,7403,5,21247
34668,7404,0,21181
34669,7404,1,21191
34670,7404,3,21215
34671,7404,4,21212
34672,7404,5,21225
34673,7405,0,21171
34674,7405,3,21213
34675,7405,4,21210
34676,7405,5,21227
34677,7411,0,21175
34678,7411,1,21196
34679,7411,3,21215
34680,7411,4,21195
34681,7411,5,21227
34682,7411,6,21191
34683,7414,0,20554
34684,7414,1,20562
34685,7414,2,20582
34686,7414,4,20582
34687,7414,5,20594
34688,7414,6,20637
34689,7652,0,20545
34690,7652,1,20566
34691,7652,3,20587
34692,7652,4,20578
34693,7652,5,20595
34694,7414,3,20584
34695,7413,0,20634
34696,7413,1,20563
34697,7413,2,20581
34698,7413,3,20586
34699,7413,4,20581
34700,7413,5,20596
34701,7412,0,21184
34702,7412,1,21207
34703,7412,3,21214
34704,7412,4,21210
34705,7412,5,21226
34706,7394,5,20185
34707,8355,0,24179
34708,8355,1,24219
34709,8355,3,24270
34710,8355,4,24255
34712,8355,6,24282
34713,7392,0,20129
34714,7392,1,20148
34715,7392,3,20174
34716,7392,4,20168
34717,7392,5,20187
34718,7391,0,20130
34719,7391,1,20152
34720,7391,3,20173
34721,7391,4,20172
34722,7391,5,20186
34723,8604,0,24186
34724,8604,1,24230
34725,8604,3,24269
34726,8604,4,24262
34735,7855,6,4620
34736,7855,4,4159
34737,7855,5,4321
34738,7857,1,6084
34739,7736,2,8637
34740,7736,3,8655
34741,7736,4,16792
34742,7738,0,16711
34743,7859,0,6004
34744,7859,1,6126
34746,7859,3,6245
34747,7859,4,6132
34748,7859,5,6263
34749,7861,0,3977
34750,7861,1,4099
34751,7740,1,16779
34752,7861,4,4087
34753,7861,5,4422
34754,7861,6,4626
34755,7742,0,9136
34756,7742,1,9277
34757,7742,5,9502
34758,7744,0,16741
34759,7744,1,16778
34760,7744,4,16797
34761,7744,5,16833
34762,7744,6,16928
34769,7860,4,14200
34770,7860,5,14284
34795,8608,0,5899
34796,8608,0,5893
34797,8608,0,6706
34798,8608,0,6699
34799,8608,1,6865
34800,8608,1,6829
34801,8608,1,6871
34802,8608,3,6946
34803,8608,3,6943
34804,8608,4,6932
34805,8608,4,6926
34806,8608,4,6931
34807,8608,5,7028
34808,8608,5,7033
34809,8608,5,7027
34810,8608,6,6958
34811,8608,6,6952
34816,7852,0,17496
34817,7852,1,17565
34818,7852,2,17566
34819,7852,3,17593
34820,7852,5,11181
34821,7852,6,11135
34822,7737,0,7574
34823,7737,1,8132
34824,7737,2,7745
34825,7737,3,7780
34826,7737,4,4231
34827,7737,5,4291
34828,7739,1,4132
34829,7739,4,4249
34830,7739,5,4309
34831,8237,3,10165
34832,8237,4,10114
34833,8237,5,10216
34834,8237,6,10617
34835,8237,0,9918
34836,7741,0,4061
34837,7741,3,4255
34838,7741,1,4605
34839,7741,6,4351
34840,7743,0,5895
34841,7743,1,6825
34842,7743,4,6933
34843,7743,5,7029
34844,8196,0,25394
34845,8196,1,25433
34846,8196,3,25474
34847,8196,3,25471
34848,8196,3,25473
34849,8196,3,25470
34850,8196,3,25472
34851,8196,4,25467
34852,8196,5,25542
34853,8196,6,25454
34854,8241,0,9984
34855,8241,1,10084
34856,8241,3,10159
34857,8241,4,10147
34858,8241,5,10249
34859,8241,6,10611
34860,7745,0,4064
34861,7745,1,4186
34862,7745,4,4246
34863,7745,5,4345
34864,7745,6,4279
34866,7917,2,11063
34867,7917,6,18399
34868,7918,4,18420
34869,7918,5,18436
34870,7918,6,18537
34877,8434,2,23259
34878,7920,1,18396
34879,7920,4,18456
34880,7920,5,18507
34885,8462,0,7877
34886,8462,1,7704
34887,8462,3,7772
34888,8462,4,7754
34889,8462,5,7790
34890,8462,6,7876
34897,7921,0,18394
34904,7921,1,18438
34905,8464,0,7667
34906,8464,1,7630
34907,8464,3,7734
34908,8464,4,7766
34909,8464,5,7864
34910,8464,6,7846
34911,7716,2,18463
34912,7716,3,18476
34913,7716,4,8689
34914,7716,5,8686
34915,7718,1,8511
34916,7718,3,8664
34917,7718,6,8607
34918,7921,4,18566
34919,7921,5,18539
34920,5260,3,16186
34921,5260,6,16240
34922,5029,0,15498
34923,5029,1,15539
34924,5029,3,15580
34925,5029,4,15565
34926,5029,5,15593
34927,5256,0,22182
34928,5256,1,22198
34929,5256,3,22206
34930,5256,4,22200
34931,5256,5,22209
34932,5257,6,22226
34933,5258,6,22189
34934,5027,0,16097
34935,5027,1,16156
34936,5027,3,16184
34937,5027,4,16180
34938,5027,5,16209
34939,5027,6,16316
34940,5134,4,20169
34941,5134,5,20178
34942,5134,6,20186
34945,5122,2,16482
34946,5122,3,16492
34947,5263,1,9335
34976,8586,0,19698
34977,8586,3,19797
34978,8586,4,19778
34979,8586,5,19801
34980,8587,0,19707
34981,8587,3,19794
34982,8587,4,19791
34983,8587,5,19816
34984,8588,0,19752
34985,8588,4,19788
34986,8588,5,19815
34987,8588,3,19795
34988,8589,4,19792
34989,8589,5,19821
34990,8590,4,19789
34991,8590,5,19815
34992,8209,0,7532
34993,8209,1,7660
34994,8209,3,7777
34995,8209,4,7760
34996,8209,5,7871
34997,8209,6,8140
34998,8234,0,7507
34999,8234,1,7637
35000,8234,3,7772
35001,8234,4,7734
35002,8234,5,7834
35003,8234,6,7865
35004,8193,0,11940
35005,8193,1,11978
35006,8193,2,12015
35007,8193,3,12019
35008,8193,3,12016
35009,8193,3,12018
35010,8193,3,12020
35011,8193,3,12017
35012,8193,4,25469
35013,8193,5,25504
35014,8193,6,25476
35015,8194,0,25395
35016,8194,1,25435
35017,8194,3,25474
35018,8194,3,25471
35019,8194,3,25473
35020,8194,3,25470
35021,8194,3,25472
35022,8194,4,25465
35023,8194,5,25503
35024,8194,6,25479
35025,8195,0,25378
35026,8195,1,25426
35027,8195,3,25474
35028,8195,3,25471
35029,8195,3,25473
35030,8195,3,25470
35031,8195,3,25472
35032,8195,4,25459
35033,8195,5,25495
35034,8195,6,25490
35035,8633,0,23224
35036,8633,1,23240
35037,8633,3,23264
35038,8633,4,23257
35039,8633,5,23271
35040,8633,6,23219
35041,8563,2,4225
35042,5038,0,15492
35043,5038,1,15550
35044,5038,2,15572
35045,5038,3,15579
35046,5038,5,20451
35047,5059,0,13537
35048,5059,1,13569
35049,5059,2,13627
35050,5059,3,13633
35051,5059,5,20451
35052,5304,0,20448
35053,5304,1,20469
35054,5304,3,20478
35055,5304,5,20451
35061,8454,4,14572
35062,8454,5,14596
35063,8454,6,14598
35064,8454,0,14162
35065,8454,1,14200
35066,8454,2,14251
35067,8454,3,14255
35068,8455,3,14254
35069,8451,3,14255
35070,8452,3,14256
35071,8453,3,14255
35072,8456,3,14579
35073,8458,3,8668
35074,8459,3,11071
35075,8460,3,8662
35076,8580,3,11072
35077,8456,0,14481
35078,8456,1,14525
35079,8456,4,14571
35080,8456,5,14610
35081,8456,6,14596
35082,8458,4,8653
35088,5039,0,20438
35089,5039,3,20479
35092,8273,0,19692
35093,8273,3,19795
35094,8273,7,19861
35095,8273,7,19855
35096,8273,7,19857
35097,8273,7,19859
35098,8273,4,19789
35099,8273,5,19827
35100,8596,7,23887
35101,8596,0,23727
35102,8596,3,23829
35103,8596,4,23823
35104,8596,5,23859
35105,5162,0,20437
35106,5162,1,20455
35107,5162,3,20482
35108,5162,4,20476
35109,5162,5,20491
35110,5162,6,20522
35111,5040,1,20575
35112,5040,3,20585
35113,5040,5,20590
35114,5040,6,20620
35115,8203,0,19274
35116,8203,1,19316
35117,8203,3,19357
35118,8203,3,19354
35119,8203,3,19356
35120,8203,3,19353
35121,8203,3,19355
35122,8203,4,19351
35123,8203,5,19369
35124,8203,6,19362
35125,8200,0,3971
35126,8200,1,4087
35127,8200,2,4243
35128,8200,4,19349
35129,8200,5,19372
35130,8200,6,19361
35131,8201,0,19249
35132,8201,1,19298
35133,8201,3,19357
35134,8201,3,19354
35135,8201,3,19356
35136,8201,3,19353
35137,8201,3,19355
35138,8201,4,19348
35139,8201,5,19371
35140,8201,6,19361
35141,8643,0,3339
35142,8643,5,3666
35143,5165,0,12098
35144,5165,1,12100
35145,5165,5,12097
35146,5165,6,12153
35147,6160,0,23721
35148,6160,1,23790
35150,6160,4,2869
35153,8270,0,19688
35154,8270,3,19794
35155,8270,1,19762
35156,5063,6,12236
35157,8270,4,19792
35158,8644,0,4043
35159,8644,1,4180
35160,8644,2,4234
35161,8644,3,4261
35162,8644,5,19587
35163,8270,5,19799
35164,8645,0,9199
35165,8645,1,9331
35166,8645,2,9388
35167,8645,3,9409
35168,8645,5,19587
35169,8271,0,19709
35170,8271,1,19757
35171,8271,3,19797
35172,8271,4,19779
35173,8271,5,19823
35174,8272,4,19780
35175,8272,5,19821
35176,5064,0,12251
35177,5064,4,12326
35178,5064,6,12464
35179,8591,0,23745
35180,8595,4,23823
35181,8595,5,23851
35182,8591,3,23826
35183,8591,4,23813
35184,8591,5,23831
35185,8593,0,23748
35186,8593,1,23776
35187,8593,3,23827
35188,8593,4,23823
35189,8593,5,23849
35190,8594,0,23742
35191,8594,3,23829
35192,8594,4,23815
35193,8594,5,23859
35194,6161,0,23726
35195,6161,1,23804
35196,6161,3,23829
35197,6161,4,23812
35198,6161,5,23849
35199,6161,6,23752
35200,6178,0,20233
35201,6178,1,20257
35202,8502,0,8383
35203,8502,1,8578
35204,8502,3,8668
35205,8502,4,8644
35206,8502,5,8750
35207,8502,6,8560
35209,6178,3,20278
35210,6178,4,20275
35211,5166,0,9946
35212,6178,5,20331
35213,6179,0,20250
35214,6179,4,20276
35215,6179,5,20290
35216,5166,3,10160
35217,6180,0,20241
35218,5166,6,12098
35219,5067,1,10007
35220,5067,6,10055
35221,6181,5,22241
35222,6182,0,22250
35223,6182,5,20292
35224,6183,0,20240
35225,6183,5,20288
35226,6184,0,20234
35227,6184,5,20291
35228,6185,5,20332
35229,5068,5,10465
35230,5068,6,10381
35231,6178,6,20269
35232,6179,1,20330
35233,6179,3,20281
35235,6180,1,20261
35236,6180,3,20280
35237,6180,2,20262
35238,6181,6,22256
35239,6183,1,20260
35240,6183,3,20281
35241,6183,4,20242
35242,6162,0,23762
35243,6162,1,23802
35244,6162,3,23830
35245,6162,4,23823
35246,6162,5,23852
35247,6162,6,23832
35248,6183,6,20289
35249,6163,0,23721
35250,6163,1,23793
35251,6163,2,23822
35252,6163,4,23822
35253,6160,5,23848
35255,6184,4,20315
35256,6184,6,20323
35257,6184,1,20253
35258,6184,3,20279
35259,6185,6,20318
35267,6164,3,23828
35268,6164,5,23873
35269,6164,6,23767
35271,6165,0,23763
35272,6165,1,23803
35273,6165,3,23827
35274,6165,4,23822
35275,6165,5,23847
35276,6165,6,23881
35277,5117,6,12097
35278,5118,1,11991
35279,5118,4,11965
35280,5119,4,11979
35281,5119,5,12050
35282,5119,6,12153
35283,8527,0,8374
35284,8527,1,8575
35285,8527,2,8629
35286,8527,5,8759
35287,8527,6,9028
35288,6516,0,20233
35289,6516,1,20257
35290,6516,3,20278
35291,6516,4,20275
35292,6516,5,20331
35293,6516,6,20269
35295,6471,0,20250
35296,6471,1,20330
35297,6471,3,20281
35298,6471,4,20276
35299,6471,5,20290
35301,6517,0,20241
35302,6517,1,20261
35303,6517,2,20262
35304,6517,3,20280
35305,6518,5,22241
35306,6518,6,22256
35307,6472,0,22250
35308,6472,5,20292
35309,6546,0,20240
35310,6546,1,20260
35311,6546,3,20281
35312,6546,4,20242
35313,6546,5,20288
35314,6546,6,20289
35315,6545,0,20234
35316,6545,1,20253
35317,6545,3,20279
35318,6545,4,20315
35319,6545,5,20291
35320,6545,6,20323
35321,6186,5,20332
35322,6186,6,20318
35338,8008,3,24267
35345,5106,1,23551
35346,5106,2,23576
35349,5106,3,23610
35351,5106,6,13612
35352,5041,3,20584
35357,8655,0,23508
35358,8655,1,23588
35359,8655,3,23608
35360,8655,4,23581
35361,8655,5,23613
35362,8655,6,23666
35365,8505,0,10991
35366,8505,1,11019
35367,8505,3,11071
35368,8505,4,11067
35369,8505,5,11105
35370,8505,6,11076
35371,8506,0,10986
35372,8506,1,11021
35373,8506,3,11073
35374,8506,4,11058
35375,8506,5,11104
35376,8506,6,11209
35377,8504,0,9161
35378,8504,1,9263
35379,8504,3,9407
35380,8504,4,9368
35381,8504,5,9497
35382,8504,6,9467
35383,8527,3,8662
