"ID","description","creatureActionSetId","state","event","orderIndex","delayMS","action","actionData00","actionData01","visualEffectId","prerequisiteId"
2330,"On Create - Carry Sword - HCon",1034,0,0,0,0,0,0,0,10937,0
2331,"OnCreate - Sword Prop - HCon",1034,0,0,0,0,0,0,0,14934,0
2332,"OnUnaware - Hide Weap - HCon",1034,0,5,0,0,0,0,0,6589,0
2333,"OnUnaware - Carry Sword - HCon",1034,0,5,0,0,0,0,0,10937,0
2334,"OnUnaware - Sword Prop - HCon",1034,0,5,0,0,0,0,0,14934,0
2335,"Ghost Shader",1035,0,0,0,0,0,0,0,14218,0
2336,"ExitCombat - Hide Weap - Hcon",1034,0,3,0,0,0,0,0,6589,0
2337,"ExitCombat - Carry Sword - HCon",1034,0,3,0,0,0,0,0,10937,0
2338,"ExitCombat - Sword Prop - HCon",1034,0,3,0,0,0,0,0,14934,0
2340,"OnAware - CarrySword - HCon",1034,0,4,0,0,0,0,0,14934,0
2341,"MaterialOverride_Esper_BLU",1035,0,0,0,0,0,0,0,21095,0
2342,"Aura_Light_BLU",1035,0,0,0,0,0,0,0,14804,0
2344,"on birth fx",1038,0,0,0,0,0,0,0,15824,0
2345,"Wolf On Fire",1037,0,0,0,0,0,0,0,14312,0
2346,"Wolf On Fire",1037,1,0,0,0,0,0,0,14312,0
2347,"Telegraph",1039,0,2,0,0,0,0,0,9741,0
2348,"Telegraph",1039,0,0,0,0,0,0,0,9741,0
2349,"Lopp Quick Dance",1040,0,0,0,3000,0,0,0,739,0
2350,"Epic Add Teleport In",1041,0,0,0,0,0,0,0,15839,0
2358,"Wind_AirAnomaly_noColumn.m3 (Base) [Infinite]",1042,0,0,0,0,0,0,0,18810,0
2361,"w1606 - Puddle Electric Effect - Birth",1044,2,6,0,0,0,0,0,15714,0
2364,"Water Spray",1045,0,0,0,0,0,0,0,15915,0
2365,"Default_Birth [5s]",1043,0,0,0,0,0,0,0,15917,0
2366,"Start Smoke",1046,0,0,0,0,0,0,0,15919,0
2367,"Q6673 - Air Tank bubbles",1047,0,0,0,0,0,0,0,15920,0
2368,"PRP_Rock_RottersBeltCrystal_Green_004",1043,0,0,0,0,0,0,0,15872,0
2369,"Target Green Decal",1043,0,0,0,0,0,0,0,18176,0
2370,"Plague_Effect - OnAware",917,2,4,0,0,0,0,0,15173,0
2371,"Plague_Effect - OnDeath",917,2,1,0,0,0,0,0,15173,0
2372,"Plague_Effect - OnEnterCombat",917,2,2,0,0,0,0,0,15173,0
2373,"Plague_Effect - OnExitCombat",917,2,3,0,0,0,0,0,15173,0
2374,"Plague_Effect - OnUnaware",917,2,5,0,0,0,0,0,15173,0
2381,"GroundExplosion_01",707,0,0,0,0,0,0,0,14386,0
2382,"GreenExplosion_Air02",707,0,0,0,0,0,0,0,14388,0
2383,"ExplosionDIRT_03",707,0,0,0,0,0,0,0,14389,0
2384,"ExplosionDirt_04",707,0,0,0,0,0,0,0,14390,0
2385,"Ring_Radar_8m_RED (Base) [Infinite] (OnBirth)",491,0,5,0,0,0,0,0,12539,0
2386,"Ring_Radar_8m_RED (Base) [Infinite] (OnBirth)",491,1,2,0,0,0,0,0,12539,0
2387,"Ring_Radar_8m_RED (Base) [Infinite] (OnBirth)",491,0,4,0,0,0,0,0,12539,0
2389,"e393 - Temp State - Datascape",1049,0,0,0,0,0,0,0,15933,0
2390,"Dagun Drool",1005,2,2,0,0,0,0,0,15589,0
2391,"OT",1005,2,2,0,0,0,0,0,14248,0
2392,"Dagun Drool",1005,2,3,0,0,0,0,0,15589,0
2393,"OT",1005,2,3,0,0,0,0,0,14248,0
2394,"Dagun Drool",1005,2,4,0,0,0,0,0,15589,0
2395,"OT",1005,2,4,0,0,0,0,0,14248,0
2396,"Dagun Drool",1005,2,5,0,0,0,0,0,15589,0
2397,"OT",1005,2,5,0,0,0,0,0,14248,0
2398,"EyeGlow_RED_Small - Left - On Birth",1050,2,0,0,0,0,0,0,5601,0
2399,"EyeGlow_RED_Small - Right - On Birth",1050,2,0,0,0,0,0,0,5602,0
2400,"Water Splash effect",1051,0,0,0,0,0,0,0,10169,0
2401,"sit",1052,0,0,0,0,0,0,0,15973,0
2413,"Aura_Light_YLW",1020,2,3,0,0,0,0,0,1277,0
2419,"",1055,0,0,0,0,0,0,0,15983,0
2426,"",1056,0,0,0,0,0,0,0,15982,0
2427,"Eldan Sgnal Relay - Dots",1058,0,0,0,0,0,0,0,16011,0
2428,"Pistols Ready (Infinite)",1059,0,0,0,0,0,0,0,16012,0
2429,"Pistols Ready (Infinite) (Exit Combat)",1059,0,3,0,0,0,0,0,16012,0
2430,"e157 - Fade-in SkinFX - Datascape",1060,2,0,0,0,0,0,0,16028,0
2431,"VFX on birth",1061,2,0,0,0,0,0,0,16041,0
2435,"Show Arrow",1063,0,6,0,0,0,0,0,10985,0
2436,"w1627 - Freebot Teleport Effect",1064,0,0,0,0,0,0,0,16061,0
2437,"Always Present",1065,0,0,0,0,0,0,0,16067,0
2439,"Burrow_Dig_DRT_01.m3 (Base) [Infinite] Any",1067,2,6,0,0,0,0,0,16070,0
2440,"Unburrow Anim - Chompacabra",1068,2,0,0,0,0,0,0,16071,0
2441,"Unburrow FX - Chompacabra",1068,2,0,0,0,0,0,0,16072,0
2442,"OT_Walatusk_Vomit_10m_GRN (FX_Misc04)",718,0,0,0,0,0,0,0,16075,0
2443,"Animation",1069,0,0,0,0,0,0,0,15295,0
2444,"Water",1069,0,0,0,0,0,0,25000,15294,0
2445,"Idle",1069,0,0,1,16000,5,5000,1000,7411,0
2446,"Eldan Security Beam - Projector - Hazard ",1070,2,0,0,0,0,0,0,16099,0
2447,"Dots_SprayDown_Red (Base) ANY",1071,2,6,0,0,0,0,0,10958,0
2448,"Dots_SprayUp_Red (Base) ANY",1071,2,6,0,0,0,0,0,3311,0
2449,"Sparks",1072,0,0,0,0,0,0,0,8431,0
2450,"OT_Buff_Bot_Enrage_RED_64 (Back) ANY",1071,2,6,0,0,0,0,0,12195,0
2451,"OT_Buff_Bot_Enrage_RED_64 (FX_Misc01) ANY",1071,2,6,0,0,0,0,0,12194,0
2452,"Dots_SprayDown_GRN (Base) ANY",1073,2,6,0,0,0,0,0,14576,0
2453,"Dots_SprayUp_GRN (Base) ANY",1073,2,6,0,0,0,0,0,14758,0
2454,"Muzzle_Bracket_YLW2GRN (FX_Misc01) ANY",1073,2,6,0,0,0,0,0,16110,0
2455,"Muzzle_Bracket_YLW2GRN (Back) ANY",1073,2,6,0,0,0,0,0,16111,0
2456,"Spawn",1074,0,0,0,0,0,0,0,16115,0
2458,"Death",1074,2,1,0,0,0,0,0,16126,0
2459,"Dots_SprayDown_BLE (Base) ANY",1076,2,6,0,0,0,0,0,6255,0
2460,"Dots_SprayUp_BLE (Base) ANY",1076,2,6,0,0,0,0,0,9806,0
2461,"Generic_Telegraph_BLE (FX_Misc01) ANY",1076,2,6,0,0,0,0,0,16130,0
2462,"Generic_Telegraph_BLE (Back) ANY",1076,2,6,0,0,0,0,0,16131,0
2464,"non-combat - onbirth",1077,0,0,0,0,0,0,0,16147,0
2466,"Burning",1074,0,0,0,0,0,0,0,134,0
2467,"Q5865 - Explosion_GroundSmolder_6R_50H.m3",1078,2,1,0,0,0,0,0,16129,0
2468,"Q5865 - Giblets_Small_Meat_000",1078,2,1,0,0,0,0,0,16153,0
2469,"Q5865 - Smoke_Billow_T20m_BLK.m3",1078,2,1,0,0,0,0,0,16154,0
2470,"Dust cloud at base",545,0,0,0,0,0,0,0,16167,0
2471,"Turret Sit Anim",1079,0,6,0,0,0,0,0,12671,0
2472,"Fly Idle",1080,2,6,0,0,0,0,0,11605,0
2473,"M1339 - Warp Pipe - Door Now Open",1081,0,0,0,0,0,0,0,13570,0
2475,"Smoke - Post Skulls Eye",1083,0,0,0,0,0,0,0,16176,0
2476,"Flare Animations",1084,0,0,0,0,0,0,0,16178,0
2477,"Fire Scorch mark",1085,0,6,0,0,0,0,0,16055,0
2478,"Gorganoth baby 1",1086,0,0,0,0,0,0,0,16196,0
2479,"on death explosion",1087,2,1,0,1000,0,0,0,16429,0
2483,"on birth sleep",1091,0,0,0,0,0,0,0,16222,0
2484,"on birth sleep",1092,0,0,0,0,0,0,0,16221,0
2485,"Left Hand Shackle",1089,2,6,0,0,0,0,0,16234,0
2486,"Right Hand Shackle",1089,2,6,0,0,0,0,0,16235,0
2487,"Ship Flying Down",1093,0,0,0,0,0,0,0,11096,0
2488,"Buff_ElementLogic_GRN (Q6912 Obj 0 Prereq)",1094,2,6,0,0,0,0,0,16238,0
2489,"Buff_ElementLogic_GRN (Q6912 Obj 1 Prereq)",1095,2,6,0,0,0,0,0,16239,0
2490,"Buff_ElementLogic_GRN (Q6912 Obj 2 Prereq)",1096,2,6,0,0,0,0,0,16240,0
2491,"Buff_ElementLogic_GRN (Q6912 Obj 3 Prereq)",1097,2,6,0,0,0,0,0,16241,0
2492,"Dirt Splash",1098,0,0,0,500,0,0,0,16242,0
2493,"",1099,2,0,0,0,0,0,0,9159,0
2494,"Poison Death",1100,2,1,0,0,0,0,0,16264,0
2495,"Hologram Base",1101,2,6,0,0,0,0,0,12398,0
2498,"Q5628 - Smoldering Effects",1103,2,0,0,0,0,0,0,16279,0
2505,"Q5515 - Wind_EnergyVortex_BLU.m3",1104,2,0,0,0,0,0,0,16290,0
2506,"Imbued Stumpling shader",1105,2,6,0,0,0,0,0,13912,0
2507,"WW VFX",1106,0,0,0,0,0,0,0,16303,0
2508,"WW VFX",1106,0,0,0,0,0,0,0,16304,0
2509,"Dots_SprayDown_GRN (Base) ANY",1107,2,6,0,0,0,0,0,14576,0
2510,"Dots_SprayUp_GRN (Base) ANY",1107,2,6,0,0,0,0,0,14758,0
2512,"Q5519 - Repair Anim",1109,2,0,0,0,0,0,0,16315,0
2513,"Q5519 - OT Hack Effect",1109,2,0,0,0,0,0,0,16316,0
2514,"Q5519 - Wave Effect",1109,2,0,0,0,0,0,0,16317,0
2515,"Name Plate Sheild",1110,0,6,0,0,0,0,0,16318,0
2516,"[SETTLER-AURA] Blue Sanctuary Buff Aura",1111,0,0,0,0,0,0,0,39609,0
2518,"Default_Sit",1113,0,0,0,0,0,0,0,11010,0
2519,"Crimson Isle - Act 1 - GLA - Q5595 - Poison",1114,2,0,0,0,0,0,0,0,0
2520,"Crimson Isle - Act 1 - GLA - Q5595 - Smoke",1115,2,0,0,0,0,0,0,28093,0
2521,"Crimson Isle - Tract II - PWM - Q5584  Spawn Anim",1116,2,0,0,0,0,0,0,16338,0
2522,"Crimson Isle - Tract II - PWM - Q5584 Web Effect ",1116,2,0,0,0,0,0,0,16337,0
2523,"Crimson Isle - Act II - Q5609 - PWM - Fire Effect",1117,2,0,0,0,0,0,0,16343,0
2524,"GOOP Cannon",1118,2,6,0,0,0,0,0,16354,0
2525,"Crimson Isle - Act 1 - GLA - Dreg in Stasis",1119,2,0,0,0,0,0,0,16355,0
2526,"Crimson Isle - Act 1 - GLA - Super Dreg in Stasis",1120,2,0,0,0,0,0,0,16359,0
2527,"Construction Dust",1121,0,0,0,0,0,0,0,13387,0
2528,"Aura",1122,2,6,0,0,0,0,0,16371,0
2529,"Q7033 Settler Construction Cloud",1123,0,0,0,0,0,0,0,13387,0
2530,"Dominion Statue - Dominion Ark Ship Tutorial",1124,0,6,0,0,0,0,0,16385,0
2531,"OnBirth",1125,0,0,0,0,0,0,0,16392,0
2533,"Holodata Base",1101,2,6,0,0,0,0,0,12401,0
2535,"M1840 - Lifeblood Essence - JAP",1127,2,6,0,0,0,0,0,16412,0
2536,"Giant Red X",1031,0,0,0,0,0,0,0,16413,0
2537,"Bubbling Water",1128,2,6,0,0,0,0,0,16432,0
2540,"Scanner Q7007",1131,0,0,0,0,0,0,0,16469,0
2541,"Burrow Spawn",1132,2,0,0,0,0,0,0,16468,0
2542,"Bubble_Pop_01_ORE",1133,0,0,0,0,0,0,0,16478,0
2544,"Attach Any",692,2,6,0,0,0,0,0,13912,0
2545,"Q7025 Blue aura",1135,0,0,0,0,0,0,0,14804,0
2548,"M1831 - Construct Spawner - Birth Anim",1138,2,0,0,0,0,0,0,16504,0
2549,"Q7025 - Hover",1135,0,0,0,0,0,0,0,16506,0
2550,"Q7025 - Holo",1135,0,0,0,0,0,0,0,16505,0
2551,"Q7025 Ylw aura",1135,0,0,0,0,0,0,0,1277,0
2552,"M1831 - Construct Spawner - Death Anim",1138,2,1,0,0,0,0,0,16507,0
2553,"C511 - Speed Boost - Ellevar Tract 2.1 - BB6",1140,0,6,0,0,0,0,0,16512,0
2554,"shock ready",1139,2,6,0,0,0,0,0,0,0
2555,"Q7025 - Blue explosion",1141,0,0,0,0,0,0,0,16501,0
2556,"",1142,2,0,0,0,0,0,0,6741,0
2557,"Electric FX",1143,0,0,0,0,0,0,0,16511,0
2558,"Stealth On Birth",1144,0,0,0,0,0,0,0,15497,0
2559,"Stealth on Combat Exit",1144,2,3,0,0,0,0,0,15497,0
2560,"on birth effect",1087,0,0,0,0,0,0,0,16539,0
2561,"Burrowed",1145,2,0,0,0,0,0,0,16540,0
2562,"Teleport In",1146,2,0,0,0,0,0,0,12975,0
2563,"LazerPickaxe_2H",1147,0,0,0,0,0,0,0,16554,0
2564,"Default_Birth",1148,0,0,0,0,0,0,0,16555,0
2565,"Weapon Icon Name Plate",1147,0,0,0,0,0,0,0,16553,0
2566,"Road Flare on its Side",1149,0,0,0,0,0,0,0,16690,0
2567,"Wpn Icon",1149,0,0,0,0,0,0,0,16553,0
2568,"Stem Dragon Unburrow",1150,2,0,0,0,0,0,0,7426,0
2569,"Deradune - 3 - Q5925 - Shadow Spawn Effect - PWM",1151,2,0,0,0,0,0,0,16558,0
2571,"OnBirth",1153,2,0,0,0,0,0,0,16503,0
2572,"augment analyzer telegraph",1154,2,6,0,0,0,0,0,16561,0
2573,"Deradune - 3 - Q5925 - Force Field Effect - PWM",1155,2,0,0,0,0,0,0,16563,0
2574,"Deradune - 3 - Q5925 - OT Effect - PWM",1155,2,0,0,0,0,0,0,16564,0
2578,"OT_Ghost_WTE.m3 (Base) [Infinite] (Persist Death)",1156,2,6,0,0,0,0,0,14218,0
2579,"life",1157,2,6,0,0,0,0,0,16572,0
2580,"earth",1158,2,6,0,0,0,0,0,16573,0
2581,"air",1159,2,6,0,0,0,0,0,16575,0
2582,"fire",1160,2,6,0,0,0,0,0,16576,0
2583,"water",1161,2,6,0,0,0,0,0,16577,0
2584,"logic",1162,2,6,0,0,0,0,0,16578,0
2585,"Red Smoking FX",1163,2,6,0,0,0,0,0,16579,0
2586,"Fire_Burn_OGE",1164,2,6,0,0,0,0,0,16581,0
2587,"Poison Aura Sized down",1165,2,6,0,0,0,0,0,16580,0
2588,"SoriumCatalyst_Buff_ChestCTR_BB",1166,2,6,0,0,0,0,0,16583,0
2589,"Left Ankle",1167,2,6,0,0,0,0,0,16585,0
2590,"Right Ankle",1167,2,6,0,0,0,0,0,16586,0
2591,"Explosion",1168,2,1,0,0,0,0,0,16617,0
2592,"Spawnin",1169,2,0,0,0,0,0,0,7595,0
2593,"Deradune - 3 - Q6037 - Smoke Effect - PWM",1170,2,0,0,0,0,0,0,16598,0
2594,"Fire_GroundSmolder_wDecal_5m_RED",1171,0,6,0,0,0,0,0,16614,0
2595,"QueenRylathra_Birth_FX",1172,0,0,0,0,0,0,0,16619,0
2596,"Primal Life Aura",1173,0,0,0,0,0,0,0,16624,0
2597,"Ribbon Visual",1174,0,0,0,0,0,0,0,11056,0
2600,"Settler Construction Cloud",1176,0,0,0,0,0,0,0,13387,0
2601,"on birth fx",1091,0,0,0,0,0,0,0,16645,0
2602,"on birth fx",1092,0,0,0,0,0,0,0,16645,0
2604,"Smoke Effect",1178,0,0,0,0,0,0,0,15439,0
2605,"Burrow Up Animation",1179,0,0,0,0,0,0,0,16726,0
2606,"On Birth Attach Shader",1180,0,0,0,0,0,0,0,16727,0
2607,"Weeping",1181,2,6,0,0,0,0,0,16662,0
2608,"smoke",993,2,6,0,0,0,0,0,16738,0
2609,"Tree Death - Tradeskills",1182,2,1,0,0,0,0,0,16737,0
2610,"Deradune - 3 - Q5905 - Death Pose - PWM",1183,2,0,0,0,0,0,0,16739,0
2616,"on birth - gold stars vfx",1184,0,0,0,0,0,0,0,16745,0
2617,"On Birth Attach",1185,0,0,0,0,0,0,0,16746,0
2619,"Weapon Ready",1186,2,6,0,0,0,0,0,16759,0
2620,"Weapon Ready",1186,2,0,0,0,0,0,0,16759,0
2621,"Weapon Ready",1186,2,4,0,0,0,0,0,16759,0
2623,"On Combat attach shader",1188,1,2,0,0,0,0,0,13912,0
2624,"On birth attach shader",1188,0,0,0,0,0,0,0,13912,0
2625,"On Exit Combat attach shader",1188,0,3,0,0,0,0,0,13912,0
2627,"",1190,2,0,0,0,0,0,0,16766,0
2628,"Smoke Plume",1168,2,1,1,0,0,0,0,29900,0
2629,"Esper Pet Shader Birth",1178,0,0,0,0,0,0,0,13912,0
2630,"Esper Pet Shader Combat",1178,1,2,0,0,0,0,0,13912,0
2631,"Esper Pet Shader Any",1178,2,6,0,0,0,0,0,13912,0
2632,"Esper Pet Shader Death",1178,1,1,0,0,0,0,0,13912,0
2633,"Auroria - 1 - Q5630 - Get Up Anim - PWM",1191,0,0,0,0,0,0,0,16800,0
2636,"e148 - Poisonous Mushrooms - Skullcano",1193,2,6,0,0,0,0,0,16799,0
2639,"Blue Light",1196,0,4,0,0,0,0,0,14804,0
2640,"Blue Light",1196,0,0,0,0,0,0,0,14804,0
2641,"Blue Light",1196,2,6,0,0,0,0,0,14804,0
2642,"Death",1197,0,1,0,0,0,0,0,15810,0
2643,"Birth",1197,0,0,0,0,0,0,0,16822,0
2644,"Plague_Effect",1198,0,0,0,0,0,0,0,12662,0
2645,"Plague_Effect",1198,1,2,0,0,0,0,0,12662,0
2646,"Plague_Effect",1198,0,3,0,0,0,0,0,12662,0
2653,"Plague_Effect",1198,0,4,0,0,0,0,0,12662,0
2657,"Steam Vent",1199,2,6,0,0,0,0,0,16837,0
2658,"Q5630 - Assassin Spawn Effect",1200,2,0,0,0,0,0,0,12987,0
2659,"Always Ghostly",1201,2,6,0,0,0,0,0,16858,0
2660,"Crate",1202,0,0,0,0,0,0,0,16615,0
2661,"HeavyGun Laser Loop ",1203,2,0,1,0,1,0,0,16867,0
2662,"Laser Sparks",1203,2,0,1,0,0,0,0,16866,0
2664,"Dr. Petrich Holo Sheen",1204,2,6,0,0,0,0,0,14066,0
2669,"Auroria - 1 - Q5652 -  Weed OT Effect - PWM",1205,2,0,0,0,0,0,0,16882,0
2670,"Play Frozen Effect",1206,2,0,0,0,0,0,0,16988,0
2672,"Play Frozen Effect",1207,2,0,0,0,0,0,0,16860,0
2674,"Play Frozen Effect",1206,2,6,0,0,0,0,0,16988,0
2675,"Play Frozen Effect",1207,2,6,0,0,0,0,0,16860,0
2677,"Auroria - 1 - Redsnout Dust Effects - PWM",1209,2,0,0,0,0,0,0,16890,0
2678,"Auroria - 1 - Redsnout Dust Effects - PWM",1209,2,1,0,0,0,0,0,16890,0
2679,"Auroria - 1 - Redsnout Dust Effects - PWM",1209,2,2,0,0,0,0,0,16890,0
2680,"Auroria - 1 - Redsnout Dust Effects - PWM",1209,2,4,0,0,0,0,0,16890,0
2681,"Auroria - 1 - Redsnout Dust Effects - PWM",1209,0,5,0,0,0,0,0,16890,0
2682,"Auroria - 1 - Redsnout Dust Effects - PWM",1209,0,3,0,0,0,0,0,16890,0
2683,"Auroria - 1 - Q5651 - DirtSplash_360_BRN - PWM",1209,2,0,0,0,0,0,0,16889,0
2685,"Always Ghostly",1211,2,0,0,0,0,0,0,16858,0
2686,"Play Talk Animation",1211,2,0,0,0,0,0,0,131,0
2687,"on birth - fire pit off",1212,0,0,0,0,0,0,0,16907,0
2690,"Ghost Explosion",1211,2,0,0,0,0,0,0,16922,0
2691,"idle - scan anim",1215,0,6,0,0,0,0,0,16929,0
2692,"",1216,2,0,0,0,0,0,0,16930,0
2693,"idle - eye fx",1215,0,6,0,0,0,0,0,16931,0
2694,"",1217,2,0,0,0,0,0,0,16932,0
2695,"on birth - frozen fx",1218,0,0,0,0,0,0,0,16448,0
2696,"Auroria - 1 - Q3891 - Explosion_Ground_5m_BLE",1219,2,0,0,0,0,0,0,16938,0
2697,"2H_GunReadyAim (OOC)",1221,0,3,0,0,0,0,0,13795,0
2698,"2H_GunReadyAim (Birth)",1221,0,0,0,0,0,0,0,13795,0
2702,"Auroria - 1 - Q5980 - Hive Aura - PWM",1223,2,0,0,0,0,0,0,16953,0
2703,"Dirt Mound attach",1224,2,0,0,0,0,0,0,16968,12349
2704,"smokescreen",1225,2,6,0,0,0,0,0,16970,0
2705,"OnBirth_GroundSmash",1226,0,0,0,0,0,0,0,16980,0
2706,"OnExitCombat_GroundSmash",1226,0,3,0,0,0,0,0,16980,0
2708,"Unaware_GroundSmash",1226,0,5,0,0,0,0,0,16980,0
2709,"Idle - Play Floating Anim",1227,0,6,0,0,0,0,0,16982,0
2710,"Exiting Combat",1227,1,3,0,0,0,0,0,16982,0
2711,"Becoming Unaware",1227,1,5,0,0,0,0,0,16982,0
2712,"teleport fx",1228,2,0,0,0,0,0,0,16983,0
2713,"Idle - Worshipping",1229,0,6,0,0,0,0,0,16984,0
2714,"Exiting Combat",1229,1,3,0,0,0,0,0,16984,0
2715,"Becoming Unaware",1229,1,5,0,0,0,0,0,16984,0
2719,"Becoming Unaware",1230,1,5,0,0,0,0,0,16987,0
2720,"Exiting Combat",1230,1,3,0,0,0,0,0,16987,0
2721,"Idle - Worshipping",1230,0,6,0,0,0,0,0,16987,0
2722,"Q7109 - Canimid Birth",1231,1,0,0,0,0,0,0,16994,0
2723,"Generic Teleport - SWC",1232,0,0,0,0,0,0,0,17023,0
2726,"",1233,2,0,0,0,0,0,0,17031,0
2727,"Board",1234,2,0,0,0,0,0,0,15698,0
2729,"Q7006 Shiny gold",1235,0,0,0,0,0,0,0,17044,0
2730,"Data point 1 explodes",1236,2,1,0,0,0,0,0,17041,0
2731,"",1237,0,0,0,0,0,0,0,15523,0
2732,"Gold Data Point",1236,2,6,0,0,0,0,0,17060,0
2733,"Data point 3 explodes",1238,2,1,0,0,0,0,0,17043,0
2734,"Red Data Point",1238,2,6,0,0,0,0,0,7130,0
2735,"Data point 2 explodes",1239,2,1,0,0,0,0,0,17042,0
2736,"Green Data Point",1239,2,6,0,0,0,0,0,17054,0
2738,"Smoke",1240,0,0,0,0,0,0,0,16633,0
2739,"Q7115 - Fungal Growth - Housing - Algoroc - SWC",1241,2,6,0,0,0,0,0,16799,0
2740,"Poison Effect",1242,0,0,0,0,0,0,0,17152,0
2741,"Electricity",1102,2,6,0,0,0,0,0,17063,0
2742,"Wounded",916,0,0,0,7000,0,0,0,9473,0
2743,"Birth to Scan",1243,0,0,0,0,0,0,0,17086,0
2744,"Crucified",1244,2,6,0,0,0,0,0,15607,0
2747,"Green Telegraph Circle",1245,0,0,0,0,0,0,0,17106,0
2748,"Whitevale - 1 - Q5067 - Ice Effect - PWM",1246,2,0,0,0,0,0,0,17107,0
2749,"Fallen Fruit Red Glow",1247,2,6,0,0,0,0,0,17115,0
2752,"State_Wounded_Ground_03 [Infinite] (Any)",1249,2,0,0,0,0,0,0,9475,0
2753,"Primal Life Energy",1250,2,6,0,0,0,0,0,46137,0
2754,"Bag of Guts",1251,0,6,0,0,0,0,0,17128,0
2755,"Maiden Sword",1252,0,0,0,0,0,0,0,17131,0
2756,"e329 - Laveka Aura - Skullcano",1253,2,6,0,0,0,0,0,12965,0
2757,"Blue Light",1254,1,0,0,0,0,0,0,14804,0
2758,"Blue Light",1254,0,4,0,0,0,0,0,14804,0
2759,"Blue Light",1254,0,0,0,0,0,0,0,14804,0
2760,"OT_Aura_Light_BLU.m3 (Base) [Infinite] (Any)",1255,2,6,0,0,0,0,0,14804,0
2761,"Attach Lightbulb",1256,2,0,0,0,0,0,0,17129,0
2762,"fx - left eye",1257,2,6,0,0,0,0,0,17147,0
2763,"fx - right eye",1257,2,6,0,0,0,0,0,17148,0
2764,"Smoke_BitNOT_Set",1258,0,0,0,0,0,0,0,17163,0
2765,"Sparks_Before_Activation",1259,0,0,0,0,0,0,0,17166,0
2766,"Eat",1256,0,0,1,0,0,0,0,8953,0
2767,"Talk Gesture",1260,2,6,0,0,0,0,0,2616,0
2768,"Angry Pointing",1260,2,6,0,0,5,0,0,434,0
2771,"Q7025 Roots",1135,0,0,0,0,0,0,0,17183,0
2772,"Q7025 Primal Life Anomaly",1262,0,0,0,0,0,0,0,17190,0
2773,"Q7025 Explosion Death - Celestion - Tract 2",1262,0,1,0,0,0,0,0,17189,0
2774,"Whitevale - 2 - Burning Corpse Flavor - PWM",1263,2,0,0,0,0,0,0,17193,0
2782,"Moldy Cheese scent",1265,2,6,0,0,0,0,0,11462,0
2783,"Moth-bitten Clothes",1266,2,6,0,0,0,0,0,17211,0
2784,"Ice_Visual_FrozenExplorers",1267,0,0,0,0,0,0,0,17229,0
2785,"Stun Shamble",1268,0,0,0,0,0,0,0,716,0
2786,"Particle Beam",1269,2,0,0,0,0,0,0,17243,0
2787,"Q6901 Creature Fires",1270,2,6,0,0,0,0,0,17249,0
2788,"Play Holographic Effects",1271,2,6,0,0,0,0,0,17251,0
2789,"Sparkle Sparkle Sparkle",1272,2,0,0,0,0,0,0,17294,0
2790,"Firefly Aura",1273,0,0,0,0,0,0,0,14867,0
2791,"Birth",1274,0,0,0,0,0,0,0,17301,0
2792,"RH drums",1275,2,6,0,0,0,0,0,17303,0
2793,"LH Drums",1275,2,6,0,0,0,0,0,17302,0
2794,"Hologram Effect",1276,2,6,0,0,0,0,0,12397,0
2795,"Holodata Effect",1276,2,6,0,0,0,0,0,12400,0
2796,"Explosion!",1277,2,1,0,0,0,0,0,15192,0
2797,"Red Light",1278,1,0,0,0,0,0,0,566,0
2798,"Red Light",1278,0,4,0,0,0,0,0,566,0
2799,"Red Light",1278,0,0,0,0,0,0,0,566,0
2800,"GreenBeam",1279,0,0,0,0,0,0,0,17342,0
2801,"DustCloud",1279,0,0,0,0,0,0,0,17161,0
2804,"Birth Anim",1280,0,0,0,0,0,0,0,12292,0
2805,"Death Anim",1280,0,1,0,0,0,0,0,15810,0
2806,"Unburrow Birth Anim",1281,0,0,0,0,0,0,0,17357,0
2807,"HoldoutCreature_BeamDown",1282,1,0,0,0,0,0,0,17342,0
2808,"shock",1283,0,0,0,0,0,0,0,17174,0
2809,"Smoke",1284,2,6,0,0,0,0,0,17471,0
2812,"Hologram Shader",1285,2,6,0,0,0,0,0,12398,0
2814,"Quest Red X indicator",1286,0,6,0,0,0,0,0,17479,0
2815,"Ghost Shader",1287,2,6,0,0,0,0,0,14218,0
2816,"EyeGlow_RED_Small - Left - On Birth",1288,0,0,0,0,0,0,0,5601,0
2817,"EyeGlow_RED_Small - Left - On Enter Combat",1288,1,2,0,0,0,0,0,5601,0
2818,"EyeGlow_RED_Small - Left - On Exit Combat",1288,0,3,0,0,0,0,0,5601,0
2902,"on birth - add fx - twh",1301,2,0,0,0,0,0,0,8997,0
2905,"kneel loop",1303,2,6,0,0,0,0,0,1724,0
2908,"Green Glow",1305,0,0,0,0,0,0,0,17536,0
2909,"Infinite Casting",1306,2,6,0,0,0,0,0,17526,0
2910,"Infinite Crying",1307,2,6,0,0,0,0,0,6985,0
2911,"Infinite Stunned",1308,2,6,0,0,0,0,0,8110,0
2912,"Blue Light",1309,0,4,0,0,0,0,0,14804,0
2913,"Blue Light",1309,0,0,0,0,0,0,0,14804,0
2914,"Blue Light",1309,2,6,0,0,0,0,0,14804,0
2915,"",1310,0,0,0,0,0,0,0,9266,0
2917,"Mwahaha Effects",1310,0,0,0,0,0,0,0,17533,0
