"ID","description","prerequisiteId"
3050,"AnyAny - Drinking Glass [Infinite] - TDG",0
3051,"AnyAny - Carry Fruitbasket - TDG",0
3052,"Q7940/Q8006 - Ritualist - Farside - 1 - WK",0
3053,"AnyAny Default_Stand_Carry[Infinite]",0
3054,"Default_Chair_10 [Infinite] With tophat",0
3055,"W2967 - Dust Envelop on Death",0
3056,"AnyAny - Cambot - FlashFX [Infinite]",0
3057,"Arkship - Carry food - SPB",0
3058,"Dominion Flag on science bot",0
3059,"Jet streams",0
3060,"Thayd - Alchemy Cauldron - CM1",0
3061,"W2967 - Offensive Overgrowth",0
3062,"Generic State_Dead_05 with zzz sleep [Infinite]",0
3063,"Default_mount_ride_medium (infinite)",0
3064,"Default_bikemount_basepose",0
3065,"Default_Exile_StartScreen_Loop_01 with flex",0
3066,"Ghostly Elder - Q9075 - RVN",0
3067,"Vomit_MouthSpew_GRN State [Infinite]",0
3068,"AnyAny - Hold Book for Other - TDG",0
3069,"Dracus: Smokey Cloud",0
3070,"Grimvault - Catalyst Energy - Q8996 - JBN",0
3071,"Grimvault - Catalyst Energy 2 - Q8996 - JBN",0
3072,"[Non-Combat] Infected Miner Effect - RLU",0
3073,"Ravager Strain: Hover & Smokey Fog",0
3074,"Q8837 - Water Spout",0
3075,"TMNS - Flamethrower",0
3076,"[Dungeon][GA] TMNS - Leader - Summoning Pool",0
3077,"Steam M 3158",0
3078,"Fire M 3158",0
3079,"water M 3158",0
3080,"mud M 3158",0
3081,"depr_Pinned Down - Tether",0
3082,"Grimvault Exile Fly in and Out - Settler - JGP",0
3083,"earth M 3158",0
3084,"air M3158",0
3085,"lightning M3158",0
3086,"life M3158",0
3087,"Grimvault DOM Cargo Landing",0
3088,"AnyAny - Protostar Ultra-Pollen To-Go - TDG",0
3089,"Grimvault Dom Attack Ship - JGP",0
3090,"Grimvault Dom Attack Ship - Idle - JGP",0
3091,"Grimvault Attckship De-cloak - JGP",0
3092,"W2967 - Corrupted Creature",0
3093,"AnyAny - ICI Newthaw - Cattle Prod - TDG",0
3094,"Dominion Arkship - Exile Eviction Holograms - MRD",0
3095," Hologram Shader and auras - Justice",0
3096,"[Dungeon][KV] Kel Voreth - Grond - Bone Cage",0
3097,"Generic Hologram Shader Green (USE) - MXP",0
3099,"Dominion Arkship - Aurin Treehuggers - MRD",0
3100,"Housing - Mayday - Artaxian Terror (Cine) - BEAX",0
3101,"AnyAny - Chua - Holding Suitcase - TDG",0
3102,"AnyAny - Default_Mount_Sit_Med [Inf]",0
3104,"M2212/M2404 Frozen Corpse",0
3105,"War-Chanter Pet - JGP",0
3106,"W2988 Wrecked Robot Action Set",0
3107,"Training Holo Red - Flavor - ARY",0
3108,"AnyAny - Default_Chair_10 [Infinite], purple foot",0
3109,"Blood_Splatter_Decal Smaller",0
3110,"harmonious speaker - RVN",0
3111,"Thayd - Ch1004 - Talkto - DWS",24450
3112,"Yellow Hologram [Infinite]",0
3113,"Sexy_Sit_01",0
3114,"AnyAny - Default_Emote_Sit_Sexy_Loop_01 [Inf]",0
3115,"Red Hologram (Any, Any)",0
3116,"Red Tutorial Holo - ARY",0
3117,"Red Tutorial Holo Misc Rocket - ARY",0
3118,"AnyAny - Default_Mount_Sit_Med [Inf] + Hearts",0
3119,"Rowsdower with Dynamite",0
3120,"AnyAny - 2H_Cast_Loop_01(889) [Inf]- TDG",0
3121,"Housing - w1895 Creeper Cave - Davon's Bot - BEAX",0
3122,"AnyAny - Detonator in Hand",0
3123,"Clynch - Moment of Opportunity - BUFF - Heal 20%",0
3124,"Clynch - Moment of Opportunity - BUFF - Heal S20%",0
3125,"Strain Corruption - Envelop Spawn + Death",0
3126,"Exile Arkship - Greenhouse- Dead Exile Male -SPB",0
3127,"Exile Arkship - Greenhouse- Dead Exile Female SPB",0
3129,"Broken Scanner Bot - Sparks - ARY",0
3130,"AnyAny - Camerabot in Hand",0
3131,"Holo Rainbow - Flavor - ARY",0
3132,"Dominion Arkship - Final Holodeck Effects - JDT",0
3134,"Wilderrun 1 - Q8914 - Lab Rats in cages - SPB",0
3135,"Thayd - PE522 - Guard Teleport Entry - CM1",0
3136,"Thayd - PE522 - Prisoner Teleport Entry - CM1",0
3137,"Thayd - PE522 - Kain Teleport Entry - CM1",0
3138,"Flank Point - Q8054/7664 - Grimvault - JBN",0
3139,"Q7664 - Grimvault - Tank Root - JBN",0
3140,"Grimvault - T2 - m2356/m3135 - Frost FX - WG",0
3141,"Logic Buff VFX",0
3142,"Grimvault - T2 - m2536/m3135 - Sleep FX",0
3143,"W2988 - Strain Mauler Digging",0
3144,"Eldan PLatform - Small - Brith - W2988",0
3145,"Eldan PLatform - Large - Brith - W2988",0
3146,"Eldan PLatform - Circle - Brith - W2988",0
3147,"Eldan PLatform - SCircle - Brith - W2988",0
3148,"AnyAny - npctelegraph_loop_03 [Inf] - TDG",0
3149,"Cassian Ghost - Auroria - Item Challenge",0
3150,"Warbot Sock'Em Tether",0
3154,"Grimvault - T1 - m3090/m3094 - Mission Starter FX",0
3155,"C1061 - Inferno Chest - Auroria T4 - RR",0
3156,"Warplot Creature - Moodie Shade - BEAX",0
3157,"Warplot Creature - Spirit Totem - BEAX",0
3158,"Poison Aura On Birth",0
3159,"Military Set - salute",0
3160,"PE325 - Eldan Spawn In FX - JBN/MLB8",0
3161,"De-Cloaking Emitter - JGP",0
3162,"FXmisc01 De-cloak - JGP",0
3163,"Base De-cloak - JGP",0
3164,"Trinette Stealth",0
3165,"PE325 - Target Arrow - JBN/MLB8",0
3166,"Swimming Backwards - Flavor",0
3167,"NWPC - Kezrek Hologram FX - HCon",0
3168,"Electricuted  - Warbot - Flavor",0
3169,"Snow impact effects - Flavor - ARY",0
3170,"Scanbots Death/Birth envelop",0
3171,"Globellum Brain",0
3172,"[GA] Act 2 - Probes - Birth VFX",0
3173,"Galeras-T1-Q5181-Delivery Point Field 2-DJU",0
3174,"Grimvault - T3 - m3163 - Post-Mission FX",0
3175,"NWPC - Frozen Remains - HCon",0
3176,"Grimvault - T3 - m3169 - Mission Starter FX",0
3177,"CH956 - Target Effect - CM1",0
3178,"Grimvault - T3 - m3169/m3234 - Relic FX - WG",0
3179,"[GA] Ravager Shadowy Hands [OOC]",0
3181,"Flamedancer/ no birth - Deradune Micro - DY",0
3183,"Skugg - On Birth - Aggro Sound",0
3184,"Strain_mid_ppl",0
3185,"W2189 - Vilespawn Swarmer Action Set",0
3186,"W2967 - Safezone - RBG",0
3187,"AnyAny - Chua Holding Bomb",0
3188,"Strain Bile Spewer",0
3189,"Drusera - w2988 Spawn/Despawn - rez only",0
3190,"Generic - Envelop_Dust_Reverse_OGE [2.4s] Birth",0
3191,"Q6822 - Voreth Cinematic Anims - MRD",0
3192,"SOUND - Exanite Shard",0
3193,"W2352 - Strain Envelop on birth and death",0
3194,"Q5359 - Fire Envelop on Death - CM1",0
3195,"Grimvault - T4 - m3255 - Collectable Buff",0
3197,"Primal Siphon Dom - GV T4",0
3198,"W2352 - Red Light Aura Effect - CSG",0
3200,"Primal Siphion Stations - JGP",0
3201,"Grimworm Spit - Grimvault - PE528 - JBN/MLB9",0
3203,"Grimvault - T4 - m3255 - Myala Everstar",0
3204,"Grimvault - T4 - m3255 - Emperor Myrcalus",0
3205,"Grimvault - T4 - m3255 - Victor Lazarin",0
3206,"Grimvault - T4 - m3255 - Durek Stonebreaker",0
3207,"Grimvault - T4 - m3255 - Kezrek Warbringer",0
3208,"Grimvault - T4 - m3255 - Dance Party",0
3209,"Grimvault - T4 - m3255 - Krag Studrok",0
3210,"C1078 Interference - CSC",0
3211,"C1078 Interference 2 - CSC",0
3212,"Whitevale Tract 2 Aura Red and Aware Eye - CM1",0
3213,"Burning Grimworm - PE528 - Grimvault - T4 - JBN",0
3214,"Grimvault - T4 - m3255 - Buzzbing Pollen",0
3215,"Grimvault - T4 - m3255 - Phineas T. Rotostar",0
3217,"Envelop_DeRez_Reverse_GRN",0
3218,"Envelop_DeRez_GRN",0
3219,"Envelop_DeRez_Reverse_GRN Envelop_DeRez_GRN",0
3220,"Envelop_DeRez_LG_Reverse_GRN",0
3221,"Envelop_DeRez_LG_GRN",0
3222,"Envelop_DeRez_LG_Reverse_GRN Envelop_DeRez_LG_GRN",0
3223,"Teleporter Malgrave Quest/Event - ARY",0
3224,"M3253 - Grimvault - T4 - Strain Heart death",0
3225,"MalgravePC_SuperiorPowerSurgeController_ActionSet",0
3226,"Noxious Fumes - PE 551 - DY",0
3227,"AnyAny-Emote_UseKneeling_Loop-[Inf](No Sound)-TDG",0
3228,"Illium Red Yellow Hologram Q9368",0
3229,"Thayd Blue Hologram Q9367",0
3230,"[Datascape] e395 - Life Elemental - Who Do?",0
3231,"Auroria - Dracus - DetonatorChallenge_Green_NEW",0
3232,"Q4508 - Electric envelop reverse",0
3233,"Sorrow Buff - PE528 - Grimvault - T4 - JBN/MLB9",0
3234,"Vice Buff - PE528 - Grimvault - T4 - JBN/MLB9",0
3235,"Deceit Buff - PE528 - Grimvault - T4 - JBN/MLB9",0
3236,"Agony Buff - PE528 - Grimvault - T4 - JBN/MLB9",0
3237,"Strain Heart Blood - PE528 - Grimvault - T4",0
3238,"Dreadphage Staging - PE528 - Grimvault - T4",0
3239,"Arkship Tutorial - Destination Screens - JDT",0
3240,"Invisible Assailant - Interference - CSC",0
3241,"Malgrave PC - Eldan Artifact Scan - MRD",0
3242,"Teleporter Malgrave PCP-  INSIDE ELDAN -ARY",0
3243,"Cryopod Smoke - Grimvault T1E3 - MLB1",0
3244,"M218 - Loftite Formation FX",0
3246,"M2341 Torine Watcher (Stealth)",0
3247,"Levian Bay PC - Q9374 - Snoglug - MRD",0
3248,"Q7167 - Protostar Signs",0
3249,"Thayd Ch1002 Talk To Head Bubble (Any)",27955
3250,"LevianBayPCP_AquaplasmPuddle_BirthDeath",0
3251,"Malgrave - T2 - m2057 - Core Sampler Bot",0
3252,"AnyAny - Default_Emote_Wave [Inf] - TDG",0
3253,"Default_Emote_Eat_Loop [Infinite]",0
3256,"Farside - T2 - m1595 - Invis Flare Mortar - WG",0
3257,"LevianBayPCP - GeyserAnims",0
3259,"Dead Soldier - Staging - Grimvault - Q7675",0
3260,"Dead Trooper - Staging - Grimvault - Q7675",0
3261,"Q6174 - Decloak Effect",0
3262,"[DS] e392 - Void Desert - Remnants",0
3263,"Default Hover Birth",0
3264,"[GA] e413 - Black Hole Appearance",0
3265,"Defensive Protocol Unit Adds onBirth",0
3266,"e494 - [DS] Scaretaker Room - Jump Pad",0
3267,"Deadly Peep - Grimvault - T1E1 - JBN",0
3268,"AnyAny - Default_StartScreen_Loop_01(5612) - TDG",0
3269,"LevianBayPCP - Bomb Hologram FX - STH",0
3270,"Q9377 - Modified Shredder - MRD",0
3271,"Q9377 - Modified Seaspine - MRD",0
3272,"Q9377 - Modified Raptor - MRD",0
3273,"Explorer - Global - Eldan Teleport Sign - WG",0
3274,"Plasma Beam Fire",0
3275,"Levian Bay PC - Q9376 Caretaker - MRD",0
3276,"Dead Explorer (Most Races) - Global - Flavor NPC",0
3277,"Dead Explorer (Draken) - Global - Flavor NPC",0
3278,"Dead Explorer (Mechari) - Global - Flavor NPC",0
3279,"Dead Explorer (Granok) - Global - Flavor NPC",0
3280,"Malgrave - T1 - m1954 - Dig Attempt FX - WG",0
3281,"LevianBayPCP - Posion FX on Jar",0
3282,"Whitevale Adv - Holostation Effects",0
3283,"Malgrave - T2 - m2082 - Excavation Bot (Success)",0
3284,"Malgrave - T2 - m2082 - Excavation Bot (Failure)",0
3285,"Malgrave - T2 - m2082 - Dig Attempt FX - WG",0
3286,"Nano-Field Generator",0
3287,"Strain Pheromone - Scientist Raw Scan - Item FX",0
3288,"Levian Bay - Annihilator Fire - HCon",0
3290,"Strain Pheromone Sac",0
3291,"Explorer - Global - Eldan Relic - Dig FX - WG",0
3292,"Q9387 - Ikthian Blood - ARY",28603
3295,"Sprinkler Teleport in 2",0
3296,"[SETTLER-AURA] Protection Field Buff Grimvault",0
3297,"[SETTLER-AURA] Protection Field BLu Grimvault",0
3298,"Wilderrun-T2-Q8077-Strain Alchemist-DJU",0
3299,"M1634 - Strain_mid_ppl",0
3300,"Greater Primal Earth Nexus",0
3301,"[DS] Datascape Entry - Red Teleport VFX OnBirth",0
3302,"Hellrose Bowl - PE248 - Cubig",0
3303,"Rage Logic - Rail Gun Speeder - CM1",0
3304,"Rage Logic - EMP Speeder - CM1",0
3305,"Rage Logic - Rocket Speeder - CM1",0
3306,"Algoroc - T2 - Rock Platform Despawn - WG",0
3307,"Q9375 - Birth - MRD",0
3308,"AnyAny-HousingFireworks Small - TDG",0
3309,"Generic Hologram Shader Green & Float Pose - DHM",0
3310,"Arid Mircoburst - Farside 1 - VEW",0
3311,"Mechari Holding Holo-Projector",0
3312,"Explorer Leaf Platform - Global - Leaf FX (120s)",0
3313,"Flex and Yes Loop",0
3314,"Stasis - Pain Loop - CSC",0
3316,"Q9375 - 1118 - MRD",0
3317,"Deradune - Q5992/3 Green Caretaker spawn",0
3318,"Unstable Filament Spawn",0
3319,"Levian Bay PCP - Q9374 - Water - MRD",0
3320,"Q7792 - Elemental Strain Effects",0
3321,"Augmented Hookfoot Creature Glow",0
3322,"On Birth - Envelop_Electric_LG_Reverse_BLU",0
3323,"Q9374 - Water Dracus birth - MRD",0
3324,"Q9374 - Water Elemental birth - MRD",0
3325,"Q9374 - Aquaplasm Despawn - MRD",0
3326,"Q9374 - Geyser Audio - MRD",0
3327,"Cryoglider Green Glow (Buff_ElementLife_GRN)",0
3328,"Falkrin1 - Grimvault T2 Flavor - RVN",0
3329,"stand state override - RVN",0
3330,"Falkrin2 - Grimvault T2 Flavor - RVN",0
3331,"Q7792 - Corruptor Effects",0
3332,"Generic Hologram Shader - Red - OnBirth",0
3333,"static - Grimvault T2 Flavor - RVN",0
3334,"Hellrose Bowl - Volcanic Ash",0
3335,"Explorer - Global - Misc - Dig FX - WG",0
3336,"Auroria - T4 - m1701 - Clue 4 - Dig FX - WG",0
3337,"Smoking Meat",0
3338,"Shades of Elements - Area Corruption - GV2 - KRW",0
3339,"Q4785 Force Field Disabled",0
3340,"Pyre Everflame",0
3341,"Shades of Elements - Console Interact - GV2 - KRW",0
3342,"Gorg Cinematic Test - MLB1",0
3343,"Corrupted Torine - EyeGlow_RED_Small - Cast Glow",0
3344,"Infested Root",0
3345,"Exile Arkship Tutorial - M3136 - Retired Crown",0
3346,"Explorer Translocate Beacon - Global - WG",0
3347,"Green Eldan Probe Bot FX - Q9375 - MRD",0
3348,"Q4760 Shock Paddle - Galeras - T1",0
3350,"Levian Bay PCP - Q9376 - Avatar Death -MRD",0
3351,"Levian Bay PCP - Q9376 - Projector Red - MRD",0
3354,"M1743 - Hologram Shader",0
3355,"Q5658_Spawn_SFX",0
3356,"Fire_GroundSmolder_wDecal_10m_RED",0
3357,"Mysterious Wisp Death",0
3358,"W2988 - Terminus Warden",0
3359,"Q9149 Q9161 - Robot Part PFX Object - MLB7",0
3363,"Spellgiver Blood hand Fx - RVN",0
3364,"[DS] Avatus - Fragment",0
3365,"Envelop_Corruption_Reverse On Birth",0
3366,"Raid Key - Glubglob's Spawnling - BEAX",0
3367,"PE523 - Grove-Breaker Icons - JBN/MLB8",0
3368,"PE523 - Hero-Killer Icons - JBN/MLB8",0
3369,"PE523 - Primal-Striker Icons - JBN/MLB8",0
3370,"W2967 - Sing then Dance - Steamglider A",0
3371,"W2967 - Dance then Sing - Steamglider B",0
3372,"AnyAny- Default_Talk(vID=131)Wait RDM/Loop -TDG",0
3373,"AnyAny- Scannerbot Scan Cycle - TDG",0
3374,"W2967 - Storytime - DEN1",0
3375,"W2967 - Steamglider Dance Foreve",0
3376,"W2967 - Frizlet Dancing",0
3377,"Small Firework (SOUND)",0
3378,"W2988 - Deactivated Protector Ready",0
3379,"Target_Laser_RED OnBirth",0
3380,"Raid Key - Farside - War Mech - BEAX",0
3381,"Grimvault - T3 - PE523 - Offensive Aura",0
3382,"Grimvault - T3 - PE523 - Defensive Aura",0
3383,"Grimvault - T3 - PE523 - Special Aura",0
3384,"AnyAny- Sitting Eating a Space Taco - TDG",0
3385,"AnyAny - Space Taco Stand Hologram - [Inf] - TDG",0
3386,"W2189 - Caretaker Birth Anim",0
3387,"Raid Key - Farside - Probe Action Set - BEAX",0
3388,"Raid Key - Farside - Protector Action Set - BEAX",0
3389,"Raid Key - Farside - Augmentor Action Set - BEAX",0
3390,"Raid Key - Farside - Commander Action Set - BEAX",0
3391,"Generic - Buff_Smoke_RED_14 (0.4 scale)",0
3392,"EldanPhaseBlaster_EnergyBall_Sound",0
3393,"Adventures Sim Core - Teleport Pad",0
3394,"Farside - Q6181/6581 - Vicious' Ship",0
3395,"Q9118 - Cass Quietly Ravel Spawn - MLB7",0
3396,"Sparks - Ch1038 - Grimvault - T3 - JBN",0
3397,"Q9062 Q9121 - Bombing Target SELECTED - MLB7",0
3398,"bike rider - Bike - Grimvault t3 - RVN",0
3400,"hoverboard attach - Grimvault t3 - RVN",0
3401,"bike rider ex - Bike - Grimvault t3 - RVN",0
3402,"Blackheart Hut AOI - Auroria - 3 - HCon",0
3403,"Q9161 - Override Spawn and Teleport - MLB7",0
3404,"Q9161 Q9149 - Freebots at Camps - MLB7",0
3405,"Hologram FX - CH1038 - Grimvault - T3 -JBN",0
3406,"Q9149 Q9161 - Freebot Drone Torso - MLB7",0
3407,"Warplot Boss - Avatus - Dimensional Rift - BEAX",0
3409,"Q9064 Q9123 - Psychic Anchor FX - MLB7",0
3410,"PE169 - Dust Birth/Death - TDG",0
3411,"Illium - Imperium Transport Flying - CM1",0
3412,"Q9174 invi creature - RVN",0
3413,"PE588 - Aggregor the Dust Eater Forming - TDG",0
3414,"Warplot Boss - Ohmna - Birth - BEAX",0
3415,"Hibernating orbitog",0
3416,"M1675 - Hibernating Orbitog",0
3417,"M1675 - Lovestruck Orbitog",0
3418,"Tangle Bramble - FX",0
3420,"E.Arkship - Shocked Exile - TDG",0
3421,"Humanoid Staff (Logic - Support)-Inversion Anchor",0
3423,"Whitevale Adv - Darkspur Death Knell",0
3424,"Whitevale Adv - Marauder Death Knell",0
3425,"Whitevale Adv - Protostar Death Knell",0
3426,"e395 - [Datascape] Logic Elemental - Logic Prison",0
3428,"Q7488_SurgeBeacon Action Set",0
3429,"M1790 - Platform red shader",0
3431,"Randomized Holographic Distraction Anims [Inf]",0
3432,"[BAM]  D6 - D11 Red Dazeroot Buzzbing - Celestion",0
3433,"[BAM] D6 - D11 Red Glow Effect",0
3434,"Holographic Distraction - Spawn in",0
3435,"Q5796 Aurin Prisoner - Hands behind back",0
3436,"[BAM]  D6 - D11  Red Glow Ravenous Celestion",0
3437,"Vitara's Power [CHEST]",0
3438,"Eye Stalk - Base",0
3439,"Grimvault - T3 - Grimworts - JBN",0
3440,"Illium - T1 - m2419 - Platform Spawn -> Despawn",0
3441,"[BAM]  D6 - D11 Red Glow Ellevar Malverine ",0
3442,"[BAM] D6 - D11 Red Glow Ellevar Mutated Dagun",0
3443,"M2067 - Eldan Artifact - Datacube FX",0
3444,"Malgrave - PC - Quarantined Remains - HCon",0
3445,"w3023 - Dominion Spawn effect - PWM",0
3446,"M2067 - Datacube Fragment - Data FX",0
3447,"Healing Spring",0
3448,"w3023 - Exile Spawn effect - PWM",0
3449,"Dominion Arkship - Hologram Shader - Red - LST",0
3450,"Exile Arkship - Hologram Shader - Blue - LST",0
3451,"Malgrave Adventure - Water Hole Mirage",0
3452,"Essence visual - Q9527 - RVN",0
3453,"Dracus - Birth anim D6 Red Glow",0
3454,"Q4527 - Puma Effects - D6 Red",0
3455,"Exile Arkship - Hologram Shader Lite - Blue - TDG",0
3456,"Generic Death",0
3458,"PhagetechFabricatorRadiationProxy",0
3459,"Q7174 - On Birth Use Infinite",0
3461,"D.Arkship - HoloShader(Red)-telegraph_loop_01-TDG",0
3462,"Emote_Cry_Kneeling_Loop - Looping Sound",0
3463,"[BAM] D6 - D11 Red Whitevale Deadrock Collar",0
3464,"[BAM] D6 - D11 Malfunctioning Bot - Whitevale ",0
3465,"[BAM] D6 - D11 Red Eyes Glow - EyeGlow_RED_Small",0
3466,"Crying Aurin SFX - Exile Arkship",0
3467,"AnyAny - Default_Chair_08 [Infinite]",0
3468,"DetonationBomb_Burn_Sound",0
3469,"Corruptor Intro - Grimvault - T3 - Q8996/9005",0
3470,"[BAM] D6 - D11  Red Auroria_Plagued_Effect",0
3471,"State_Wounded_Ground_01 [Infinite] (Female SFX)",0
3472,"State_Wounded_Ground_02 [Infinite] (Female SFX)",0
3473,"Generic - Infinite - Stand Use (Glass clinking)",0
3475,"State_Wounded_Ground_03 [Infinite] (Female SFX)",0
3477,"Default_Stand_Wounded [Infinite] (Female SFX)",0
3478,"Glass Clink (IdleOnBirth) StopClink (IdleOnDeath)",0
3479,"State_Wounded_Ground_01 [Infinite] (Male SFX)",0
3480,"State_Wounded_Ground_02 [Infinite] (Male SFX)",0
3481,"State_Wounded_Ground_03 [Infinite] (Male SFX)",0
3482,"Default_Stand_Wounded [Infinite] (Male SFX)",0
3483,"Scientist Ability - Teleport Animation",0
3484,"NorthernWilds_Adventure_Caretaker_FastDeath_Sound",0
3485,"Wounded Female (SFX Only - no vis) [inf]",0
3486,"Wounded Male (SFX Only - no vis) [inf]",0
3487,"Bandaging (SFX Only - no vis)",0
3488,"Chowdower - Q9527 - RVN ",0
3489,"Undertow - Vortex - FX",0
3490,"Q9531 - Honey Drop - Splash - RVN/MLB9",0
3491,"Essence Rot Looping Sound",0
3493,"Corrupt generator - Q9053 - RVN",0
3494,"Tornado Swarm - SFX",0
3495,"NWPC - Holo Wawalo - HCon",0
3496,"NWPC - Holo Matron - HCon",0
3497,"NWPC - Holo Augmentor - HCon",0
3498,"Assault Infuser",0
3499,"Destruco Drone",0
3500,"NWADV - Rally Point Aura",0
3501,"Adventures - Bottle in Hand",0
3502,"Warplot Boss - Murderbot - Forcefield - BEAX",0
3503,"Envelop_DeRez_Reverse_BLU.m3 (Base) (Birth)",0
3504,"Ripjaw Snapper Spawn",0
3505,"Wire Sparks - Wilderrun",0
3506,"PureWaterEngineer_BootUp_Anims",0
3508,"Grimvault - T4 - PL Content - Data Pyramid - WG",0
3510,"Q7174 - Brewers Working",0
3511,"Q7178 Kneeling Captured Scout",0
3513,"Settler Level Bonus Attack Ship Gas",0
3514,"SE14 - Shadeling Spawn - JDT",0
3517,"TMNS - Controller - Fester Bomb - Tether Unit",0
3518,"SE14 - Lost Soul Consumed - JDT",0
3519,"Targeting Arrow Q5390",0
3520,"E.Ark - Relic - Frozen Serrik Freeze - TDG",0
3521,"AnyAny - Exile_StartScreen_Loop_01(7724)- TDG",0
3522,"Jumping in place - TDG",0
3523,"Enigma/Sectert Op Chamber Flavor - Stand and Use",0
3524,"Enigma/Sectert Op Chamber Flavor - Striaght Talk",0
3525,"Enigma Chamber Flavor - YesNoTalk -RBG",0
3526,"Enigma/Sectert Op Chamber Flavor - Kneel and Use",0
3527,"Enigma Chamber - Sitting Guardsmen",0
3528,"W3045 Hologram Death",0
3529,"Sectert Op Chamber Flavor - YesNoTalk -RBG",0
3530,"Burning Eyeball",0
3531,"SE14 - Shade Tribute Birth",0
3532,"Proximity Mine Birth Sound",0
3533,"Q9565 Invis Ghost Field",0
3534,"SE14 - Gourdinista1 - TDG",0
3535,"SE14 - AnyAny - Chua Holding Bomb - Q9565",0
3536,"SE14 - Gourdinista2 - TDG",0
3537,"DrainingOoze_SplashFX",0
3538,"Warplot - Red Generator - BEAX",0
3539,"Warplot - Blue Generator - BEAX",0
3540,"Q5604 - Anti-Air Cannon Fire loop",0
3541,"Halon Ring-T1-Security Beam-Projector-Hazard-DJU",0
3542,"WaterTwisterLoopingSound",0
3543,"Q9178-Q9184 Scanbot",0
3544,"Halon Ring-Tract 1-Bandits Spawn IN-DJU",0
3545,"BFG - Ikthian - VFX",0
3546,"PvP Warplot - Team Plug Forcefield (Blue)",0
3547,"Q9282 - Caretaker Birth/Leave",0
3548,"Anchors A Weigh - FX",0
3550,"Datascape - Datacore Avatus Vignette - Birth",0
3551,"SE14 - Q9588/9589 - Bonfire Bye Bye",0
3552,"Pyropaw Fire FX - Fluff - Grimvault - T3",0
3553,"M3242 - Power Augmentor",0
3554,"OT_Aura_Light_RED.m3 (Base) [Inf] (Size 0.2) -KMS",0
3555,"SE14 - Q9565/9578 - Visual - RR",0
3557,"M3245 - Grimvault T4 - Strain Spawner - spew",0
3558,"SE14 - Q9590/Q9591 Hooligans",0
3559,"w3045 - Teleport Entry Effect - PWM",0
3560,"Teleport Weapon In - Grimvault - PE528 - JBN/MLB9",0
3561,"SE14 - Q9592/9593 - Spider Poof - RR",0
3562,"Eldan Derez Reverse",0
3563,"Eldan Artifact Placement Holo",0
3564,"Conjured bomb - sound",0
3565,"w2189 - Burnable Strain Objects",0
3566,"SE14 PE597 W3044 - Jack Shade Birth/Death - KLW",0
3567,"[DS] Fire Room - Hazard - Protection Sphere - SND",0
3568,"SE14 - Treat Box Spawn - RR",0
3569,"Q9619 - Virtual War Mech - VRV",0
3570,"Vunerability - Q9620 - Grimvault - T4 - JBN",0
3571,"InVunerability - Q9620 - Grimvault - T4 - JBN",0
3572,"Q9636 - Probebot Spawn",0
3573,"Q9636 - Maintenance Dispenser spawn",0
3574,"Hologram - Q9620 - Grimvault - T4 - JBN",0
3575,"W3045 - Avatus Projection",0
3576,"SE14 - Q9586/Q9587 - Collectable FX - RR",0
3577,"M3242 Eldan Generator",0
3578,"star-comm basin strain boss - twh",0
3579,"SCS-543:Arbiter_DamageElecFX",0
3580,"SCS-101 Mender_HealPose",0
3581,"SCS-101 Mender_HealPose_02",0
3582,"Halon Ring-Goldenhand Cellar-Dead Bandits-DJU",0
3583,"SE14 - Gourdinista3 - TDG",0
3584,"M2456 - Melee Combat and Corpse",0
3585,"M2456 - Guard",0
3586,"Q9274 - Eldan Telepathy",0
3587,"M2456 - Corrupt Default_Stunned [Infinite] ",0
3588,"M2457 - Melee Combat and Corpse",0
3589,"M2457 - Guard",0
3590,"M2457 - Corrupt Default_Stunned [Infinite] ",0
3591,"Generic OnBirth - Default_Emote_Cheer",0
3592,"Invisible - BEAX",0
3593,"SE14 - Q9588/Q9589 - permaburn",0
3595,"LevianBayPCP - HoloShaderGRN - FluffQuestHubCreat",0
3596,"Spawner - PE523 - Grimvault - T3 - JBN/MLB8",0
3597,"Square Data - Q9620 - Grimvault - T3 - JBN",0
3598,"SE14 - Q6945 Invisible unit action set",0
3599,"SE14_Q9633 - Fertilizer Fog - TDG",0
3600,"SE14 - Gourdinista4 - TDG",0
3601,"PE606 - Shadeling Death - DY",0
3602,"SE14 - Q9596/Q9578 - Poof - RR",0
3603,"Hot Brew - Q9646/Q9647 - Grimvault - T4 - JBN",0
3604,"w3045 - Red Orb Despawn Effect - PWM",0
3605,"w3045 - Blue Orb Despawn Effect - PWM",0
3606,"w3045 - Green Orb Despawn Effect - PWM",0
3607,"w3045 - Yellow Orb Despawn Effect - PWM",0
3608,"Shield Resonator - SFX",0
3609,"W3045 - Hologun Effects - RBG",0
3610,"SE14 - Q9645 - GHost Version 1 Appearance - SPB",0
3611,"SE14 - Q9645 - GHost Version 2 Appearance - SPB",0
3612,"Ambar Dance",0
3613,"Q9816 - Fireworks - CSC",0
3614,"SE14 - Q9645 - Ghost Version 3 Appearance - SPB",0
3615,"SE14 - Q9645 - Ghost Version 4 Appearance - SPB",0
3616,"Flashlight Battery FX [SE14]",0
3617,"Shadeling Dance - SE14 - JGP",0
3618,"Q9618 - Jingo Closeup Action Set - CSC",0
3619,"Generic - TX_MwaHaHaHa OGE - Name - OOC",0
3620,"Q9618 - Jango Closeup Action Set - CSC",0
