"ID","localizedTextIdTitle","localizedTextIdText","flags","conLevel","type","preq_level","preq_flags","preq_quest0","preq_quest01","preq_quest02","preq_race","preq_item","questPlayerFactionEnum","worldZoneId","localizedTextIdCompletionOverride","reward_xpOverride","reward_cashOverride","pushed_itemId0","pushed_itemId01","pushed_itemId02","pushed_itemId03","pushed_itemId04","pushed_itemId05","pushed_itemCount0","pushed_itemCount01","pushed_itemCount02","pushed_itemCount03","pushed_itemCount04","pushed_itemCount05","objective0","objective01","objective02","objective03","objective04","objective05","localizedTextIdGiverTextUnknown","localizedTextIdGiverTextAccepted","localizedTextIdReceiverTextAccepted","localizedTextIdReceiverTextAchieved","localizedTextIdGiverSayAccepted","localizedTextIdReceiverSayCompleted","preq_class","groupId","factionIdPreq0","factionIdPreq01","factionIdPreq02","factionLevelPreq0","factionLevelPreq01","factionLevelPreq02","factionLevelCompPreq0","factionLevelCompPreq01","factionLevelCompPreq02","questIdExclusionPreq0","questIdExclusionPreq1","questIdExclusionPreq2","localizedTextIdAcceptResponse","localizedTextIdCompleteResponse","WorldLocation2IdReceiver","worldLocation2IdAltReceiver00","worldLocation2IdAltReceiver01","worldLocation2IdAltReceiver02","prerequisiteIdAltReceiver00","prerequisiteIdAltReceiver01","prerequisiteIdAltReceiver02","questDirectionIdAltReceiver00","questDirectionIdAltReceiver01","questDirectionIdAltReceiver02","localizedTextIdCompletedSummary","localizedTextIdGiverIncompleteResponse","localizedTextIdReceiverIncompleteResponse","quest2DifficultyId","maxTimeAllowedMS","prerequisiteId","questShareEnum","subMissionPathType","localizedTextIdCompletedObjectiveShort","quest2SubTypeId","localizedTextIdMoreInfoSay00","localizedTextIdMoreInfoSay01","localizedTextIdMoreInfoSay02","localizedTextIdMoreInfoSay03","localizedTextIdMoreInfoSay04","localizedTextIdMoreInfoText00","localizedTextIdMoreInfoText01","localizedTextIdMoreInfoText02","localizedTextIdMoreInfoText03","localizedTextIdMoreInfoText04","virtualItemIdPushed00","virtualItemIdPushed01","virtualItemIdPushed02","virtualItemIdPushed03","virtualItemPushedCount00","virtualItemPushedCount01","virtualItemPushedCount02","virtualItemPushedCount03","virtualItemPushedObjectiveFlagsEnum00","virtualItemPushedObjectiveFlagsEnum01","virtualItemPushedObjectiveFlagsEnum02","virtualItemPushedObjectiveFlagsEnum03","questDirectionIdCompletion","faction2IdRewardReputation00","faction2IdRewardReputation01","rewardReputationOverride00","rewardReputationOverride01","questCategoryId","localizedTextIdGiverSayDecline","periodicQuestGroupId","periodicQuestWeight","questRepeatPeriodEnum","questContentFinderTypeEnum","groupSize"
3316,95429,95440,2097156,7,6,4,32,3170,0,0,0,0,1,1215,95437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95436,95438,226108,95439,226107,0,0,0,0,0,0,0,0,0,0,0,0,3302,0,0,95430,95431,7214,0,0,0,0,0,0,0,0,0,95441,694887,0,1,0,0,1,4294967295,191203,71,476092,476099,0,0,0,476093,476100,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,609,0,0,0,36,264431,0,1,0,0,0
3317,95442,0,0,7,11,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,300000,0,0,4294967295,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3318,95445,0,0,7,11,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,300000,0,0,4294967295,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3319,95633,95635,0,10,11,6,0,3151,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,0,0,0,0,0,95636,0,0,95637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95642,95643,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,1,0,0
3320,95985,99087,294920,6,11,3,0,3395,0,0,0,0,1,1215,96002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4319,0,0,0,0,0,96197,0,96198,96199,264407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95993,96200,6880,0,0,0,0,0,0,0,0,0,99088,0,694888,2,0,0,1,4294967295,191199,80,476410,476412,0,0,0,476411,476413,0,0,0,695,0,0,0,1,0,0,0,4294967169,4294967295,4294967295,4294967295,0,609,0,0,0,36,264427,0,1,0,0,0
3323,96182,0,0,1,0,1,0,0,0,0,0,0,2,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3347,97182,98387,1,8,11,5,0,3163,0,3170,0,0,1,1215,97192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98665,226228,0,97188,226229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97285,97286,7285,0,0,0,0,0,0,0,0,0,98388,694889,0,1,0,0,0,4294967295,191198,82,477728,477751,477753,0,0,477729,477752,477754,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,609,0,0,0,36,264537,0,1,0,0,0
3350,97349,97352,0,28,0,22,0,0,0,0,0,0,2,1480,97350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350,0,0,0,0,0,97354,0,97355,97356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97361,97362,0,0,0,0,0,0,0,0,0,0,97353,0,0,4,0,0,0,4294967295,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3351,97572,0,40,8,0,1,4,0,0,0,0,6359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191918,191919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97578,97579,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3352,97771,0,40,8,0,1,4,0,0,0,0,6362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97776,97777,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3353,97991,97994,512,32,7,26,0,0,0,0,0,0,2,1480,97992,0,0,6017,0,0,0,0,0,1,0,0,0,0,0,4358,0,0,0,0,0,97996,0,97999,98000,97997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98004,98005,0,0,0,0,0,0,0,0,0,0,97995,0,0,4,0,0,0,4294967295,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,97998,0,1,0,0,0
3354,98025,98060,0,32,0,26,0,0,0,0,0,0,2,0,98035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4359,4407,0,0,0,0,98030,0,98044,98070,98511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98031,98544,0,0,0,0,0,0,0,0,0,0,98061,0,0,4,0,0,0,4294967295,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3355,98122,0,40,7,11,1,4,0,0,0,0,6367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98127,98128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3357,98478,0,40,7,11,3,4,0,0,0,0,6378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98483,98484,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3369,98879,227012,2097152,8,11,5,0,3170,3304,0,0,0,1,1215,227020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227014,227015,0,227017,227359,0,0,0,0,0,0,0,0,0,0,0,0,3370,5943,0,227018,227019,6846,0,0,0,0,0,0,0,0,0,227013,694890,0,1,0,0,1,4294967295,227021,82,476431,0,0,0,0,476432,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,609,0,0,0,36,227016,0,1,0,0,0
3370,98898,191196,2097152,8,11,5,0,3170,3304,0,0,0,1,1215,98906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98909,98910,0,98911,227343,0,0,0,0,0,0,0,0,0,0,0,0,3369,5943,0,98904,98905,6846,0,0,0,0,0,0,0,0,0,191197,694891,0,1,0,0,1,4294967295,191195,82,476435,0,0,0,0,476436,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,609,0,0,0,36,108228,0,1,0,0,0
3381,99260,99263,0,7,11,3,0,0,0,0,0,0,1,0,0,0,0,6392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99264,0,0,99265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99270,99271,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,1,0,0
3384,99328,0,0,1,0,1,0,0,0,0,0,0,1,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3388,99456,99463,1028,6,6,3,0,0,0,0,0,0,1,1480,99460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191923,0,0,99466,378384,0,0,0,0,0,0,0,0,0,0,0,0,3165,0,0,99459,99462,0,0,0,0,0,0,0,0,0,0,99464,0,0,6,0,0,1,4294967295,191194,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,36,473679,0,1,0,0,0
3395,99597,99626,0,6,11,3,0,0,0,0,0,0,1,1215,99598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219078,378383,0,99628,0,647577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99603,99604,6880,0,0,0,0,0,0,0,0,0,99627,694892,0,1,0,0,1,4294967295,191191,82,0,0,0,0,0,0,0,0,0,0,696,0,0,0,1,0,0,0,4294967295,4294967295,4294967295,4294967295,0,609,0,0,0,36,0,0,1,0,0,0
3422,101513,101517,0,32,0,26,0,0,0,0,0,0,2,1480,101514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4437,4441,4438,4442,0,0,101519,0,101521,101522,101520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101527,101528,0,0,0,0,0,0,0,0,0,0,101518,0,0,4,0,0,1,4294967295,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3436,102503,102505,0,9,11,2,0,0,0,0,0,0,1,1480,105921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102507,0,0,102508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102513,102514,0,0,0,0,0,0,0,0,0,0,102506,0,0,3,0,0,0,4294967295,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3449,102635,0,40,9,0,1,4,0,0,0,0,6441,1,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191924,191925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102641,102642,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3450,102643,0,40,9,0,1,4,0,0,0,0,6442,1,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102648,102649,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3451,102650,0,40,9,11,1,4,0,0,0,0,6443,1,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102655,102656,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3452,102657,0,40,9,11,6,4,0,0,0,0,6444,1,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102662,102663,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3479,103433,103710,131076,3,11,1,0,0,0,0,0,0,0,35,103755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4467,4564,0,0,0,0,103748,103749,149759,103751,103750,465411,0,0,0,0,0,0,0,0,0,0,0,3480,0,0,103753,103754,7726,12354,0,0,29356,0,0,0,0,0,103745,486731,486732,3,0,4106,1,4294967295,179301,75,344883,344885,0,0,0,344884,344886,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,30,465410,0,1,0,0,0
3480,103434,103759,4,3,11,1,0,0,0,0,0,0,0,35,104388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4470,4565,0,0,0,0,103780,103782,149760,103781,344897,465423,0,0,0,0,0,0,0,0,0,0,0,3479,0,0,103763,103764,7726,12354,0,0,29356,0,0,0,0,0,103758,103719,486738,3,0,0,1,4294967295,305006,75,344901,344903,0,0,0,344902,344904,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,30,465416,0,1,0,0,0
3481,103435,103804,0,3,11,3,0,0,0,0,0,0,0,1480,104263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4784,0,0,0,0,0,103737,0,103738,103739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103734,103735,0,0,0,0,0,0,0,0,0,0,103805,0,0,3,0,0,1,4294967295,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3482,103436,103825,8,3,0,3,0,3481,0,0,0,0,0,0,103824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103827,0,0,104144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104080,104081,0,0,0,0,0,0,0,0,0,0,103826,104184,104185,2,0,2783,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3484,103438,103915,0,5,0,3,0,0,0,0,0,0,0,0,103876,0,0,6476,0,0,0,0,0,1,0,0,0,0,0,4481,4496,0,0,0,0,103923,0,103925,103924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103900,103901,7718,0,0,0,0,0,0,0,0,0,103916,0,0,3,0,0,0,4294967295,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3485,103439,103942,0,4,0,3,0,3667,0,0,0,0,0,0,103939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4484,0,0,0,0,0,103945,0,103947,103948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103958,103959,7718,0,0,0,0,0,0,0,0,0,103943,0,0,3,0,0,1,4294967295,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3486,103440,103978,0,3,0,1,0,3667,0,0,0,0,0,35,103963,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,4987,4485,0,0,0,0,103987,104826,103988,103989,118935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103970,103971,7778,0,0,0,0,0,0,0,0,0,103979,0,486753,4,0,0,1,4294967295,226540,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,250,0,0,0,0,30,0,0,1,0,0,0
3487,103454,104016,8,5,11,2,0,0,0,0,0,0,0,35,104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489,4825,4535,0,0,0,104031,124348,104032,104033,344918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104022,104023,29526,12354,0,0,29356,0,0,0,0,0,104017,0,487205,4,0,0,1,4294967295,178969,75,344920,344922,0,0,0,344921,344923,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,30,487204,0,1,0,0,0
3489,103715,103786,1028,4,0,3,0,3481,0,0,0,0,0,0,103784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475,0,0,0,0,0,103802,108042,103909,103803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103791,103792,7725,0,0,0,0,0,0,0,0,0,103787,0,0,3,0,2783,1,4294967295,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3490,103736,103851,8,3,0,3,0,0,0,0,0,0,0,0,103855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4478,0,0,0,0,0,103908,0,103913,103914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103859,103860,0,0,0,0,0,0,0,0,0,0,103852,0,0,3,0,0,1,4294967295,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3500,103937,105924,0,10,0,7,0,0,0,0,0,0,2,1480,104952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105925,0,105946,105926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105915,105931,0,0,0,0,0,0,0,0,0,0,116542,0,0,3,0,0,1,4294967295,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3501,103938,105937,0,10,11,7,0,0,0,0,0,0,1,1480,104984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105938,0,105939,105940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105944,105947,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4294967295,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,106590,0,1,0,0,0
3502,103953,105366,0,9,11,7,0,0,0,0,0,0,1,1480,104056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105363,0,105364,105365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104485,104486,0,0,0,0,0,0,0,0,0,0,105367,0,0,3,0,0,0,4294967295,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3503,103954,109631,0,9,0,90,0,0,0,0,0,0,1,1480,104567,0,0,6640,0,0,0,0,0,1,0,0,0,0,0,4511,0,0,0,0,0,105242,0,105243,105245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104004,105064,0,0,0,0,0,0,0,0,0,0,109632,0,0,3,0,0,1,4294967295,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3504,103960,105077,0,10,0,7,0,0,0,0,0,0,1,1480,104566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4502,0,0,0,0,0,105082,0,105083,105084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104007,105066,0,0,0,0,0,0,0,0,0,0,105078,0,0,4,0,0,1,4294967295,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3506,103991,104058,2097156,9,11,7,0,0,0,0,0,0,1,583,104347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104192,0,0,104221,221149,221150,0,0,0,0,0,0,0,0,0,0,0,3507,0,0,104049,104050,19251,0,0,0,0,0,0,0,0,0,104205,0,0,1,0,0,1,4294967295,221147,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,609,0,0,0,36,482873,0,1,0,0,0
3507,103997,104206,0,9,11,7,0,3347,0,0,0,0,1,583,104348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104126,0,0,104225,0,0,0,0,0,0,0,0,0,0,0,0,0,3506,0,0,104290,104292,7713,0,0,0,0,0,0,0,0,0,104211,0,0,1,0,0,1,4294967295,380317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,609,0,0,0,36,482876,0,1,0,0,0
3508,104015,104261,0,9,11,6,0,0,0,0,0,0,1,1480,104350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513,0,0,0,0,0,104248,0,0,104308,0,0,0,0,0,0,0,0,0,0,0,0,0,3563,0,0,104358,104370,0,0,0,0,0,0,0,0,0,0,104249,0,0,3,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3509,104030,104309,8,11,0,8,0,0,0,0,0,0,1,583,104355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4533,0,0,0,0,0,104311,0,209097,104313,292076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104371,104376,7717,0,0,0,0,0,0,0,0,0,104312,0,694894,3,0,0,1,4294967295,208982,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,609,0,0,0,36,115606,0,1,0,0,0
3510,104034,104429,8,10,11,7,0,3509,0,0,0,0,1,1480,105008,0,0,6496,6496,0,0,0,0,3,0,0,0,0,0,4531,4537,4538,0,0,0,105186,0,0,104433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106512,106511,0,0,0,0,0,0,0,0,0,0,104430,0,0,2,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3513,104521,104616,0,3,0,0,0,0,0,0,0,0,0,0,104615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104617,0,0,1,0,0,0,4294967295,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3514,104557,0,0,3,0,3,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300000,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3515,104559,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360000,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
3516,104561,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300000,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
