"ID","enumName","localizedTextId"
2948,"CRB_DemoKeymap_Dodge",435633
2949,"CRB_DemoKeymap_HealthAndShields",435634
2950,"CRB_DemoKeymap_AttackSpells",435635
2951,"CRB_DemoKeymap_AttackSpells1Thru8",435636
2952,"CRB_DemoKeymap_Inventory",435637
2953,"CRB_DemoKeymap_CommunicatorPathMissions",435638
2954,"CRB_DemoKeymap_FreeformTargeting",435639
2955,"CRB_DemoKeymap_Map",435640
2956,"CRB_DemoKeymap_DoubleTapToDodge",435641
2957,"CRB_DemoKeymap_Strafe",435642
2958,"CRB_DemoKeymap_DoubleTapToJump",435643
2959,"CRB_DemoKeymap_ZoomInOut",435644
2960,"CRB_DemoKeymap_HighlightObject",435645
2961,"CRB_DemoKeymap_Interact",435646
2962,"Matching_GuildQueuing",435957
2963,"Matching_GuildQueued",435959
2964,"Matching_WarPartyLocked",435961
2965,"Matching_WarPartyBootedPlayers",435962
2966,"Matching_GuildInBattle",435963
2967,"Matching_GuildUnqueued",435964
2968,"GuildDesigner_NotEnoughPermissions",454487
2969,"GuildDesigner_NoGuild",454488
2970,"GuildDesginer_MustBeInGuild",454495
2971,"GuildDesigner_OutOfRange",454496
2972,"GuildDesigner_InvalidStandard",454497
2973,"GuildDesigner_CanOnlyModifyLowerRanks",454498
2974,"GuildDesigner_SystemError",454499
2975,"GuildDesigner_InvalidRank",454500
2976,"GuildDesigner_InvalidRankName",454501
2977,"GuildDesigner_InvalidEmblem",454502
2978,"GuildDesigner_InvalidGuildName",454503
2979,"GuildDesigner_NoPermissions",454504
2980,"GuildDesigner_NotEnoughInfluence",454505
2981,"GuildDesigner_InvalidEmblemColor",454506
2982,"GuildDesigner_NameUnavailable",454507
2983,"GuildDesigner_Whoops",454508
2984,"GuildDesigner_Success",454509
2985,"GuildDesigner_Title",454510
2986,"GuildDesigner_GuildNameLabel",454511
2987,"GuildDesigner_EmblemLabel",454512
2988,"GuildDesigner_RevertEmblemBtn",454513
2989,"GuildDesigner_ChangeStandard",454514
2990,"GuildDesigner_StandardPlaceholder",454515
2991,"GuildDesigner_ResetAll",454516
2992,"GuildDesigner_InfluenceLabel",454517
2993,"GuildDesigner_DesignUpdated",454522
2994,"GuildPerk_NoneRemaining",454528
2995,"GuildPerk_Owned",454529
2996,"GuildPerk_UnlockingPerk",454530
2997,"GuildPerk_ActivatingPerk",454531
2998,"GuildPerk_TierLocked",454532
2999,"GuildPerk_CurrentlyActive",454533
3000,"GuildPerk_NeedsToBeActivated",454534
3001,"GuildPerk_Locked",454535
3002,"GuildPerk_Days",454536
3003,"GuildPerk_Hours",454538
3004,"GuildPerk_Minutes",454539
3005,"GuildPerk_LessThanAMinute",454543
3006,"GuildPerks_Title",454544
3007,"GuildPerks_InfluenceLabel",454545
3008,"GuildPerks_MemberLimit",454546
3009,"GuildPerks_UpgradeLabel",454547
3010,"GuildPerks_UnlockedTabs",454548
3011,"GuildPerk_ConfirmPurchaseTitle",454549
3012,"GuildPerk_Tierlabel",454551
3013,"GuildPerk_Unlock",454552
3014,"GuildPerk_RequiredAchievement",454555
3015,"GuildPerk_RequiredPerk",454556
3016,"GuildPerk_UnlockCost",454558
3017,"GuildPerk_ActivateCost",454559
3018,"GuildRegistration_AlreadyInAGuild",454571
3019,"GuildRegistration_OperationSuccess",454572
3020,"MechanicWounds_Resource1",42219
3021,"ObjectiveDesc_Zone",44436
3022,"SpellFailure_StackingRefreshExistingSpell",85599
3023,"SpellFailure_StackingTargetHasMorePowerfulSpells",85600
3024,"SpellFailure_StackingCasterHasMorePowerfulSpells",85601
3025,"SpellFailure_StackingError",85602
3026,"ScientistScannerOwnerName",115610
3027,"CRB_Finesse",116114
3028,"CRB_Tech_Attribute",116115
3029,"CRB_Strikethrough_Rating",116132
3030,"CRB_Launch",150632
3031,"CRB_Next",150648
3032,"CRB_Back",150650
3033,"CRB_Granok_Warrior",150658
3034,"ChallengeFailedArea",150714
3035,"CRB_Human_Spellslinger",150719
3036,"CRB_Aurin_Esper",150721
3037,"CRB_Equal",150773
3038,"CRB_Greater",150774
3039,"CRB_Greater_Or_Equal",150775
3040,"CRB_Less",150782
3041,"CRB_Less_Or_Equal",150783
3042,"CRB_Select_a_Player_Path",150803
3043,"CRB_Select_Race_Class_Gender",150804
3044,"CRB_Youve_chosen_to_play",150805
3045,"CRB_With_the_player_path",150806
3046,"CRB_Ready_to_play",150807
3047,"CRB_Launching",150808
3048,"CRB_Restart_Demo_Body",150954
3049,"CharacterCreateDefianceDescription",150995
3050,"CharacterCreateDominionDescription",151000
3051,"CRB_Role_Selection",151033
3052,"CRB_Tank_Role_Description",151034
3053,"CRB_Healer_Role_Description",151035
3054,"CRB_DPS_Role_Description",151036
3055,"CRB_Melee_Ability_Power",151085
3056,"CRB_Spell_Ability_Power",151086
3057,"CRB_Ranged_Ability_Power",151087
3058,"CRB_Ranged_Ability_Description",151088
3059,"CRB_Spell_Ability_Description",151089
3060,"CRB_Melee_Ability_Description",151090
3061,"CRB_Contact",151154
3062,"CRB_Instant",151217
3063,"CRB_Cast_",151218
3064,"CRB_Cost_Sp",151221
3065,"CRB_Channel_Time_",151257
3066,"CRB_Requires_",151367
3067,"CRB_Target_",151369
3068,"CRB_HP",151375
3069,"CRB_Datachron_MinimizeBtn_Desc",151524
3070,"CRB_Datachron_PlayBtn",151554
3071,"CRB_Archive",176758
3072,"CRB_Power_Map",201304
3073,"Command_Group_ChangeToRaid",201541
3074,"Command_Group_SetKick",201542
3075,"Command_Group_SetInvite",201543
3076,"CRB_Power_Map_Ready",201544
3077,"CRB_Random",224480
3078,"CRB_RandomBG",224665
3079,"CRB_JoinTheFight",224963
3080,"Command_SetPvp",310275
3081,"Command_Group_SetReady",352438
3082,"Command_Group_SetRoleDps",352443
3083,"Command_Group_SetRoleHealer",352444
3084,"Command_Group_SetRoleTank",352445
3085,"Command_Group_SetRaidAssistant",352448
3086,"Command_Group_SetMainTank",352450
3087,"Command_Group_SetMainAssist",352453
3088,"Command_Group_SetRoleLocked",352454
3089,"Command_Group_ReadyCheck",352456
3090,"Command_Group_SetCanMark",352697
3091,"Command_UsagePlayedSession",437437
3092,"HousingDecorate_Unlink",455164
3093,"HousingDecorate_Upgrade",455176
3094,"HousingDecorate_Cost",455177
3095,"HousingDecorate_Decor",455178
3096,"HousingDecorate_Owned",455179
3097,"Character_RankMaxed",455216
3098,"Character_Rank",455217
3099,"InterfaceMenu_Codex",455266
3100,"InterfaceMenu_Abilities",455267
3101,"InterfaceMenu_Character",455268
3102,"InterfaceMenu_Mail",455269
3103,"InterfaceMenu_Lore",455270
3104,"InterfaceMenu_Social",455271
3105,"InterfaceMenu_GroupFinder",455272
3106,"InterfaceMenu_Interface",455277
3107,"InterfaceMenu_QueuedForMatch",455278
3108,"InterfaceMenu_AbilityBuilder",455279
3109,"InterfaceMenu_AuctionListings",455280
3110,"InterfaceMenu_Inventory",455281
3111,"InterfaceMenu_GameCommands",455282
3112,"InterfaceMenu_Mounts",455283
3113,"InterfaceMenu_Neighbors",455284
3114,"InterfaceMenu_InterfaceList",455285
3115,"CRB_Crafting_Vouchers",455403
3116,"CRB_Crafting_Voucher_Desc",455405
3117,"Inventory_TitleText",455407
3118,"Inventory_EmptySlot",455409
3119,"Inventory_MoneyTooltip",455411
3120,"Inventory_VirtualInvBtn",455412
3121,"Inventory_ItemPreviewLabel",455415
3122,"Inventory_DrawWeapons",455416
3123,"Inventory_Sheathe",455417
3124,"Inventory_VirtualInvDefault",455419
3125,"Inventory_VirtualInvTooltip",455421
3126,"Inventory_SatchelTooltip",455422
3127,"Inventory_BagsLabel",455423
3128,"Inventory_ConfigureSizeLabel",455425
3129,"Inventory_SmallIcons",455426
3130,"Inventory_LargeIcons",455427
3131,"Inventory_CurrencyDisplayLabel",455428
3132,"Inventory_SplitStack",455429
3133,"Inventory_SplitBtn",455430
3134,"Inventory_DeleteLabel",455431
3135,"Inventory_SalvageLabel",455432
3136,"Twain Test Taxi Item",62175
3137,"CRB_Junk",155198
3138,"CRB_Armor",155467
3139,"CRB_PreparingSummaryReport",155668
3140,"CRB_ProcessMatrixData",155775
3141,"CRB_SynthesizeMatrixData",155776
3142,"CRB_SoldierAltXp",177746
3143,"CRB_ScientistAltXp",177749
3144,"CRB_ExplorerAltXp",177764
3145,"CRB_SettlerAltXp",177765
3146,"GenericError_Mail_InsufficientFunds",178065
3147,"GenericError_Mail_MailBoxOutOfRange",178067
3148,"GenericError_Mail_UniqueExists",178069
3149,"GenericError_Mail_NoAttachment",178070
3150,"GenericError_Mail_Busy",178071
3151,"GenericError_Mail_DoesNotExist",178072
3152,"GenericError_Mail_CannotDelete",178073
3153,"GenericError_Mail_InvalidInventorySlot",178074
3154,"CRB_Tradeskill_Novice",201742
3155,"CRB_Tradeskill_Apprentice",201744
3156,"CRB_Tradeskill_Journeyman",201745
3157,"CRB_Tradeskill_Expert",201746
3158,"CRB_Tradeskill_Artisan",201747
3159,"CRB_Tradeskill_Master",201748
3160,"CRB_Queued",225153
3161,"CRB_LeaveQueue",225180
3162,"CRB_Physical",249045
3163,"CRB_Tech",249047
3164,"CRB_Magic",249048
3165,"Unknown_Class",249089
3166,"Unknown_Race",249090
3167,"Command_GuildNameplate",249413
3168,"Command_CircleNameplate",249414
3169,"CommandUsage_CircleNameplate",249415
3171,"Command_GuildBankTabBuy",328844
3172,"Command_WarPartyBankTabBuy",328845
3173,"Command_GuildMoneyTransfer",328948
3174,"CommandUsage_GuildMoneyTransfer",328949
3175,"Command_WarPartyMoneyTransfer",328950
3176,"CommandUsage_WarPartyMoneyTransfer",328951
3177,"CRB_DemoWrapperStrings_OptionsDisabled",434398
3178,"DamageType_Environment",452902
3179,"CombatLog_SpellUnknown",452927
3180,"CombatLog_UnknownDamageType",452953
3181,"CombatLog_BaseSkillUse",452954
3182,"CombatLog_PeriodicDamage",452955
3183,"CombatLog_DistanceDependent",452956
3184,"CombatLog_DistributedDamage",452957
3185,"CombatLog_BaseDamage",452958
3186,"CombatLog_DamageShielded",452960
3187,"CombatLog_DamageAbsorbed",452961
3188,"CombatLog_DamageOverkill",452962
3189,"CombatLog_DamageVulnerable",452963
3190,"CombatLog_TargetKilled",452964
3191,"CombatLog_FallingDamage",452967
3192,"CombatLog_Deflect",452970
3193,"CombatLog_Immune",452971
3194,"CombatLog_DispelSingle",452982
3195,"CombatLog_DispelMultiple",452991
3196,"CombatLog_HealShield",452996
3197,"CombatLog_HealHealth",452997
3198,"CombatLog_Overheal",453001
3199,"CombatLog_InterruptArmor",453003
3200,"CombatLog_GrantAbsorption",453021
3201,"CombatLog_GainVital",453022
3202,"CombatLog_CCState",453027
3203,"CombatLog_CCFades",453028
3204,"CombatLog_CCDoesNotStack",453031
3205,"CombatLog_CCImmune",453034
3206,"CombatLog_CCNormal",453036
3207,"CombatLog_InterruptArmorRemoved",453037
3208,"CombatLog_InterruptArmorLeft",453040
3209,"CombatLog_Overshield",453123
3210,"CombatLog_Overheal2",453124
3211,"CombatLog_UnknownVital",453125
3212,"CombatLog_TargetInterrupted",453126
3213,"CombatLog_InterruptSourceCaster",453129
3214,"CombatLog_InterruptSource",453130
3215,"CombatLog_InterruptSelf",453131
3216,"CombatLog_Achieves",453132
3217,"CombatLog_ImpulseStreak",453138
3218,"CombatLog_DoubleKill",453141
3219,"CombatLog_TripleKill",453144
3220,"CombatLog_MultiKill",453148
3221,"CombatLog_KillAssist",453154
3222,"CombatLog_CCBroken",453155
3223,"CombatLog_NotDeadYet",453156
3224,"CombatLog_Death",453158
3225,"CombatLog_LeaveStealth",453159
3226,"CombatLog_EnterStealth",453161
3227,"CombatLog_Dismount",453162
3228,"CombatLog_Summon",453163
3229,"CombatLog_DismissPet",453165
3230,"CombatLog_TargetDies",453166
3231,"CombatLog_Resurrect",453167
3232,"CombatLog_XPGain",453169
3233,"CombatLog_RestXPGain",453170
3234,"CombatLog_ElderPointsGained",453171
3235,"CombatLog_LootReceived",453172
3236,"CombatLog_ReceiveItem",453191
3237,"CombatLog_MultiItem",453192
3238,"CombatLog_DurabilityLoss",453205
3239,"CombatLog_DestroyItem",453214
3240,"CombatLog_CraftItem",453224
3241,"CombatLog_Extracting",453226
3242,"CombatLog_Modify",453228
3243,"CombatLog_PathXPGained",453234
3244,"CombatLog_RepGained",453235
3245,"CombatLog_CCSideEffect",453239
3246,"Death_CooldownTimer",453244
3247,"DamageType_Magic",453300
3248,"DamageType_Tech",453301
3249,"CombatLog_Critical",453305
3250,"GuildBank_BankTab",453463
3251,"GuildRegistration_CannotCreate",454573
3252,"GuildRegistration_InvalidEmblem",454574
3253,"GuildRegistration_InvalidName",454575
3254,"GuildRegistration_NameUnavailable",454576
3255,"GuildRegistration_NeedMoreRenown",454598
3256,"GuildRegistration_YouJoinedGuild",454599
3257,"GuildRegistration_GuildBusy",454600
3258,"GuildRegistration_GuildCreated",454601
3259,"GuildRegistration_Success",454603
3260,"GuildRegistration_Whoops",454605
3261,"GuildRegistration_MaxCircles",454622
3262,"GuildRegistration_InvalidCircleEmblem",454623
3263,"GuildRegistration_InvalidCircleName",454624
3264,"GuildRegistration_OutOfVendorRange",454625
3265,"GuildRegistration_Error",454627
3266,"GuildRegistration_GuildRegTitle",454628
3267,"GuildRegistration_SettingsLabel",454629
3268,"GuildRegistration_GuildMasterTitle",454630
3269,"GuildRegistration_CouncilTitle",454631
3270,"GuildRegistration_GuildMemberTitle",454634
3271,"GuildRegistration_EmblemLabel",454636
3272,"GuildRegistration_RenownLabel",454638
3273,"GuildRegistration_CircleMasterTitle",454640
3274,"GuildRegistration_CircleCouncilTitle",454641
3275,"GuildRegistration_CircleMemberTitle",454643
3276,"HealthBar_Health",454660
3277,"HealthBar_Shields",454665
3278,"HealthBar_Absorb",454666
3279,"HealthBar_MountHealth",454685
3280,"HealthBar_EnableDoubletapTooltip",454686
3281,"HealthBar_DisableDoubleTapEvades",454688
3282,"HealthBar_SprintTooltip",454691
3283,"HealthBar_InterruptArmorTooltip",454703
3284,"HealthBar_ToggleDash",454705
3285,"DecorPreview_Reset",454721
3286,"HousingList_Type",454729
3287,"HousingList_InvalidPosition",454730
3288,"HousingList_InsufficientResources",454731
3289,"HousingList_DecorLimit",454733
3290,"HousingList_ActionFailed",454734
3291,"HousingList_ReqNotMet",454735
3292,"HousingList_FailedToCreate",454751
3293,"HousingList_FailedToModify",454753
3294,"HousingList_FailedToDestroy",454754
3295,"HousingList_InvalidDecor",454756
3296,"HousingList_DontHavePermission",454757
3297,"HousingList_HousingActionFailed",454758
3298,"HousingList_Error",454759
3299,"HousingList_Header",454761
3300,"HousingLandscape_WarplotTravel",454770
3301,"HousingLandscape_WarplotVehicle",454771
3302,"HousingLandscape_WarplotLarge",454772
3303,"HousingLandscape_WarplotSmall",454773
3304,"HousingLandscape_WarplotSuper",454775
3305,"HousingLandscape_WarplotRaid",454777
3306,"HousingLandscape_None",454778
3307,"HousingLandscape_NoUpgrade",454779
3308,"HousingLandscape_UpgradeEnhancement",454782
3309,"HousingLandscape_ViewInfo",454783
3310,"HousingLandscape_Repair",454784
3311,"HousingLandscape_NeedsRepair",454785
3312,"HousingLandscape_NoEnhancementFound",454786
3313,"HousingLandscape_NoEnhancementOnPlot",454787
3314,"HousingLandscape_NoEnhancementExpanded",454788
3315,"HousingLandscape_WarCoins",454790
3316,"HousingLandscape_Requirements",454793
3317,"HousingLandscape_Building",454794
3318,"HousingLandscape_DaysHours",454795
3319,"HousingLandscape_HoursMinsWithZero",454798
3320,"HousingLandscape_LessThanMinute",454799
3321,"HousingLandscape_HoursMins",454800
3322,"HousingLandscape_UpkeepDaysHours",454804
3323,"HousingLandscape_UpkeepHoursMinsWithZero",454807
3324,"HousingLandscape_UpkeepLessThanMin",454811
3325,"HousingLandscape_UpkeepHoursMins",454812
3326,"HousingLandscape_SelectPlot",454814
3327,"HousingLandscape_Unique",454836
3328,"HousingLandscape_HarvestFlag",454837
3329,"HousingLandscape_1x1Plot",454841
3330,"HousingLandscape_2x2Plot",454842
3331,"HousingLandscape_PrereqNotMet",454847
3332,"HousingLandscape_InvalidPlug",454849
3333,"HousingLandscape_NeedMoreResources",454852
3334,"HousingLandscape_ModifyFail",454853
3335,"HousingLandscape_UniqueFail",454854
3336,"HousingLandscape_NotActive",454855
3337,"HousingLandscape_NoPermissions",454856
3338,"HousingLandscape_UnknownResidence",454857
3339,"HousingLandscape_ActionFailed",454858
3340,"HousingLandscape_Error",454859
3341,"HousingLandscape_EnhancementsTitle",454861
3342,"HousingLandscape_SelectNewEnhancement",454862
3343,"HousingLandscape_PropertyLayout",454863
3344,"HousingLandscape_TimeLabel",454864
3345,"HousingLandscape_Upgrade",454865
3346,"HousingLandscape_ChargesRemaining",454867
3347,"HousingLandscape_UpgradeType",454869
3348,"SoldierHoldout_Exile_Security_Waves_04",350179
3349,"SoldierHoldout_Exile_Security_Waves_05",350181
3350,"SoldierHoldout_Exile_Security_Finish_01",350183
3351,"SoldierHoldout_Exile_Security_Finish_02",350184
3352,"SoldierHoldout_Exile_Security_Finish_03",350193
3353,"SoldierHoldout_Exile_Security_Finish_04",350195
3354,"SoldierHoldout_Exile_Security_Finish_05",350197
3355,"SoldierHoldout_Exile_Rushdown_Beginning_01",350198
3356,"SoldierHoldout_Exile_Rushdown_Beginning_02",350199
3357,"SoldierHoldout_Exile_Rushdown_Beginning_03",350200
3358,"SoldierHoldout_Exile_Rushdown_Beginning_04",350201
3359,"SoldierHoldout_Exile_Rushdown_Beginning_05",350202
3360,"SoldierHoldout_Exile_Rushdown_Waves_01",350203
3361,"SoldierHoldout_Exile_Rushdown_Waves_02",350204
3362,"SoldierHoldout_Exile_Rushdown_Waves_03",350205
3363,"SoldierHoldout_Exile_Rushdown_Waves_04",350206
3364,"SoldierHoldout_Exile_Rushdown_Waves_05",350207
3365,"SoldierHoldout_Exile_Rushdown_Finish_01",350209
3366,"SoldierHoldout_Exile_Rushdown_Finish_02",350210
3367,"SoldierHoldout_Exile_Rushdown_Finish_03",350211
3368,"SoldierHoldout_Exile_Rushdown_Finish_04",350212
3369,"SoldierHoldout_Exile_Rushdown_Finish_05",350213
3370,"SoldierOrders_Exile_SWAT_01",350214
3371,"SoldierOrders_Exile_SWAT_02",350215
3372,"SoldierOrders_Exile_SWAT_03",350216
3373,"SoldierOrders_Exile_SWAT_04",350217
3374,"SoldierOrders_Exile_SWAT_05",350218
3375,"SoldierOrders_Exile_SWAT_06",350219
3376,"SoldierOrders_Exile_SWAT_07",350220
3377,"SoldierOrders_Exile_SWAT_08",350221
3378,"SoldierOrders_Exile_SWAT_09",350222
3379,"SoldierOrders_Exile_SWAT_10",350223
3380,"SoldierOrders_Exile_Assassination_01",350224
3381,"SoldierOrders_Exile_Assassination_02",350227
3382,"SoldierOrders_Exile_Assassination_03",350231
3383,"SoldierOrders_Exile_Assassination_04",350234
3384,"SoldierOrders_Exile_Assassination_05",350237
3385,"SoldierOrders_Exile_Assassination_06",350240
3386,"SoldierOrders_Exile_Assassination_07",350242
3387,"SoldierOrders_Exile_Assassination_08",350245
3388,"SoldierOrders_Exile_Assassination_09",350246
3389,"SoldierOrders_Exile_Assassination_10",350250
3390,"SoldierOrders_Exile_Demolition_01",350251
3391,"SoldierOrders_Exile_Demolition_02",350252
3392,"SoldierOrders_Exile_Demolition_03",350253
3393,"SoldierOrders_Exile_Demolition_04",350254
3394,"SoldierOrders_Exile_Demolition_05",350256
3395,"SoldierOrders_Exile_Rescue_01",350257
3396,"SoldierOrders_Exile_Rescue_02",350258
3397,"SoldierOrders_Exile_Rescue_03",350259
3398,"SoldierOrders_Exile_Rescue_04",350260
3399,"SoldierOrders_Exile_Rescue_05",350261
3400,"Command_Friendship_AcceptOneWay",370568
3401,"Command_Friendship_DeclineIgnore",370570
3402,"CRB_Your_bag_is_full",390666
3403,"CRB_Prestige",391044
3404,"CRB_Prestige_Desc",391051
3405,"CRB_AdventureWhitevale_ReputationDescriptionText",391165
3406,"ClientServerDataMismatchNetworkMessage",418527
3407,"MatchTracker_CrucibleOfBlood",456886
3408,"MatchTracker_ChamberOfGreatDark",456895
3409,"MatchTracker_CourtOfJudges",456896
3410,"MatchTracker_Catpured",456897
3411,"MatchTracker_MatchBegins",456898
3412,"MatchTracker_MatchFinished",456899
3413,"MatchTracker_EnemyForfeit",456900
3414,"MatchTracker_MatchOver",456902
3415,"MatchTracker_YouForfeit",456906
3416,"MatchTracker_Draw",456915
3417,"MatchTracker_Victory",456916
3418,"MatchTracker_Defeat",456920
3419,"MatchTracker_YouAreAttacking",456921
3420,"MatchTracker_YouAreDefending",456922
3421,"MatchTracker_TimeToBeat",456923
3422,"MatchTracker_FinalRoundTimer",456929
3423,"MatchTracker_HoldTheLineTimer",456933
3424,"MatchTracker_StartTimer",456941
3425,"MatchTracker_Waiting",456953
3426,"MatchTracker_MatchProgressWaiting",456957
3427,"MatchTracker_DefendNGenerator",456958
3428,"MatchTracker_DefendSGenerator",456961
3429,"MatchTracker_DestroyRedNGenerator",456962
3430,"MatchTracker_DestroyRedSGenerator",456964
3431,"MatchTracker_DestroyBlueNGenerator",456971
3432,"MatchTracker_DestroyBlueSGenerator",456972
3433,"MatchTracker_NorthHP",456973
3434,"MatchTracker_SouthHP",456974
3435,"MatchTracker_YourResources",456976
3436,"MatchTracker_EnemysNanoPaks",456978
3437,"MatchTracker_EnemysResources",456979
3438,"MarketplaceAuction_InvalidItem",455975
3439,"MarketplaceAuction_InvalidPrice",455979
3440,"MarketplaceAuction_CouldNotPost",455983
3441,"MarketplaceAuction_NumberInInventory",455984
3442,"MarketplaceAuction_Category",455985
3443,"MarketplaceAuction_Type",455986
3444,"MarketplaceAuction_AuctionCreated",455988
3445,"MarketplaceAuction_ErrorLabel",455989
3446,"MarketplaceAuction_CantPostInvalidItem",455994
