"ID","phaseDelay","phaseFlags","orderIndex","spell4IdOwner"
7469,634,0,8,46145
7470,2000,4,0,46147
7471,500,0,1,46147
7472,833,0,2,46147
7473,0,0,0,46149
7474,1500,0,1,46149
7475,250,0,2,46149
7476,250,0,3,46149
7477,1500,0,4,46149
7478,250,0,5,46149
7479,250,0,6,46149
7480,1500,0,7,46149
7481,250,0,8,46149
7482,250,0,9,46149
7483,1500,0,10,46149
7484,500,0,11,46149
7485,644,0,0,46152
7486,456,0,1,46152
7487,0,0,0,46155
7488,1000,0,1,46155
7489,1000,0,2,46155
7490,1000,0,3,46155
7491,2000,4,4,46155
7492,0,16,0,46189
7493,2900,0,1,46189
7494,100,0,2,46189
7495,0,0,0,46190
7496,500,0,1,46190
7497,500,0,2,46190
7498,500,0,3,46190
7499,500,0,4,46190
7500,500,0,5,46190
7501,500,0,6,46190
7502,500,0,7,46190
7503,500,0,8,46190
7504,0,0,0,46192
7505,250,0,1,46192
7506,500,0,2,46192
7507,50,0,3,46192
7508,0,0,0,46213
7509,1,0,1,46213
7510,4999,0,2,46213
7511,1000,0,0,46220
7512,900,0,1,46220
7513,1000,0,2,46220
7514,700,0,3,46220
7515,1000,0,4,46220
7516,1300,0,5,46220
7517,1000,0,6,46220
7518,1000,0,7,46220
7519,100,16,8,46220
7520,2500,0,0,46270
7521,400,0,1,46270
7522,2600,0,2,46270
7523,2000,4,0,46278
7524,300,0,1,46278
7525,1800,4,0,46282
7526,133,0,1,46282
7527,1567,0,2,46282
7528,0,512,0,46283
7529,1,0,1,46283
7530,2499,0,2,46283
7531,0,16,0,46296
7532,1000,0,1,46296
7533,0,0,0,46302
7534,2666,4,1,46302
7535,0,0,0,46303
7536,2666,4,1,46303
7537,300,0,0,46344
7538,533,0,1,46344
7539,333,0,2,46344
7540,600,0,3,46344
7541,600,0,4,46344
7542,0,0,0,46355
7543,1667,4,1,46355
7544,333,0,2,46355
7545,0,0,0,46356
7546,3000,0,1,46356
7547,1000,0,2,46356
7548,1000,0,3,46356
7549,1000,0,4,46356
7550,1000,0,5,46356
7551,1000,0,6,46356
7552,1250,0,0,46360
7553,2200,0,1,46360
7554,100,0,2,46360
7555,0,16,0,46367
7556,500,0,1,46367
7557,0,16,0,46368
7558,500,0,1,46368
7559,0,0,0,46385
7560,1000,0,1,46385
7561,1000,0,2,46385
7562,1000,0,3,46385
7563,1000,0,4,46385
7564,1000,0,5,46385
7565,1000,0,6,46385
7566,1000,0,7,46385
7567,1000,0,8,46385
7568,1000,0,9,46385
7569,1000,0,10,46385
7570,0,0,0,46398
7571,300,0,1,46398
7572,200,0,2,46398
7573,316,0,3,46398
7574,250,0,4,46398
7575,384,0,5,46398
7576,250,0,6,46398
7577,416,0,7,46398
7578,150,0,8,46398
7579,200,0,9,46398
7580,100,0,10,46398
7581,500,0,11,46398
7582,1000,0,0,46400
7583,133,0,1,46400
7584,267,0,2,46400
7585,100,0,3,46400
7586,133,0,4,46400
7587,267,0,5,46400
7588,0,0,0,46402
7589,2500,4,1,46402
7590,50,0,2,46402
7591,50,0,3,46402
7592,50,0,4,46402
7593,50,0,5,46402
7594,50,0,6,46402
7595,2100,20,0,46403
7596,150,0,1,46403
7597,50,0,2,46403
7598,0,0,0,46404
7599,266,0,1,46404
7600,267,0,2,46404
7601,266,0,3,46404
7602,367,0,4,46404
7603,333,0,5,46404
7604,433,0,6,46404
7605,300,0,7,46404
7606,333,0,8,46404
7607,233,0,9,46404
7608,468,0,10,46404
7609,0,0,0,46405
7610,1700,0,1,46405
7611,266,0,2,46405
7612,600,0,3,46405
7613,500,0,4,46405
7614,500,0,5,46405
7615,500,0,6,46405
7616,500,0,7,46405
7617,0,0,0,46407
7618,700,0,1,46407
7619,700,0,2,46407
7620,700,0,3,46407
7621,700,0,4,46407
7622,0,0,0,46408
7623,8000,0,1,46408
7624,0,0,0,46451
7625,3000,0,1,46451
7626,1000,0,2,46451
7627,5000,0,3,46451
7628,1000,0,4,46451
7629,5000,0,5,46451
7630,1000,0,6,46451
7631,1500,0,0,46459
7632,100,0,1,46459
7633,100,0,2,46459
7634,2000,4,0,46493
7635,300,0,1,46493
7636,500,0,2,46493
7637,300,0,3,46493
7638,2000,4,0,46538
7639,300,0,1,46538
7640,500,0,2,46538
7641,300,0,3,46538
7642,333,0,0,46550
7643,700,0,1,46550
7644,800,0,2,46550
7645,900,0,3,46550
7646,600,0,4,46550
7647,0,0,0,46559
7648,300,0,1,46559
7649,600,0,2,46559
7650,400,0,3,46559
7651,500,0,4,46559
7652,400,0,5,46559
7653,600,0,6,46559
7654,400,0,7,46559
7655,600,0,8,46559
7656,300,0,9,46559
7657,400,0,10,46559
7658,0,0,0,46561
7659,2150,4,1,46561
7660,850,0,2,46561
7661,500,0,3,46561
7662,500,0,4,46561
7663,500,0,5,46561
7664,500,0,6,46561
7665,500,0,7,46561
7666,500,0,8,46561
7667,2000,4,0,46573
7668,300,0,1,46573
7669,500,0,2,46573
7670,300,0,3,46573
7671,2000,4,0,46574
7672,300,0,1,46574
7673,500,0,2,46574
7674,300,0,3,46574
7675,2000,4,0,46575
7676,300,0,1,46575
7677,500,0,2,46575
7678,300,0,3,46575
7679,333,0,0,46579
7680,700,0,1,46579
7681,800,0,2,46579
7682,1667,0,3,46579
7683,0,0,0,46602
7684,2000,0,1,46602
7685,2700,0,2,46602
7686,2700,0,3,46602
7687,2700,0,4,46602
7688,2700,0,5,46602
7689,700,4,6,46602
7690,1500,0,7,46602
7691,0,0,0,46638
7692,1000,0,1,46638
7693,300,0,2,46638
7694,400,0,3,46638
7695,500,0,0,46650
7696,100,0,1,46650
7697,100,0,2,46650
7698,800,0,3,46650
7699,0,0,0,46652
7700,1000,0,1,46652
7701,1000,0,0,46671
7702,233,0,1,46671
7703,233,0,2,46671
7704,0,0,0,46675
7705,2000,0,1,46675
7706,0,0,0,46677
7707,400,0,1,46677
7708,600,0,2,46677
7709,400,0,3,46677
7710,600,0,4,46677
7711,400,0,5,46677
7712,600,0,6,46677
7713,400,0,7,46677
7714,333,0,0,46692
7715,700,0,1,46692
7716,800,0,2,46692
7717,1667,0,3,46692
7718,0,512,0,46693
7719,2000,0,1,46693
7720,0,0,0,46694
7721,2000,0,1,46694
7722,400,0,0,46695
7723,400,0,1,46695
7724,0,0,0,46700
7725,8000,0,1,46700
7726,734,4,0,46702
7727,66,0,1,46702
7728,467,0,2,46702
7729,0,0,0,46706
7730,2000,0,1,46706
7731,500,0,2,46706
7732,0,0,0,46724
7733,2133,0,1,46724
7734,4966,0,2,46724
7735,3133,0,3,46724
7736,1000,0,4,46724
7737,0,0,0,46728
7738,150,0,1,46728
7739,850,0,2,46728
7740,0,0,0,46742
7741,1334,0,1,46742
7742,1333,0,2,46742
7743,500,0,3,46742
7744,500,0,4,46742
7745,500,0,5,46742
7746,500,0,6,46742
7747,500,0,7,46742
7748,0,0,0,46743
7749,3000,0,1,46743
7750,500,0,2,46743
7751,500,0,3,46743
7752,500,0,4,46743
7753,500,0,5,46743
7754,500,0,6,46743
7755,500,0,7,46743
7756,500,0,8,46743
7757,500,0,9,46743
7758,0,16,0,46747
7759,1000,0,1,46747
7760,0,16,0,46752
7761,1000,0,1,46752
7762,0,16,0,46753
7763,1000,0,1,46753
7764,0,16,0,46754
7765,1000,0,1,46754
7766,0,16,0,46774
7767,1000,0,1,46774
7768,1000,0,2,46774
7769,1000,0,3,46774
7770,1000,0,4,46774
7771,2000,4,0,46780
7772,200,0,1,46780
7773,2000,0,0,46782
7774,400,0,1,46782
7775,200,0,2,46782
7776,400,0,3,46782
7777,300,0,4,46782
7778,200,0,5,46782
7779,300,0,6,46782
7780,200,0,7,46782
7781,500,4,8,46782
7782,0,0,0,46786
7783,1000,0,1,46786
7784,1000,0,2,46786
7785,2000,4,0,46790
7786,200,0,1,46790
7787,0,256,0,46792
7788,1000,256,1,46792
7789,1000,256,2,46792
7790,450,260,3,46792
7791,1500,4,0,46797
7792,150,0,1,46797
7793,150,0,2,46797
7794,150,0,3,46797
7795,250,0,4,46797
7796,5000,0,0,46805
7797,1000,0,1,46805
7798,0,0,0,46806
7799,700,0,1,46806
7800,0,0,0,46807
7801,700,0,1,46807
7802,1300,0,2,46807
7803,0,0,0,46808
7804,2000,0,1,46808
7805,56000,4,2,46808
7806,2000,0,3,46808
7807,0,0,0,46809
7808,1500,0,1,46809
7809,750,0,2,46809
7810,750,0,3,46809
7811,0,0,0,46817
7812,1500,4,1,46817
7813,1133,0,2,46817
7814,267,16,3,46817
7815,1000,0,0,46831
7816,500,0,1,46831
7817,1100,0,2,46831
7818,311,4,3,46831
7819,311,0,4,46831
7820,311,0,5,46831
7821,1066,0,6,46831
7822,0,0,0,46845
7823,600,0,1,46845
7824,533,0,2,46845
7825,367,0,3,46845
7826,333,0,0,46847
7827,1067,0,1,46847
7828,1033,0,2,46847
7829,1133,0,3,46847
7830,934,0,4,46847
7831,0,0,0,46849
7832,1500,0,1,46849
7833,300,0,2,46849
7834,0,0,0,46853
7835,1500,0,1,46853
7836,1500,0,2,46853
7837,1500,0,3,46853
7838,1500,0,4,46853
7839,2000,0,5,46853
7840,0,0,0,46861
7841,1167,0,1,46861
7842,2668,4,2,46861
7843,1000,0,3,46861
7844,250,0,0,46864
7845,50,0,1,46864
7846,0,0,0,46866
7847,1167,0,1,46866
7848,3000,4,2,46866
7849,833,0,3,46866
7850,1500,0,0,46872
7851,500,0,1,46872
7852,500,0,2,46872
7853,500,0,3,46872
7854,700,4,4,46872
7855,1,0,5,46872
7856,399,0,6,46872
7857,0,0,0,46873
7858,1200,4,1,46873
7859,200,0,2,46873
7860,200,0,3,46873
7861,200,0,4,46873
7862,200,0,5,46873
7863,1000,0,0,46895
7864,500,0,1,46895
7865,250,0,2,46895
7866,250,0,3,46895
7867,250,0,4,46895
7868,250,0,5,46895
7869,250,0,6,46895
7870,250,0,7,46895
7871,250,0,8,46895
7872,250,0,9,46895
7873,250,0,10,46895
7874,50,0,11,46895
7875,200,4,12,46895
7876,1000,0,0,46896
7877,500,0,1,46896
7878,500,4,2,46896
7879,300,16,3,46896
7880,1000,0,4,46896
7881,1000,0,5,46896
7882,1000,0,6,46896
7883,1000,0,7,46896
7884,1000,0,8,46896
7885,300,0,0,46898
7886,667,0,1,46898
7887,667,0,2,46898
7888,933,16,3,46898
7889,433,0,4,46898
7890,400,0,0,46908
7891,0,0,0,46920
7892,1500,0,1,46920
7893,0,0,0,46925
7894,3000,4,1,46925
7895,1000,0,2,46925
7896,1000,0,0,46933
7897,100,0,1,46933
7898,50,0,2,46933
7899,50,0,3,46933
7900,0,16,0,46938
7901,700,0,1,46938
7902,0,16,0,46939
7903,700,0,1,46939
7904,400,0,0,46948
7905,950,0,1,46948
7906,0,0,0,46960
7907,900,0,1,46960
7908,100,0,2,46960
7909,600,0,3,46960
7910,0,0,0,46965
7911,500,0,1,46965
7912,300,0,2,46965
7913,400,0,3,46965
7914,300,0,4,46965
7915,3000,4,5,46965
7916,333,0,6,46965
7917,667,0,7,46965
7918,0,7,0,46968
7919,2000,7,1,46968
7920,2000,7,2,46968
7921,1000,0,3,46968
7922,0,16,0,46970
7923,1,0,1,46970
7924,0,512,0,46976
7925,500,0,1,46976
7926,500,0,2,46976
7927,500,0,3,46976
7928,0,0,0,46984
7929,1600,4,1,46984
7930,1300,0,2,46984
7931,300,0,3,46984
7932,1000,0,4,46984
7933,400,0,5,46984
7934,2500,4,0,46985
7935,766,0,1,46985
7936,567,0,2,46985
7937,1867,4,0,46990
7938,333,0,1,46990
7939,300,0,2,46990
7940,500,0,3,46990
7941,500,0,4,46990
7942,0,0,0,47002
7943,1000,0,1,47002
7944,1000,0,2,47002
7945,100,0,3,47002
7946,400,0,4,47002
7947,0,0,0,47011
7948,2000,0,1,47011
7949,0,3,0,47027
7950,4000,3,1,47027
7951,4000,3,2,47027
7952,2000,0,3,47027
7953,0,0,0,47030
7954,1000,0,1,47030
7955,500,0,2,47030
7956,0,0,0,47031
7957,250,0,1,47031
7958,250,0,2,47031
7959,250,0,3,47031
7960,250,0,4,47031
7961,250,0,5,47031
7962,250,0,6,47031
7963,250,0,7,47031
7964,250,0,8,47031
7965,250,0,9,47031
7966,250,0,10,47031
7967,500,0,11,47031
7968,1500,4,0,47033
7969,1000,0,1,47033
7970,250,0,2,47033
7971,450,0,3,47033
7972,2000,4,0,47038
7973,50,0,1,47038
7974,50,0,2,47038
7975,50,0,3,47038
7976,0,0,0,47048
7977,1333,0,1,47048
7978,1334,4,2,47048
7979,333,0,3,47048
7980,0,16,0,47068
7981,2000,0,1,47068
7982,2500,4,0,47074
7983,300,0,1,47074
7984,733,0,2,47074
7985,500,0,0,47087
7986,500,0,1,47087
7987,200,0,0,47125
7988,466,0,1,47125
7989,434,0,2,47125
7990,500,4,3,47125
7991,0,0,0,47126
7992,1233,4,1,47126
7993,767,0,2,47126
7994,33,0,3,47126
7995,967,0,4,47126
7996,3500,4,0,47136
7997,333,0,1,47136
7998,833,0,2,47136
7999,0,0,0,47140
8000,1000,0,1,47140
8001,1000,0,2,47140
8002,1000,4,3,47140
8003,300,0,4,47140
8004,200,0,5,47140
8005,4000,0,0,47141
8006,0,0,0,47143
8007,400,0,1,47143
8008,600,0,2,47143
8009,0,0,0,47146
8010,3000,4,1,47146
8011,250,0,2,47146
8012,250,0,3,47146
8013,800,0,4,47146
8014,0,0,0,47148
8015,3000,0,1,47148
8016,500,0,2,47148
8017,500,0,3,47148
8018,500,0,4,47148
8019,500,0,5,47148
8020,500,0,6,47148
8021,500,20,7,47148
8022,266,0,8,47148
8023,234,0,9,47148
8024,4000,0,10,47148
8025,0,0,0,47149
8026,3000,0,1,47149
8027,500,0,2,47149
8028,500,0,3,47149
8029,500,0,4,47149
8030,500,0,5,47149
8031,500,0,6,47149
8032,500,20,7,47149
8033,266,0,8,47149
8034,234,0,9,47149
8035,4000,0,10,47149
8036,2000,4,0,47150
8037,300,0,1,47150
8038,1000,0,2,47150
8039,2000,4,0,47151
8040,300,0,1,47151
8041,1000,0,2,47151
8042,2500,4,0,47152
8043,233,0,1,47152
8044,66,0,2,47152
8045,800,0,3,47152
8046,866,0,4,47152
8047,34,0,5,47152
8048,200,0,6,47152
8049,0,0,0,47153
8050,2500,4,1,47153
8051,0,0,0,47154
8052,2500,4,1,47154
8053,2500,4,0,47155
8054,233,0,1,47155
8055,66,0,2,47155
8056,800,0,3,47155
8057,866,0,4,47155
8058,34,0,5,47155
8059,200,0,6,47155
8060,1000,0,0,47167
8061,1000,0,1,47167
8062,500,0,2,47167
8063,500,0,3,47167
8064,1000,0,4,47167
8065,500,0,5,47167
8066,500,0,6,47167
8067,500,0,7,47167
8068,500,0,8,47167
8069,500,0,0,47170
8070,500,0,1,47170
8071,500,0,2,47170
8072,500,0,3,47170
8073,500,0,4,47170
8074,500,0,5,47170
8075,500,4,6,47170
8076,500,0,7,47170
8077,366,0,0,47173
8078,400,0,1,47173
8079,434,0,2,47173
8080,400,0,3,47173
8081,434,0,4,47173
8082,400,0,5,47173
8083,434,4,6,47173
8084,332,0,7,47173
8085,2000,4,0,47175
8086,300,0,1,47175
8087,0,0,0,47177
8088,2500,4,1,47177
8089,333,0,2,47177
8090,667,0,3,47177
8091,0,0,0,47186
8092,1,0,1,47186
8093,2999,0,2,47186
8094,3000,0,3,47186
8095,3000,0,4,47186
8096,3000,0,5,47186
8097,0,0,0,47199
8098,600,0,1,47199
8099,300,0,2,47199
8100,4100,0,3,47199
8101,0,0,0,47202
8102,10,0,1,47202
8103,0,0,0,47203
8104,10,0,1,47203
8105,0,0,0,47219
8106,600,0,1,47219
8107,0,16,0,47262
8108,2000,0,1,47262
8109,250,0,2,47262
8110,250,0,3,47262
8111,250,0,4,47262
8112,250,0,5,47262
8113,250,0,6,47262
8114,250,0,7,47262
8115,250,0,8,47262
8116,250,0,9,47262
8117,0,16,0,47263
8118,2000,0,1,47263
8119,250,0,2,47263
8120,250,0,3,47263
8121,250,0,4,47263
8122,250,0,5,47263
8123,250,0,6,47263
8124,250,0,7,47263
8125,250,0,8,47263
8126,250,0,9,47263
8127,0,16,0,47264
8128,2000,0,1,47264
8129,250,0,2,47264
8130,250,0,3,47264
8131,250,0,4,47264
8132,250,0,5,47264
8133,250,0,6,47264
8134,250,0,7,47264
8135,250,0,8,47264
8136,250,0,9,47264
8137,0,16,0,47265
8138,2000,0,1,47265
8139,250,0,2,47265
8140,250,0,3,47265
8141,250,0,4,47265
8142,250,0,5,47265
8143,250,0,6,47265
8144,250,0,7,47265
8145,250,0,8,47265
8146,250,0,9,47265
8147,1500,4,0,47271
8148,500,0,1,47271
8149,100,0,2,47271
8150,100,0,3,47271
8151,100,0,4,47271
8152,100,0,5,47271
8153,100,0,6,47271
8154,100,0,7,47271
8155,100,0,8,47271
8156,1500,4,0,47280
8157,800,0,1,47280
8158,800,0,2,47280
8159,800,0,3,47280
8160,1600,0,4,47280
8161,0,16,0,47285
8162,10000,0,1,47285
8163,0,0,0,47295
8164,700,0,1,47295
8165,300,0,2,47295
8166,2700,0,3,47295
8167,0,0,0,47298
8168,600,0,1,47298
8169,179400,0,2,47298
8170,0,16,0,47316
8171,5000,0,1,47316
8172,0,0,0,47344
8173,650,0,1,47344
8174,500,0,2,47344
8175,500,0,3,47344
8176,350,0,4,47344
8177,100,0,0,47345
8178,366,0,1,47345
8179,367,0,2,47345
8180,0,0,0,47355
8181,1000,0,1,47355
8182,2000,0,2,47355
8183,1700,4,0,47359
8184,1300,0,1,47359
8185,1500,0,2,47359
8186,0,0,0,47364
8187,4000,4,1,47364
8188,13000,0,2,47364
8205,500,0,0,47385
8206,3500,4,0,47393
8207,333,0,1,47393
8208,367,0,2,47393
8209,333,0,3,47393
8210,467,0,4,47393
8211,0,0,0,47477
8212,1200,0,1,47477
8213,1000,0,2,47477
8214,1000,0,3,47477
8215,1000,0,4,47477
8216,1000,0,5,47477
8217,1333,4,6,47477
8218,1500,0,7,47477
8219,2500,20,0,47488
8220,100,0,1,47488
8221,1000,0,2,47488
8222,1000,0,3,47488
8223,1000,0,4,47488
8224,1000,0,5,47488
8225,1000,0,6,47488
8226,0,0,0,47489
8227,800,0,1,47489
8228,700,0,2,47489
8229,800,0,3,47489
8230,800,0,4,47489
8231,300,0,5,47489
8232,1500,4,0,47490
8233,566,0,1,47490
8234,684,0,2,47490
8235,2000,0,0,47493
8236,300,0,0,47504
8237,500,0,1,47504
8238,2000,4,0,47505
8239,133,0,1,47505
8240,967,0,2,47505
8241,400,0,3,47505
8242,2100,4,0,47507
8243,400,0,1,47507
8244,0,0,0,47508
8245,2500,4,1,47508
8246,233,0,2,47508
8247,1267,0,3,47508
8248,0,16,0,47523
8249,20000,4,1,47523
8250,0,16,0,47524
8251,10000,4,1,47524
8252,500,0,0,47528
8253,650,0,1,47528
8254,300,0,2,47528
8255,3950,0,3,47528
8256,0,0,0,47546
8257,1000,0,1,47546
8258,500,0,2,47546
8259,500,0,3,47546
8260,0,0,0,47567
8261,2000,0,1,47567
8262,500,0,2,47567
8263,500,0,3,47567
8264,500,0,4,47567
8265,500,0,5,47567
8266,500,0,6,47567
8267,500,0,7,47567
8268,400,0,0,47580
8269,500,0,1,47580
8270,400,0,2,47580
8271,700,0,3,47580
8272,0,0,0,47585
8273,1500,0,1,47585
8274,1000,0,2,47585
8275,1000,1,3,47585
8276,1000,5,4,47585
8277,0,0,0,47593
8278,1500,0,1,47593
8279,500,0,2,47593
8280,500,0,3,47593
8281,500,0,4,47593
8282,500,0,5,47593
8283,500,0,6,47593
8284,500,0,7,47593
8285,500,0,8,47593
8286,500,0,9,47593
8287,500,0,10,47593
8288,500,0,11,47593
8289,500,0,12,47593
8290,500,0,13,47593
8291,500,0,14,47593
8292,500,0,15,47593
8293,0,0,0,47603
8294,700,0,1,47603
8295,133,0,2,47603
8296,333,0,3,47603
8297,100,0,4,47603
8298,434,0,5,47603
8299,100,0,6,47603
8300,866,0,7,47603
8301,100,0,8,47603
8302,234,0,9,47603
8303,1000,4,10,47603
8304,1000,0,11,47603
8305,2000,0,0,47604
8306,0,0,0,47663
8307,250,0,1,47663
8308,1000,0,2,47663
8309,100,0,3,47663
8310,1550,4,4,47663
8311,1000,0,5,47663
8312,250,0,0,47693
8313,250,0,1,47693
8314,500,0,2,47693
8315,500,0,3,47693
8316,750,0,4,47693
8317,0,0,0,47708
8318,1000,0,1,47708
8319,4000,0,2,47708
8320,1950,4,0,47709
8321,600,0,1,47709
8322,0,0,0,47710
8323,250,0,1,47710
8324,250,0,2,47710
8325,250,0,3,47710
8326,250,0,4,47710
8327,250,0,5,47710
8328,250,0,6,47710
8329,250,0,7,47710
8330,250,4,8,47710
8331,266,0,9,47710
8332,34,0,10,47710
8333,266,0,11,47710
8334,134,0,12,47710
8335,266,0,13,47710
8336,234,0,14,47710
8337,0,0,0,47711
8338,500,0,1,47711
8339,400,0,2,47711
8340,600,0,3,47711
8341,500,0,4,47711
8342,750,0,5,47711
8343,1250,0,6,47711
8344,2000,4,0,47715
8345,200,0,1,47715
8346,2000,4,0,47717
8347,200,0,1,47717
8348,0,0,0,47725
8349,1200,0,1,47725
8350,0,512,0,47742
8351,400,0,1,47742
8352,400,0,2,47742
8353,700,0,3,47742
8354,0,0,0,47747
8355,500,0,1,47747
8356,1000,0,2,47747
8357,1300,0,3,47747
8358,1200,16,4,47747
8359,700,0,5,47747
8360,0,16,0,47752
8361,500,16,1,47752
8362,500,16,2,47752
8363,500,16,3,47752
8364,500,16,4,47752
8365,500,16,5,47752
8366,500,16,6,47752
8367,500,16,7,47752
8368,500,16,8,47752
8369,500,16,9,47752
8370,500,16,10,47752
8371,500,16,11,47752
8372,500,16,12,47752
8373,500,16,13,47752
8374,500,16,14,47752
8375,0,0,0,47758
8376,700,0,1,47758
8377,100,0,2,47758
8378,100,0,3,47758
8379,100,0,4,47758
8380,100,0,5,47758
8381,100,0,6,47758
8382,500,0,7,47758
8383,2500,4,0,47759
8384,100,0,1,47759
8385,300,0,2,47759
8386,200,0,3,47759
8387,1000,0,0,47760
8388,150,0,1,47760
8389,2500,20,0,47776
8390,100,0,1,47776
8391,1000,0,2,47776
8392,1000,0,3,47776
8393,1000,0,4,47776
8394,1000,0,5,47776
8395,1000,0,6,47776
8396,1600,4,0,47777
8397,400,0,1,47777
8398,200,0,2,47777
8399,0,0,0,47778
8400,1,0,1,47778
8401,199,0,2,47778
8402,500,0,3,47778
8403,500,0,4,47778
8404,500,0,5,47778
8405,1100,0,6,47778
8406,33,0,7,47778
8407,1250,0,8,47778
8408,1000,0,0,47781
8409,500,0,1,47781
8410,500,0,2,47781
8411,500,0,3,47781
8412,2000,4,0,47788
8413,200,0,1,47788
8414,0,0,0,47789
8415,1500,0,1,47789
8416,200,0,2,47789
8417,200,0,3,47789
8418,0,0,0,47806
8419,1,0,1,47806
8420,199,0,2,47806
8421,500,0,3,47806
8422,500,0,4,47806
8423,500,0,5,47806
8424,1100,0,6,47806
8425,533,0,7,47806
8426,2500,16,0,47828
8427,1,0,1,47828
8428,0,0,0,47846
8429,800,0,1,47846
8430,200,0,2,47846
8431,200,20,3,47846
8432,200,0,4,47846
8433,200,0,5,47846
8434,0,0,0,47853
8435,500,0,1,47853
8436,500,0,2,47853
8437,500,0,3,47853
8438,500,0,4,47853
8439,500,20,5,47853
8440,5500,0,6,47853
8441,0,0,0,47858
8442,500,0,1,47858
8443,250,0,2,47858
8444,250,0,3,47858
8445,1,0,4,47858
8446,499,0,5,47858
8447,250,0,6,47858
8448,250,0,7,47858
8449,1,0,8,47858
8450,499,0,9,47858
8451,250,0,10,47858
8452,250,0,11,47858
8453,1,0,12,47858
8454,249,4,13,47858
8455,216,0,14,47858
8456,534,0,15,47858
8457,366,0,0,47896
8458,400,0,1,47896
8459,434,0,2,47896
8460,400,0,3,47896
8461,434,0,4,47896
8462,400,0,5,47896
8463,434,4,6,47896
8464,332,0,7,47896
8465,1300,0,0,47916
8466,333,0,1,47916
8467,367,0,2,47916
8468,466,0,3,47916
8469,334,0,4,47916
8470,700,16,5,47916
8471,1300,0,6,47916
8472,1350,4,0,47920
8473,300,0,1,47920
8474,1000,0,2,47920
8475,0,0,0,47929
8476,2500,0,1,47929
8477,1700,0,2,47929
8478,1000,0,0,47935
8479,1000,0,1,47935
8480,1000,0,2,47935
8481,1000,0,3,47935
8482,1000,4,4,47935
8483,1000,0,5,47935
8484,0,0,0,47944
8485,1,0,1,47944
8486,199,0,2,47944
8487,500,0,3,47944
8488,500,0,4,47944
8489,500,0,5,47944
8490,1100,0,6,47944
8491,1550,4,0,47947
8492,250,0,1,47947
8493,50,0,2,47947
8494,350,0,3,47947
8495,1100,0,0,47951
8496,133,0,1,47951
8497,0,0,0,47952
8498,1333,0,1,47952
8499,466,0,2,47952
8500,934,0,3,47952
8501,566,0,4,47952
8502,400,0,5,47952
8503,500,0,6,47952
8504,3000,0,0,47964
8505,1,0,1,47964
8506,1,0,2,47964
8507,2500,4,0,47968
8508,2734,0,1,47968
8509,3666,0,2,47968
8510,0,0,0,47972
8511,1500,0,1,47972
8512,1000,0,2,47972
8513,0,0,0,47978
8514,1000,0,1,47978
8515,1000,0,2,47978
8516,1000,4,3,47978
8517,300,0,4,47978
8518,0,256,0,47980
8519,1000,256,1,47980
8520,1800,256,2,47980
8521,1800,256,3,47980
8522,1800,256,4,47980
8523,1800,256,5,47980
8524,1800,260,6,47980
8525,500,0,0,47997
8526,500,0,1,47997
8527,500,0,2,47997
8528,450,0,3,47997
8529,50,0,4,47997
8530,500,4,5,47997
8531,500,0,6,47997
8532,400,0,7,47997
8533,1200,0,0,48002
8534,2500,0,1,48002
8535,1500,0,2,48002
8536,0,0,0,48028
8537,250,0,1,48028
8538,250,0,2,48028
8539,0,0,0,48029
8540,500,0,1,48029
8541,500,0,2,48029
8542,500,0,3,48029
8543,500,0,4,48029
8544,500,0,5,48029
8545,500,0,6,48029
8546,500,0,7,48029
8547,500,0,8,48029
8548,0,0,0,48033
8549,250,0,1,48033
8558,2200,0,0,48035
8559,1300,0,1,48035
8560,1500,0,2,48035
8561,0,0,0,48121
8562,1500,4,1,48121
8563,400,0,2,48121
8564,200,0,3,48121
8565,100,0,4,48121
8566,100,0,5,48121
8567,100,0,6,48121
8568,100,0,7,48121
8569,3000,0,0,48128
8570,2500,0,1,48128
8571,2500,0,2,48128
8572,2500,0,3,48128
8573,2500,0,4,48128
8574,2500,0,5,48128
8575,2500,0,6,48128
8576,2500,0,7,48128
8577,2500,0,8,48128
8578,2500,0,9,48128
8579,2500,0,10,48128
8585,0,0,0,48130
8586,400,0,1,48130
8587,400,0,2,48130
8588,0,0,0,48131
8589,1200,0,1,48131
8590,0,0,0,48147
8591,1033,16,1,48147
8592,1067,0,2,48147
8593,900,0,0,48159
8594,1600,0,1,48159
8595,500,4,2,48159
8596,1500,0,3,48159
8597,0,256,0,48161
8598,3000,256,1,48161
8599,0,0,0,48187
8600,600,0,1,48187
8601,366,0,2,48187
8602,0,0,0,48194
8603,750,0,1,48194
8604,500,0,2,48194
8605,500,0,3,48194
8606,500,0,4,48194
8607,500,0,5,48194
8608,500,0,6,48194
8609,500,0,7,48194
8610,500,0,8,48194
8611,500,4,9,48194
8612,2500,4,0,48195
8613,300,0,1,48195
8614,2500,4,0,48196
8615,200,0,1,48196
8616,800,16,2,48196
8617,400,0,3,48196
8618,400,0,4,48196
8619,400,0,5,48196
8620,400,0,6,48196
8621,400,0,7,48196
8622,400,0,8,48196
8623,1900,0,0,48236
8624,600,0,1,48236
8625,0,0,0,48325
8626,1500,0,1,48325
8627,500,0,2,48325
8628,500,0,3,48325
8629,500,0,4,48325
8630,500,0,5,48325
8631,500,0,6,48325
8632,500,0,7,48325
8633,500,0,8,48325
